target,partner_uniprot,model,candidate_set,class,replacement_query_mean_rank_percentile
BRCA1,Q562E7,tuna_retrained,all_U,U,0.7659040738510938
BRCA1,Q5SW24,tuna_retrained,all_U,U,0.4110977322897853
BRCA1,Q4KMQ2,tuna_retrained,all_U,U,0.29731085691350595
BRCA1,P46059,tuna_retrained,all_U,U,0.4913706602448325
BRCA1,Q16825,tuna_retrained,all_U,U,0.5254866546257274
BRCA1,A0A0J9YXV3,tuna_retrained,all_U,U,0.7426249247441299
BRCA1,O15123,tuna_retrained,all_U,U,0.4877583784868552
BRCA1,O43405,tuna_retrained,all_U,U,0.5242825607064018
BRCA1,O95841,tuna_retrained,all_U,U,0.4869556492073049
BRCA1,P00740,tuna_retrained,all_U,U,0.3611278346377684
BRCA1,P02675,tuna_retrained,all_U,U,0.4393939393939394
BRCA1,P02679,tuna_retrained,all_U,U,0.4604655829821392
BRCA1,P02774,tuna_retrained,all_U,U,0.5543849086895445
BRCA1,P04004,tuna_retrained,all_U,U,0.2963074453140678
BRCA1,P04070,tuna_retrained,all_U,U,0.3400561910495685
BRCA1,P04196,tuna_retrained,all_U,U,0.8385510736504114
BRCA1,P05155,tuna_retrained,all_U,U,0.4422034918723661
BRCA1,P05156,tuna_retrained,all_U,U,0.32781456953642385
BRCA1,P07602,tuna_retrained,all_U,U,0.3531005418422637
BRCA1,P08709,tuna_retrained,all_U,U,0.29931768011238213
BRCA1,P09110,tuna_retrained,all_U,U,0.4835440497692153
BRCA1,P11150,tuna_retrained,all_U,U,0.2902869757174393
BRCA1,P11597,tuna_retrained,all_U,U,0.3189845474613687
BRCA1,P16233,tuna_retrained,all_U,U,0.34627734296608476
BRCA1,P27918,tuna_retrained,all_U,U,0.8624322697170378
BRCA1,P30101,tuna_retrained,all_U,U,0.6683724663857115
BRCA1,P45452,tuna_retrained,all_U,U,0.32861729881597435
BRCA1,P54315,tuna_retrained,all_U,U,0.3087497491471001
BRCA1,P83110,tuna_retrained,all_U,U,0.3187838651414811
BRCA1,Q08380,tuna_retrained,all_U,U,0.3641380694360827
BRCA1,Q08397,tuna_retrained,all_U,U,0.7801525185631146
BRCA1,Q14520,tuna_retrained,all_U,U,0.41872366044551473
BRCA1,Q15389,tuna_retrained,all_U,U,0.5088300220750551
BRCA1,Q2L4Q9,tuna_retrained,all_U,U,0.47652016857314866
BRCA1,Q504Y2,tuna_retrained,all_U,U,0.6374673891230183
BRCA1,Q5FYB1,tuna_retrained,all_U,U,0.7050973309251456
BRCA1,Q6UXB8,tuna_retrained,all_U,U,0.2702187437286775
BRCA1,Q6ZMM2,tuna_retrained,all_U,U,0.7719245434477222
BRCA1,Q8NBL1,tuna_retrained,all_U,U,0.4446116797110175
BRCA1,Q8NHP8,tuna_retrained,all_U,U,0.6968693558097532
BRCA1,Q8TB73,tuna_retrained,all_U,U,0.5307043949428055
BRCA1,Q8WWQ2,tuna_retrained,all_U,U,0.4177202488460766
BRCA1,Q96DZ1,tuna_retrained,all_U,U,0.41711820188641374
BRCA1,Q96HE7,tuna_retrained,all_U,U,0.4981938591210115
BRCA1,Q96KN2,tuna_retrained,all_U,U,0.4552478426650612
BRCA1,Q96MK3,tuna_retrained,all_U,U,0.37216536223158747
BRCA1,Q9BV94,tuna_retrained,all_U,U,0.4086895444511338
BRCA1,Q9GZM7,tuna_retrained,all_U,U,0.5166566325506722
BRCA1,Q9H173,tuna_retrained,all_U,U,0.43156732891832233
BRCA1,Q9NQ76,tuna_retrained,all_U,U,0.7283764800321092
BRCA1,Q9NRN5,tuna_retrained,all_U,U,0.6033513947421232
BRCA1,Q9NZK5,tuna_retrained,all_U,U,0.3964479229379892
BRCA1,Q9NZP8,tuna_retrained,all_U,U,0.4913706602448324
BRCA1,Q9Y5X9,tuna_retrained,all_U,U,0.29570539835440496
BRCA1,Q9Y646,tuna_retrained,all_U,U,0.36092715231788075
BRCA1,O00187,tuna_retrained,all_U,U,0.3535019064820389
BRCA1,O00339,tuna_retrained,all_U,U,0.4263495886012443
BRCA1,O43897,tuna_retrained,all_U,U,0.21763997591812156
BRCA1,O60568,tuna_retrained,all_U,U,0.8220951234196268
BRCA1,O75339,tuna_retrained,all_U,U,0.3910295003010235
BRCA1,P00736,tuna_retrained,all_U,U,0.39022677102147296
BRCA1,P00747,tuna_retrained,all_U,U,0.39985952237607864
BRCA1,P05060,tuna_retrained,all_U,U,0.6468994581577362
BRCA1,P05160,tuna_retrained,all_U,U,0.796207104154124
BRCA1,P06276,tuna_retrained,all_U,U,0.40567930965281973
BRCA1,P06681,tuna_retrained,all_U,U,0.2870760585992374
BRCA1,P13497,tuna_retrained,all_U,U,0.19897652016857315
BRCA1,P13667,tuna_retrained,all_U,U,0.49598635360224763
BRCA1,P14625,tuna_retrained,all_U,U,0.4125025085289986
BRCA1,P17405,tuna_retrained,all_U,U,0.40969295605057193
BRCA1,P20849,tuna_retrained,all_U,U,0.2977122215532812
BRCA1,P29122,tuna_retrained,all_U,U,0.4347782460365242
BRCA1,P35443,tuna_retrained,all_U,U,0.5369255468593217
BRCA1,P49747,tuna_retrained,all_U,U,0.5887015853903271
BRCA1,P51659,tuna_retrained,all_U,U,0.5461569335741522
BRCA1,Q04756,tuna_retrained,all_U,U,0.48414609672887815
BRCA1,Q13438,tuna_retrained,all_U,U,0.5638169777242624
BRCA1,Q14624,tuna_retrained,all_U,U,0.41210114388922325
BRCA1,Q14993,tuna_retrained,all_U,U,0.3346377684126029
BRCA1,Q15063,tuna_retrained,all_U,U,0.22707204495283967
BRCA1,Q15582,tuna_retrained,all_U,U,0.264198274132049
BRCA1,Q5K4E3,tuna_retrained,all_U,U,0.6286373670479631
BRCA1,Q6NUI6,tuna_retrained,all_U,U,0.5295003010234798
BRCA1,Q6ZMP0,tuna_retrained,all_U,U,0.7251655629139072
BRCA1,Q76M96,tuna_retrained,all_U,U,0.48153722657033915
BRCA1,Q7Z7G0,tuna_retrained,all_U,U,0.4319686935580975
BRCA1,Q86UX2,tuna_retrained,all_U,U,0.42313867148304235
BRCA1,Q86WA8,tuna_retrained,all_U,U,0.42795504716034516
BRCA1,Q8IWF2,tuna_retrained,all_U,U,0.3231988761790086
BRCA1,Q8IWU5,tuna_retrained,all_U,U,0.32580774633754767
BRCA1,Q8IWU6,tuna_retrained,all_U,U,0.294099939795304
BRCA1,Q8IXB1,tuna_retrained,all_U,U,0.6296407786474011
BRCA1,Q8N8U9,tuna_retrained,all_U,U,0.3958458759783264
BRCA1,Q8NBJ5,tuna_retrained,all_U,U,0.5658238009231387
BRCA1,Q9BXX0,tuna_retrained,all_U,U,0.513646397752358
BRCA1,Q9BZQ6,tuna_retrained,all_U,U,0.237908890226771
BRCA1,Q9H2X0,tuna_retrained,all_U,U,0.7968091511137868
BRCA1,Q9H324,tuna_retrained,all_U,U,0.6531206100742524
BRCA1,Q9NQ36,tuna_retrained,all_U,U,0.6400762592815573
BRCA1,Q9NQ38,tuna_retrained,all_U,U,0.2591812161348585
BRCA1,Q9NRM1,tuna_retrained,all_U,U,0.8586193056391732
BRCA1,Q9UKP5,tuna_retrained,all_U,U,0.5874974914710014
BRCA1,Q9UNA0,tuna_retrained,all_U,U,0.5321091711820188
BRCA1,Q9Y2E5,tuna_retrained,all_U,U,0.4100943206903472
BRCA1,Q9Y4L1,tuna_retrained,all_U,U,0.38320288982540646
BRCA1,A6NCI4,tuna_retrained,all_U,U,0.3254063816977724
BRCA1,O14594,tuna_retrained,all_U,U,0.40046156933574156
BRCA1,O94813,tuna_retrained,all_U,U,0.31497090106361625
BRCA1,O95428,tuna_retrained,all_U,U,0.7370058197872766
BRCA1,P00450,tuna_retrained,all_U,U,0.34708007224563514
BRCA1,P01023,tuna_retrained,all_U,U,0.3910295003010235
BRCA1,P01024,tuna_retrained,all_U,U,0.35851896447922943
BRCA1,P02452,tuna_retrained,all_U,U,0.36453943407585787
BRCA1,P02461,tuna_retrained,all_U,U,0.4606662653020269
BRCA1,P02671,tuna_retrained,all_U,U,0.47210515753562105
BRCA1,P05997,tuna_retrained,all_U,U,0.3819987959060807
BRCA1,P08123,tuna_retrained,all_U,U,0.4446116797110175
BRCA1,P10745,tuna_retrained,all_U,U,0.47310856913505916
BRCA1,P12107,tuna_retrained,all_U,U,0.35831828215934175
BRCA1,P19823,tuna_retrained,all_U,U,0.3733694561509131
BRCA1,P19827,tuna_retrained,all_U,U,0.43216937587798515
BRCA1,P19835,tuna_retrained,all_U,U,0.25035119405980333
BRCA1,P20742,tuna_retrained,all_U,U,0.41711820188641374
BRCA1,P39059,tuna_retrained,all_U,U,0.328817981135862
BRCA1,P80108,tuna_retrained,all_U,U,0.2465382299819386
BRCA1,P82987,tuna_retrained,all_U,U,0.4771222155328115
BRCA1,Q13201,tuna_retrained,all_U,U,0.48254063816977727
BRCA1,Q13219,tuna_retrained,all_U,U,0.29450130443507927
BRCA1,Q14767,tuna_retrained,all_U,U,0.6501103752759382
BRCA1,Q17RW2,tuna_retrained,all_U,U,0.38159743126630546
BRCA1,Q6UXX5,tuna_retrained,all_U,U,0.3579169175195665
BRCA1,Q6ZWJ8,tuna_retrained,all_U,U,0.7757375075255869
BRCA1,Q76LX8,tuna_retrained,all_U,U,0.8403572145293999
BRCA1,Q7RTY7,tuna_retrained,all_U,U,0.21222155328115597
BRCA1,Q8IUL8,tuna_retrained,all_U,U,0.4586594421031507
BRCA1,Q8N2S1,tuna_retrained,all_U,U,0.6826209110977323
BRCA1,Q8N6G6,tuna_retrained,all_U,U,0.36935580975316074
BRCA1,Q8N9H9,tuna_retrained,all_U,U,0.4379891631547261
BRCA1,Q8TE57,tuna_retrained,all_U,U,0.5094320690347179
BRCA1,Q8TE59,tuna_retrained,all_U,U,0.45564920730483643
BRCA1,Q8TER0,tuna_retrained,all_U,U,0.4446116797110175
BRCA1,Q8WXS8,tuna_retrained,all_U,U,0.5710415412402167
BRCA1,Q92752,tuna_retrained,all_U,U,0.6601444912703189
BRCA1,Q92954,tuna_retrained,all_U,U,0.47110174593618304
BRCA1,Q9H8L6,tuna_retrained,all_U,U,0.4145093317278748
BRCA1,Q9NQ79,tuna_retrained,all_U,U,0.3005217740317078
BRCA1,Q9NS15,tuna_retrained,all_U,U,0.6884406983744732
BRCA1,Q9NYU1,tuna_retrained,all_U,U,0.38761790086293396
BRCA1,Q9NZW4,tuna_retrained,all_U,U,0.9980935179610676
BRCA1,Q9P218,tuna_retrained,all_U,U,0.3342364037728276
BRCA1,Q9P2N4,tuna_retrained,all_U,U,0.6037527593818984
BRCA1,Q9UKP4,tuna_retrained,all_U,U,0.7546658639373871
BRCA1,Q9UQP3,tuna_retrained,all_U,U,0.29891631547260683
BRCA1,Q9Y6C2,tuna_retrained,all_U,U,0.49558498896247244
BRCA1,Q9Y6L7,tuna_retrained,all_U,U,0.19636765001003403
KRAS,P04049,tuna_retrained,context,P,0.37759952465834823
KRAS,P15056,tuna_retrained,context,P,0.4994058229352348
KRAS,P10398,tuna_retrained,context,P,0.48871063576945933
KRAS,Q9UL63,tuna_retrained,context,U,0.260546642899584
KRAS,Q8N635,tuna_retrained,context,U,0.5196078431372549
KRAS,Q9Y3P9,tuna_retrained,context,U,0.8957219251336899
KRAS,P11413,tuna_retrained,context,U,0.5017825311942959
KRAS,Q8TC59,tuna_retrained,context,U,0.2361853832442068
KRAS,Q8NCB2,tuna_retrained,context,U,0.37759952465834823
KRAS,Q9C030,tuna_retrained,context,U,0.791146761734997
KRAS,Q9P0V9,tuna_retrained,context,U,0.2676767676767677
KRAS,O75794,tuna_retrained,context,U,0.4726678550207963
KRAS,P49589,tuna_retrained,context,U,0.6408199643493762
KRAS,Q99501,tuna_retrained,context,U,0.3478906714200831
KRAS,Q5T7V8,tuna_retrained,context,U,0.404931669637552
KRAS,P17858,tuna_retrained,context,U,0.3223410576351753
KRAS,P38919,tuna_retrained,context,U,0.4257278669043375
KRAS,P98174,tuna_retrained,context,U,0.23677956030897207
KRAS,Q12834,tuna_retrained,context,U,0.41978609625668445
KRAS,Q5T8I9,tuna_retrained,context,U,0.5451574569221628
KRAS,Q9Y6I3,tuna_retrained,context,U,0.7650029708853239
KRAS,Q9H095,tuna_retrained,context,U,0.20766488413547235
KRAS,Q9UK39,tuna_retrained,context,U,0.3538324420677361
KRAS,Q9NQS7,tuna_retrained,context,U,0.563576945929887
KRAS,Q9H987,tuna_retrained,context,U,0.4679144385026737
KRAS,Q8TC57,tuna_retrained,context,U,0.7727272727272727
KRAS,Q6XE24,tuna_retrained,context,U,0.2355912061794415
KRAS,Q5W0U4,tuna_retrained,context,U,0.7751039809863339
KRAS,Q8IYJ3,tuna_retrained,context,U,0.3924539512774807
KRAS,Q86XR8,tuna_retrained,context,U,0.5802139037433155
KRAS,O60732,tuna_retrained,context,U,0.4114676173499703
KRAS,Q99558,tuna_retrained,context,U,0.6235888294711823
KRAS,Q92888,tuna_retrained,context,U,0.35204991087344023
KRAS,Q5JUK2,tuna_retrained,context,U,0.35145573380867495
KRAS,Q9NQW6,tuna_retrained,context,U,0.5207961972667854
KRAS,Q9Y262,tuna_retrained,context,U,0.4590017825311943
KRAS,Q9Y577,tuna_retrained,context,U,0.6705288175876412
KRAS,Q9BT92,tuna_retrained,context,U,0.8083778966131906
KRAS,Q9UBB6,tuna_retrained,context,U,0.5659536541889484
KRAS,Q9H000,tuna_retrained,context,U,0.4013666072489602
KRAS,Q68DC2,tuna_retrained,context,U,0.42572786690433745
KRAS,P20749,tuna_retrained,context,U,0.8440285204991088
KRAS,Q9P2N5,tuna_retrained,context,U,0.24093879976232913
KRAS,Q9HB19,tuna_retrained,context,U,0.48811645870469406
KRAS,Q53GL7,tuna_retrained,context,U,0.6990493166963755
KRAS,O95922,tuna_retrained,context,U,0.19221628045157457
KRAS,Q96M29,tuna_retrained,context,U,0.6426024955436721
KRAS,Q7Z739,tuna_retrained,context,U,0.45068330362448017
KRAS,P26232,tuna_retrained,context,U,0.6687462863933452
KRAS,Q6UWE0,tuna_retrained,context,U,0.3383838383838384
KRAS,Q02153,tuna_retrained,context,U,0.5499108734402852
KRAS,Q14183,tuna_retrained,context,U,0.47029114676173495
KRAS,Q96PV7,tuna_retrained,context,U,0.4869281045751634
KRAS,Q00653,tuna_retrained,context,U,0.6004159239453356
KRAS,Q14679,tuna_retrained,context,U,0.35264408793820556
KRAS,P23381,tuna_retrained,context,U,0.4649435531788473
KRAS,P06401,tuna_retrained,context,U,0.2213309566250743
KRAS,O94763,tuna_retrained,context,U,0.480392156862745
KRAS,Q7RTR2,tuna_retrained,context,U,0.38116458704694
KRAS,O43739,tuna_retrained,context,U,0.23499702911467615
KRAS,O43353,tuna_retrained,context,U,0.2872846108140225
KRAS,Q9Y2F9,tuna_retrained,context,U,0.7406417112299465
KRAS,Q8WVZ9,tuna_retrained,context,U,0.7204396910279263
KRAS,Q13387,tuna_retrained,context,U,0.5897207367795603
KRAS,Q15818,tuna_retrained,context,U,0.3591800356506239
KRAS,Q9P0L2,tuna_retrained,context,U,0.4875222816399287
KRAS,Q32P41,tuna_retrained,context,U,0.20112893642305404
KRAS,O94827,tuna_retrained,context,U,0.363339275103981
KRAS,O94973,tuna_retrained,context,U,0.4084967320261438
KRAS,Q9BRK4,tuna_retrained,context,U,0.7804515745692217
KRAS,Q8NAA4,tuna_retrained,context,U,0.3478906714200832
KRAS,O15049,tuna_retrained,context,U,0.8909685086155675
KRAS,O75132,tuna_retrained,context,U,0.17439096850861557
KRAS,O60711,tuna_retrained,context,U,0.7905525846702317
KRAS,Q9UJT2,tuna_retrained,context,U,0.505941770647653
KRAS,Q8WXD2,tuna_retrained,context,U,0.15775401069518713
KRAS,Q7Z478,tuna_retrained,context,U,0.29797979797979796
KRAS,P59046,tuna_retrained,context,U,0.4352346999405823
KRAS,O00469,tuna_retrained,context,U,0.5071301247771836
KRAS,Q96L93,tuna_retrained,context,U,0.2926322043969103
KRAS,Q9NRR6,tuna_retrained,context,U,0.7346999405822935
KRAS,Q9BXM7,tuna_retrained,context,U,0.5326797385620914
KRAS,Q8NB90,tuna_retrained,context,U,0.29203802733214496
KRAS,Q9C0K7,tuna_retrained,context,U,0.504159239453357
KRAS,Q5T7N3,tuna_retrained,context,U,0.612893642305407
KRAS,O95630,tuna_retrained,context,U,0.6342840166369578
KRAS,Q2Q1W2,tuna_retrained,context,U,0.6521093285799169
KRAS,Q96PM9,tuna_retrained,context,U,0.8048128342245989
KRAS,O60285,tuna_retrained,context,U,0.3152109328579917
KRAS,Q96AQ6,tuna_retrained,context,U,0.5106951871657754
KRAS,Q76N32,tuna_retrained,context,U,0.6004159239453357
KRAS,Q13330,tuna_retrained,context,U,0.3181818181818181
KRAS,Q9H7S9,tuna_retrained,context,U,0.6871657754010694
KRAS,Q96F44,tuna_retrained,context,U,0.929590017825312
KRAS,O75969,tuna_retrained,context,U,0.44355317884729656
KRAS,Q9Y263,tuna_retrained,context,U,0.2498514557338087
KRAS,Q9Y2D5,tuna_retrained,context,U,0.4061200237670826
KRAS,Q8WUM4,tuna_retrained,context,U,0.2926322043969103
KRAS,Q9NR80,tuna_retrained,context,U,0.3383838383838384
KRAS,Q5U651,tuna_retrained,context,U,0.49049316696375533
KRAS,Q96T17,tuna_retrained,context,U,0.6152703505644682
KRAS,P08237,tuna_retrained,context,U,0.21122994652406418
KRAS,O15534,tuna_retrained,context,U,0.3062982768865121
KRAS,Q96EV2,tuna_retrained,context,U,0.517825311942959
KRAS,Q7L513,tuna_retrained,context,U,0.3835412953060011
KRAS,Q2M2I3,tuna_retrained,context,U,0.46078431372549017
KRAS,Q96G03,tuna_retrained,context,U,0.2676767676767677
KRAS,Q9UIK4,tuna_retrained,context,U,0.4275103980986335
KRAS,Q9NVG8,tuna_retrained,context,U,0.5825906120023766
KRAS,Q8WYP3,tuna_retrained,context,U,0.41325014854426617
KRAS,Q68CZ6,tuna_retrained,context,U,0.3562091503267974
KRAS,A0MZ66,tuna_retrained,context,U,0.6229946524064172
KRAS,Q8WZ73,tuna_retrained,context,U,0.8553178847296494
KRAS,Q92750,tuna_retrained,context,U,0.43701723113487817
KRAS,Q13117,tuna_retrained,context,U,0.6622103386809268
KRAS,O76003,tuna_retrained,context,U,0.9735591206179443
KRAS,Q99932,tuna_retrained,context,U,0.6063576945929886
KRAS,Q06787,tuna_retrained,context,U,0.20707070707070707
KRAS,Q9C0D0,tuna_retrained,context,U,0.3324420677361854
KRAS,Q07343,tuna_retrained,context,U,0.565359477124183
KRAS,Q6JEL2,tuna_retrained,context,U,0.9028520499108734
KRAS,Q08431,tuna_retrained,context,U,0.5623885918003565
KRAS,Q9Y679,tuna_retrained,context,U,0.5303030303030304
KRAS,Q16236,tuna_retrained,context,U,0.47029114676173495
KRAS,P34932,tuna_retrained,context,U,0.2641117052881759
KRAS,A2RTX5,tuna_retrained,context,U,0.45959595959595956
KRAS,Q9Y5P4,tuna_retrained,context,U,0.7305407011289364
KRAS,Q8WWM7,tuna_retrained,context,U,0.5249554367201426
KRAS,O94921,tuna_retrained,context,U,0.555258467023173
KRAS,Q9UHP6,tuna_retrained,context,U,0.820855614973262
KRAS,O95970,tuna_retrained,context,U,0.39720736779560306
KRAS,Q6SA08,tuna_retrained,context,U,0.7869875222816399
KRAS,Q8N7U6,tuna_retrained,context,U,0.49762329174093883
KRAS,P11586,tuna_retrained,context,U,0.30154486036838984
KRAS,Q9NZU5,tuna_retrained,context,U,0.6812240047534165
KRAS,Q9NRH3,tuna_retrained,context,U,0.7192513368983958
KRAS,Q9Y4F1,tuna_retrained,context,U,0.2474747474747475
KRAS,Q9BXT4,tuna_retrained,context,U,0.214795008912656
KRAS,Q2TAL8,tuna_retrained,context,U,0.9200831847890673
KRAS,O43820,tuna_retrained,context,U,0.37819370172311345
KRAS,O15151,tuna_retrained,context,U,0.7079619726678552
KRAS,Q9Y2I8,tuna_retrained,context,U,0.48573975044563283
KRAS,Q9H091,tuna_retrained,context,U,0.5344622697563873
KRAS,Q92624,tuna_retrained,context,U,0.8256090314913844
KRAS,O75925,tuna_retrained,context,U,0.9153297682709449
KRAS,Q9H0J9,tuna_retrained,context,U,0.5897207367795603
KRAS,P40394,tuna_retrained,context,U,0.6051693404634579
KRAS,Q16659,tuna_retrained,context,U,0.565359477124183
KRAS,Q8WY91,tuna_retrained,context,U,0.5249554367201426
KRAS,Q86SH2,tuna_retrained,context,U,0.5451574569221629
KRAS,A8MU46,tuna_retrained,context,U,0.523767082590612
KRAS,Q96QK1,tuna_retrained,context,U,0.48633392751039806
KRAS,Q6ZUM4,tuna_retrained,context,U,0.18746286393345216
KRAS,P04049,tuna_retrained,background,P,0.40255496137849084
KRAS,P15056,tuna_retrained,background,P,0.5011883541295306
KRAS,P10398,tuna_retrained,background,P,0.5083184789067142
KRAS,Q5U5Z8,tuna_retrained,background,U,0.27777777777777773
KRAS,A6NM28,tuna_retrained,background,U,0.34848484848484856
KRAS,Q5TAA0,tuna_retrained,background,U,0.6503267973856208
KRAS,P31260,tuna_retrained,background,U,0.47207367795603083
KRAS,Q9BVS4,tuna_retrained,background,U,0.3847296494355318
KRAS,O43593,tuna_retrained,background,U,0.6782531194295901
KRAS,Q8NFH8,tuna_retrained,background,U,0.6651812240047534
KRAS,P35612,tuna_retrained,background,U,0.3823529411764706
KRAS,Q8NCH0,tuna_retrained,background,U,0.31758764111705284
KRAS,Q4G0N8,tuna_retrained,background,U,0.4774212715389186
KRAS,P35212,tuna_retrained,background,U,0.25044563279857396
KRAS,Q2TAA5,tuna_retrained,background,U,0.3568033273915626
KRAS,Q8NCE0,tuna_retrained,background,U,0.5095068330362449
KRAS,Q8WV93,tuna_retrained,background,U,0.3472964943553179
KRAS,Q5SNT2,tuna_retrained,background,U,0.37106357694592995
KRAS,Q5VX71,tuna_retrained,background,U,0.41503267973856206
KRAS,Q86UG4,tuna_retrained,background,U,0.24925727866904338
KRAS,Q5JPH6,tuna_retrained,background,U,0.8297682709447415
KRAS,Q8N2I2,tuna_retrained,background,U,0.48871063576945933
KRAS,Q9H9C1,tuna_retrained,background,U,0.6663695781342841
KRAS,Q13573,tuna_retrained,background,U,0.37819370172311345
KRAS,P22607,tuna_retrained,background,U,0.30689245395127746
KRAS,O95674,tuna_retrained,background,U,0.43582887700534756
KRAS,P05177,tuna_retrained,background,U,0.3579916815210933
KRAS,Q1L5Z9,tuna_retrained,background,U,0.8915626856803328
KRAS,Q9H2U1,tuna_retrained,background,U,0.39601901366607256
KRAS,Q16658,tuna_retrained,background,U,0.6574569221628045
KRAS,O00151,tuna_retrained,background,U,0.48158051099227567
KRAS,Q9UQC2,tuna_retrained,background,U,0.355614973262032
KRAS,Q96JS3,tuna_retrained,background,U,0.48336304218657167
KRAS,P22612,tuna_retrained,background,U,0.6515151515151515
KRAS,Q9UPQ4,tuna_retrained,background,U,0.9212715389185977
KRAS,Q9NX95,tuna_retrained,background,U,0.7739156268568034
KRAS,P28331,tuna_retrained,background,U,0.4679144385026737
KRAS,Q92610,tuna_retrained,background,U,0.3401663695781343
KRAS,Q8TCU5,tuna_retrained,background,U,0.25935828877005346
KRAS,P52594,tuna_retrained,background,U,0.4542483660130719
KRAS,Q27J81,tuna_retrained,background,U,0.5047534165181223
KRAS,Q9UIF3,tuna_retrained,background,U,0.46375519904931667
KRAS,Q9NRC8,tuna_retrained,background,U,0.4988116458704694
KRAS,Q6ZMM2,tuna_retrained,background,U,0.7442067736185384
KRAS,Q9NZ20,tuna_retrained,background,U,0.5796197266785502
KRAS,Q96LB9,tuna_retrained,background,U,0.30451574569221634
KRAS,O60583,tuna_retrained,background,U,0.3443256090314914
KRAS,O43581,tuna_retrained,background,U,0.5077243018419489
KRAS,Q5VX52,tuna_retrained,background,U,0.3045157456922163
KRAS,O96019,tuna_retrained,background,U,0.504159239453357
KRAS,Q01546,tuna_retrained,background,U,0.7959001782531193
KRAS,Q9Y4A0,tuna_retrained,background,U,0.6099227569815805
KRAS,A0PJZ3,tuna_retrained,background,U,0.6580510992275699
KRAS,O94892,tuna_retrained,background,U,0.599227569815805
KRAS,O95081,tuna_retrained,background,U,0.6883541295306002
KRAS,P98169,tuna_retrained,background,U,0.3853238265002971
KRAS,Q6ZMJ2,tuna_retrained,background,U,0.5332739156268568
KRAS,A8K7I4,tuna_retrained,background,U,0.30689245395127746
KRAS,P17661,tuna_retrained,background,U,0.7115270350564469
KRAS,Q9H4M9,tuna_retrained,background,U,0.45603089720736795
KRAS,P43378,tuna_retrained,background,U,0.6568627450980392
KRAS,O75351,tuna_retrained,background,U,0.3859180035650624
KRAS,Q96S55,tuna_retrained,background,U,0.48395721925133695
KRAS,Q14314,tuna_retrained,background,U,0.49227569815805106
KRAS,Q00888,tuna_retrained,background,U,0.6830065359477125
KRAS,P23368,tuna_retrained,background,U,0.3562091503267974
KRAS,Q8IYJ1,tuna_retrained,background,U,0.6806298276886513
KRAS,Q96ND8,tuna_retrained,background,U,0.5231729055258468
KRAS,Q9H4B8,tuna_retrained,background,U,0.36452762923351156
KRAS,Q9P109,tuna_retrained,background,U,0.38175876411170523
KRAS,Q9UPV9,tuna_retrained,background,U,0.5409982174688057
KRAS,Q9UHC6,tuna_retrained,background,U,0.3805704099821748
KRAS,Q9P2Q2,tuna_retrained,background,U,0.5089126559714795
KRAS,Q8NEF9,tuna_retrained,background,U,0.3193701723113488
KRAS,Q6P4A8,tuna_retrained,background,U,0.9248366013071897
KRAS,B1AKI9,tuna_retrained,background,U,0.41206179441473567
KRAS,Q13469,tuna_retrained,background,U,0.5540701128936423
KRAS,P35408,tuna_retrained,background,U,0.38116458704694
KRAS,P08473,tuna_retrained,background,U,0.3538324420677361
KRAS,O95800,tuna_retrained,background,U,0.39898989898989895
KRAS,Q8TDC3,tuna_retrained,background,U,0.6194295900178253
KRAS,Q9ULC5,tuna_retrained,background,U,0.4007724301841949
KRAS,Q6NSI8,tuna_retrained,background,U,0.6378490790255497
KRAS,Q96KE9,tuna_retrained,background,U,0.7893642305407009
KRAS,Q15465,tuna_retrained,background,U,0.4566250742721331
KRAS,P55011,tuna_retrained,background,U,0.3401663695781343
KRAS,P51589,tuna_retrained,background,U,0.3045157456922163
KRAS,Q5W0Q7,tuna_retrained,background,U,0.5570409982174688
KRAS,Q3KR16,tuna_retrained,background,U,0.2938205585264409
KRAS,P08069,tuna_retrained,background,U,0.3110516934046346
KRAS,P29475,tuna_retrained,background,U,0.577243018419489
KRAS,Q96MC4,tuna_retrained,background,U,0.49168152109328583
KRAS,Q5HYK7,tuna_retrained,background,U,0.3122400475341652
KRAS,Q86XN7,tuna_retrained,background,U,0.426916221033868
KRAS,Q13393,tuna_retrained,background,U,0.24390968508615565
KRAS,Q66K89,tuna_retrained,background,U,0.6693404634581104
KRAS,A4D1S0,tuna_retrained,background,U,0.4292929292929293
KRAS,O95363,tuna_retrained,background,U,0.43523469994058234
KRAS,Q9NRM7,tuna_retrained,background,U,0.28550207961972673
KRAS,P27797,tuna_retrained,background,U,0.3389780154486037
KRAS,Q6IPM2,tuna_retrained,background,U,0.3104575163398693
KRAS,P04003,tuna_retrained,background,U,0.4994058229352347
KRAS,O15484,tuna_retrained,background,U,0.6277480689245395
KRAS,Q71RG4,tuna_retrained,background,U,0.5623885918003566
KRAS,Q674X7,tuna_retrained,background,U,0.6907308377896614
KRAS,O43615,tuna_retrained,background,U,0.4263220439691027
KRAS,Q8NFG4,tuna_retrained,background,U,0.31283422459893045
KRAS,Q13356,tuna_retrained,background,U,0.5469399881164586
KRAS,Q9NYJ8,tuna_retrained,background,U,0.6693404634581105
KRAS,Q9UHH9,tuna_retrained,background,U,0.39780154486036845
KRAS,Q9Y3M8,tuna_retrained,background,U,0.3562091503267974
KRAS,Q99747,tuna_retrained,background,U,0.7388591800356505
