target,partner_uniprot,partner_sequence_sha256,anchor_positive_uniprot,U_stratum,partner_length,anchor_compartment,anchor_transmembrane,partner_transmembrane,partner_subcellular_location,meets_anchor_context_rule
BECN1,Q6PIV2,8e8211ac7aa305c9016ce3f6e8a3cb98b5e1a7d35d56d6f202f1e8dea7dd5960,Q6ZNE5,background,292,endoplasmic reticulum,False,False,"SUBCELLULAR LOCATION: Nucleus {ECO:0000269|PubMed:34723967}. Cytoplasm {ECO:0000269|PubMed:25609838, ECO:0000269|PubMed:34723967}. Cytoplasm, perinuclear region {ECO:0000269|PubMed:25609838}. Note=Localizes to the nucleus and cytoplasm with higher levels in the nucleus where it is expressed in a diffuse manner (PubMed:34723967). Located in the cytoplasm of spermatocytes and strongly accumulates at the perinuclear region in elongated spermatids (PubMed:25609838). {ECO:0000269|PubMed:25609838, ECO:0000269|PubMed:34723967}.",False
BECN1,Q8TF50,a806228b9a7a7cb7275c3c38fa5cfe1f6e18720f53761d1aef0f767e97d809af,Q6ZNE5,background,670,endoplasmic reticulum,False,False,SUBCELLULAR LOCATION: Nucleus {ECO:0000305}.,False
BECN1,Q03052,4ba5bef587f7471db24f278505d0a4ddd00c789f2e25372944a87010608c1014,Q6ZNE5,background,451,endoplasmic reticulum,False,False,SUBCELLULAR LOCATION: Nucleus {ECO:0000250|UniProtKB:P21952}.,False
BECN1,Q8N8A6,ebf896c1605538f56c5378c785be2e5947d79a442a4632195562f80564ec64b9,Q6ZNE5,background,666,endoplasmic reticulum,False,False,"SUBCELLULAR LOCATION: Nucleus, nucleolus {ECO:0000250}.",False
BECN1,Q13608,25250fe95b7bc22cf4a422d2876ccd8787b8af336c9a98e7b8bc2279cd9ccea4,Q6ZNE5,background,980,endoplasmic reticulum,False,False,"SUBCELLULAR LOCATION: Cytoplasm, cytosol {ECO:0000269|PubMed:16854980}. Peroxisome membrane {ECO:0000269|PubMed:11355018, ECO:0000269|PubMed:12717447, ECO:0000269|PubMed:16854980, ECO:0000269|PubMed:21362118}. Cell projection, cilium, photoreceptor outer segment {ECO:0000269|PubMed:26593283}. Note=Associated with peroxisomal membranes; anchored by PEX26 to peroxisome membranes (PubMed:12717447, PubMed:16854980). Localized at the base of the outer segment of photoreceptor cells (PubMed:26593283). {ECO:0000269|PubMed:12717447, ECO:0000269|PubMed:16854980, ECO:0000269|PubMed:26593283}.",False
BECN1,P60608,dc830cc3a32ad32ffa565c1bead3d71eb6fa98fc9f30c482db4f6002c8c78e74,Q6ZNE5,background,527,endoplasmic reticulum,False,False,SUBCELLULAR LOCATION: Virion.,False
BECN1,Q9NQS3,5a0adb42a30273ec3e34c6797290834120b919298c5b575eb0e9e615a23d97ea,Q6ZNE5,background,549,endoplasmic reticulum,False,True,"SUBCELLULAR LOCATION: Cell membrane {ECO:0000269|PubMed:26038560}; Single-pass membrane protein {ECO:0000255}. Postsynaptic cell membrane {ECO:0000250|UniProtKB:Q9JLB9}; Single-pass type I membrane protein {ECO:0000255}. Cell junction, adherens junction {ECO:0000250|UniProtKB:Q9JLB9}. Note=In the auditory epithelium, specificaly localizes to the apical side of the lateral membranes of supporting cells. {ECO:0000250|UniProtKB:Q9JLB9}.",False
BECN1,P31270,21220cff4bc6b893c52060221006af0fc072015ce542c206353d49c90ad6a852,Q6ZNE5,background,313,endoplasmic reticulum,False,False,SUBCELLULAR LOCATION: Nucleus.,False
BECN1,Q96H96,a79ae32bb040801cbfb5b5c5818dfacd436da4e55d602eade7d966b10b976860,Q6ZNE5,background,371,endoplasmic reticulum,False,True,"SUBCELLULAR LOCATION: Mitochondrion inner membrane {ECO:0000255|HAMAP-Rule:MF_03189, ECO:0000269|PubMed:27493029}; Multi-pass membrane protein {ECO:0000255|HAMAP-Rule:MF_03189}; Matrix side {ECO:0000255|HAMAP-Rule:MF_03189}.",False
BECN1,Q15035,26e8ed2e10d35416b492f5349e2e0855d10d94673cf84ce42ba189ac96d94f73,Q6ZNE5,background,370,endoplasmic reticulum,False,True,SUBCELLULAR LOCATION: Membrane {ECO:0000305}; Multi-pass membrane protein {ECO:0000255}.,False
BECN1,A0A7P0TBJ1,f59caf3f1c853477758411b8fa34437b7bff491d90da12bb64b85596b1899cbb,Q6ZNE5,background,273,endoplasmic reticulum,False,False,SUBCELLULAR LOCATION: Nucleus {ECO:0000269|PubMed:36631436}.,False
BECN1,Q9Y247,6f84d5481cffcee27b5fd27179fbae98baa4b36a820aa3b3c0ae72c024695c5e,Q6ZNE5,background,325,endoplasmic reticulum,False,False,,False
BECN1,Q9NWZ3,d1e98792da352b2d83ccca532e6144d5e51ae1b39a9c272494a4c18a7d3ec3fd,Q6ZNE5,background,460,endoplasmic reticulum,False,False,SUBCELLULAR LOCATION: Cytoplasm {ECO:0000269|PubMed:21325272}.,False
BECN1,A0A1W2PR82,750af0b64864a72302f6265e020c2d9fc424020a244e4b8efeacdcedc73a1e1d,Q6ZNE5,background,267,endoplasmic reticulum,False,False,,False
BECN1,P20061,cbdb70877b7df6accd241796f84c6e5942c39d26f74b34faabdc8cb0d8e58215,Q6ZNE5,background,433,endoplasmic reticulum,False,False,SUBCELLULAR LOCATION: Secreted.,False
BECN1,Q05996,bb796e3f8afbc2cbc69f93a91ab108b3f7e75d3aadb6db3a37105cfa2c2996c0,Q6ZNE5,background,745,endoplasmic reticulum,False,True,SUBCELLULAR LOCATION: [Processed zona pellucida sperm-binding protein 2]: Zona pellucida {ECO:0000269|PubMed:29895852}.; SUBCELLULAR LOCATION: Cell membrane {ECO:0000250|UniProtKB:P20239}; Single-pass type I membrane protein {ECO:0000250|UniProtKB:P20239}.,False
BECN1,Q8TC71,6f9ef25509ea0fe3db2aff9679f05087b177bc80046bfc201dc94bdf8f5cde38,Q6ZNE5,background,538,endoplasmic reticulum,False,False,"SUBCELLULAR LOCATION: Cytoplasm, cytosol {ECO:0000269|PubMed:21264228, ECO:0000269|PubMed:22292033, ECO:0000269|PubMed:22532927}. Mitochondrion outer membrane {ECO:0000269|PubMed:21264228, ECO:0000269|PubMed:22292033}. Mitochondrion matrix {ECO:0000269|PubMed:22532927, ECO:0000269|PubMed:38322995}. Note=Localizes to the cytosol under normal conditions (PubMed:21264228, PubMed:22532927). Relocalizes to mitochondrion outer membrane following cellular stress. May form molecular condensates in the mitochondrial matrix (PubMed:38322995). Colocalizes with BNIP3 and BNIP3L at the mitochondrion outer membrane (PubMed:22292033). {ECO:0000269|PubMed:21264228, ECO:0000269|PubMed:22292033, ECO:0000269|PubMed:22532927}.; SUBCELLULAR LOCATION: [Isoform 1]: Cytoplasm, cytosol {ECO:0000269|PubMed:22532927}. Mitochondrion matrix {ECO:0000269|PubMed:22532927}. Note=Appears to predominantly remain in the cytosol following induction of MALM (mitochondrial protein catabolic process). {ECO:0000269|PubMed:22532927}.; SUBCELLULAR LOCATION: [Isoform 2]: Cytoplasm, cytosol {ECO:0000269|PubMed:22532927}. Mitochondrion matrix {ECO:0000269|PubMed:22532927}. Note=Appears to predominantly localize to the mitochondrial matrix following induction of MALM (mitochondrial protein catabolic process). {ECO:0000269|PubMed:22532927}.",False
BECN1,C9J069,5c57f62ad3248dd6ca44014a0b0c0b7a582678f69d8349bf8e149dcf922acf47,Q6ZNE5,background,976,endoplasmic reticulum,False,False,"SUBCELLULAR LOCATION: Apical cell membrane {ECO:0000250|UniProtKB:A0A1C3NSL9}. Cell projection, cilium {ECO:0000250|UniProtKB:A0A1C3NSL9}. Cell junction, adherens junction {ECO:0000250|UniProtKB:A0A1C3NSL9}.",False
BECN1,Q9H497,9385e409d4150e274ebdcce0ea2167e3d8a346c63ba72de8228b8c1d1d2539d5,Q6ZNE5,background,397,endoplasmic reticulum,False,False,SUBCELLULAR LOCATION: Cytoplasm. Endoplasmic reticulum lumen.,True
BECN1,Q92772,0bcb9f8ad767fed72301f0961e6418715edc20140e13af05ab9eab1f0fc4d20f,Q6ZNE5,background,493,endoplasmic reticulum,False,False,SUBCELLULAR LOCATION: Cytoplasm {ECO:0000269|PubMed:9000130}. Nucleus {ECO:0000269|PubMed:9000130}.,False
BECN1,Q9BUN1,439870ab3964eb8bc901a2e2e77556b0f986131f5b8118979713ce934021f4c0,Q6ZNE5,background,341,endoplasmic reticulum,False,False,SUBCELLULAR LOCATION: Secreted {ECO:0000305}.,False
BECN1,O43298,631b4b1e169acd466a4f5cb289387a278e13278d1d61076828e999c8ade75264,Q6ZNE5,background,467,endoplasmic reticulum,False,False,SUBCELLULAR LOCATION: Nucleus {ECO:0000305}.,False
BECN1,Q8TEA7,fbdc851e5d71693843346dca40a39d3211e3cb5b4638f7ef5f92eea4e72fb30c,Q6ZNE5,background,893,endoplasmic reticulum,False,False,"SUBCELLULAR LOCATION: Cytoplasm {ECO:0000269|PubMed:23977024, ECO:0000269|PubMed:24576458}. Cytoplasm, cytoskeleton, spindle {ECO:0000269|PubMed:24576458}. Midbody {ECO:0000269|PubMed:24576458}. Early endosome {ECO:0000305|PubMed:37267905}. Note=Mainly localized in the cytoplasm during interphase. During metaphase, TBCK accumulates at the mitotic spindle. At the end of mitosis, it is detected at the midbody. {ECO:0000269|PubMed:24576458}.",False
BECN1,P48426,f763864cd1d632602d99c9586f81e5ad8dec749da13eca416a2a1a37ef70c991,Q6ZNE5,background,406,endoplasmic reticulum,False,False,"SUBCELLULAR LOCATION: Cell membrane {ECO:0000250|UniProtKB:O70172}. Nucleus {ECO:0000269|PubMed:20583997}. Lysosome {ECO:0000250|UniProtKB:O70172}. Cytoplasm {ECO:0000269|PubMed:20583997}. Photoreceptor inner segment {ECO:0000250|UniProtKB:O70172}. Cell projection, cilium, photoreceptor outer segment {ECO:0000250|UniProtKB:O70172}. Note=May translocate from the cytosol to the cell membrane upon activation of tyrosine phosphorylation. May translocate from the inner to the outer segments of the rod photoreceptor cells in response to light (By similarity). Localization to the nucleus is modulated by the interaction with PIP4K2B. {ECO:0000250|UniProtKB:O70172, ECO:0000269|PubMed:20583997}.",False
BECN1,Q99853,38da651140b3e24d35f34995c8c67e7fd359a8062e61df3e1067ed1ce8958184,Q6ZNE5,background,325,endoplasmic reticulum,False,False,SUBCELLULAR LOCATION: Nucleus {ECO:0000250|UniProtKB:Q64732}.,False
BECN1,P37173,1b068d99d6e43ba9318cb12b365fd9c97d0d130eb86a631b82664c3776e8ae94,Q6ZNE5,background,567,endoplasmic reticulum,False,True,"SUBCELLULAR LOCATION: Cell membrane {ECO:0000269|PubMed:1310899, ECO:0000269|PubMed:25893292}; Single-pass type I membrane protein {ECO:0000269|PubMed:1310899}. Membrane raft {ECO:0000269|PubMed:25893292}.; SUBCELLULAR LOCATION: [Isoform 3]: Secreted {ECO:0000269|PubMed:34568316}.",False
BECN1,Q96ND8,0aaa672e84a8cf95e3d6fcdd0f05436591694cec4125a93911982f031260c1d8,Q6ZNE5,background,569,endoplasmic reticulum,False,False,SUBCELLULAR LOCATION: Nucleus {ECO:0000305}.,False
BECN1,Q6NUQ1,0801bf182785292f49c930ad60102b902e544517dd3ff9c561e3e816bdfbe4a0,Q9P2Y5,context,792,endoplasmic reticulum,False,False,SUBCELLULAR LOCATION: Cytoplasm. Endoplasmic reticulum membrane; Peripheral membrane protein.,True
BECN1,O14827,b754c6b677c1c418cdb5d70e347d06095cafe8e52952351f3a166064811159b6,Q9P2Y5,context,1237,endoplasmic reticulum,False,False,SUBCELLULAR LOCATION: Cytoplasm. Cell membrane; Peripheral membrane protein. Endoplasmic reticulum membrane; Peripheral membrane protein. Note=Translocates to membranes when activated. Found both at cell periphery and along the axon of neurons (By similarity). {ECO:0000250}.,True
BECN1,O15460,eb720b10ca28b34c7bc7c7eaae4b1112655fb2b7397f9fdb4d7f8f1fd48aa1f8,Q9P2Y5,context,535,endoplasmic reticulum,False,False,SUBCELLULAR LOCATION: Endoplasmic reticulum lumen.,True
BECN1,P20813,1acd4018cfb7c8413675ddcb546e4b146c424daad5812198efefd87cdd5d554d,Q9P2Y5,context,491,endoplasmic reticulum,False,False,SUBCELLULAR LOCATION: Endoplasmic reticulum membrane; Peripheral membrane protein. Microsome membrane; Peripheral membrane protein.,True
BECN1,O94979,a3e2bf328101b95fa3920141c6b8925fa3e22433984794a3f90f377a0400bdda,Q9P2Y5,context,1220,endoplasmic reticulum,False,False,"SUBCELLULAR LOCATION: Cytoplasm {ECO:0000250}. Cytoplasmic vesicle, COPII-coated vesicle membrane {ECO:0000269|PubMed:10788476, ECO:0000269|PubMed:16957052, ECO:0000269|PubMed:22358839, ECO:0000269|PubMed:27716508}; Peripheral membrane protein; Cytoplasmic side. Endoplasmic reticulum membrane {ECO:0000250}; Peripheral membrane protein {ECO:0000250}. Cytoplasm, cytosol {ECO:0000269|PubMed:17428803}. Note=Associates with membranes in a GTP-dependent manner (By similarity). Localizes to endoplasmic reticulum exit sites (ERES), also known as transitional endoplasmic reticulum (tER) (PubMed:17428803, PubMed:25201882, PubMed:28442536). {ECO:0000250|UniProtKB:Q9Z2Q1, ECO:0000269|PubMed:17428803, ECO:0000269|PubMed:25201882, ECO:0000269|PubMed:28442536}.",True
BECN1,Q8ND71,d0362d5039a0f0a37caa1b6dc581a4c33bf0780d7d110f82595d83613fc7af50,Q9P2Y5,context,665,endoplasmic reticulum,False,False,"SUBCELLULAR LOCATION: Endoplasmic reticulum {ECO:0000250|UniProtKB:Q75N62}. Golgi apparatus {ECO:0000250|UniProtKB:Q75N62}. Mitochondrion {ECO:0000250|UniProtKB:Q75N62}. Cytoplasm, cytosol {ECO:0000269|PubMed:23454188}.",True
BECN1,Q9H089,c058c845824e8c11ef38394a46fe983eed29129e67ca3848f4f91dd501c4f596,Q9P2Y5,context,658,endoplasmic reticulum,False,False,"SUBCELLULAR LOCATION: Cytoplasm {ECO:0000269|PubMed:16209721}. Endoplasmic reticulum {ECO:0000269|PubMed:16209721}. Nucleus, Cajal body {ECO:0000269|PubMed:16209721}. Note=between the cytosol and Cajal bodies via a XPO1/CRM1-dependent export mechanism. {ECO:0000269|PubMed:16209721}.",True
BECN1,Q96JE7,09785afee80ba3249552924d1a419ecbdd90c23447411a12b38ab86a449d936c,Q9P2Y5,context,1060,endoplasmic reticulum,False,False,"SUBCELLULAR LOCATION: Endoplasmic reticulum membrane {ECO:0000269|PubMed:21768384}; Peripheral membrane protein {ECO:0000250}. Golgi apparatus membrane {ECO:0000250}; Peripheral membrane protein {ECO:0000250}. Note=Localizes to endoplasmic reticulum exit sites (ERES), also known as transitional endoplasmic reticulum (tER). {ECO:0000269|PubMed:17192411, ECO:0000269|PubMed:21478858, ECO:0000269|PubMed:21768384, ECO:0000269|PubMed:22355596}.",True
BECN1,Q9H173,48c3084a20691e3fbf22b8688759198c49737467f9d2bb3a132769f00fc3de1e,Q9P2Y5,context,461,endoplasmic reticulum,False,False,"SUBCELLULAR LOCATION: Endoplasmic reticulum lumen {ECO:0000269|PubMed:12356756, ECO:0000269|PubMed:16282978}.",True
BECN1,Q9UI38,bbda8a7b966b7d0b1af94719be6cc3df76ee96fe5ea90625f6c75539e33146d1,Q9P2Y5,context,385,endoplasmic reticulum,False,False,SUBCELLULAR LOCATION: Endoplasmic reticulum {ECO:0000305|PubMed:17283160}. Note=May also localize to cytoplasmic membranes.,True
BECN1,O95197,78ef5441cc703ed744902f90ecbc42af1b8c67a4396a693244a016e9818c03b8,Q9P2Y5,context,1032,endoplasmic reticulum,False,False,"SUBCELLULAR LOCATION: Endoplasmic reticulum membrane {ECO:0000269|PubMed:12811824, ECO:0000269|PubMed:15286784, ECO:0000269|PubMed:16054885, ECO:0000269|PubMed:16979658, ECO:0000269|PubMed:17031492, ECO:0000269|PubMed:17182608, ECO:0000269|PubMed:17191123, ECO:0000269|PubMed:24262037, ECO:0000269|PubMed:29117567, ECO:0000269|PubMed:34313226}; Multi-pass membrane protein {ECO:0000255}. Golgi apparatus membrane {ECO:0000269|PubMed:15286784, ECO:0000269|PubMed:16054885, ECO:0000269|PubMed:16979658, ECO:0000269|PubMed:29117567}; Multi-pass membrane protein {ECO:0000255}.",True
BECN1,Q8NBK3,6bafa458874ddca9fb48e28985567a783984f16d514984a9ab6c8f22a90e149d,Q9P2Y5,context,374,endoplasmic reticulum,False,False,"SUBCELLULAR LOCATION: Endoplasmic reticulum lumen {ECO:0000269|PubMed:15657036, ECO:0000269|PubMed:15962010, ECO:0000269|PubMed:18266766, ECO:0000269|PubMed:21224894}.",True
BECN1,Q9UBP0,aaad593777aa81cb6f5baf399fe5ee28568c24c12fb147bb3594e416d09c7537,Q9P2Y5,context,616,endoplasmic reticulum,False,False,"SUBCELLULAR LOCATION: Membrane {ECO:0000255|HAMAP-Rule:MF_03021, ECO:0000269|PubMed:19000169}; Peripheral membrane protein {ECO:0000255|HAMAP-Rule:MF_03021, ECO:0000305|PubMed:20200447}. Endoplasmic reticulum {ECO:0000255|HAMAP-Rule:MF_03021, ECO:0000269|PubMed:16602018}. Midbody {ECO:0000255|HAMAP-Rule:MF_03021, ECO:0000269|PubMed:18997780, ECO:0000269|PubMed:21310966, ECO:0000269|PubMed:25390646}. Cytoplasm, cytoskeleton, microtubule organizing center, centrosome {ECO:0000255|HAMAP-Rule:MF_03021, ECO:0000269|PubMed:15269182, ECO:0000269|PubMed:15891913, ECO:0000269|PubMed:25390646}. Cytoplasm, cytoskeleton {ECO:0000255|HAMAP-Rule:MF_03021, ECO:0000269|PubMed:15716377, ECO:0000269|PubMed:17389232, ECO:0000269|PubMed:18410514, ECO:0000269|PubMed:19000169, ECO:0000269|PubMed:20200447}. Cytoplasm, perinuclear region {ECO:0000255|HAMAP-Rule:MF_03021, ECO:0000269|PubMed:11809724, ECO:0000269|PubMed:15147984, ECO:0000269|PubMed:15269182, ECO:0000269|PubMed:15537668}. Nucleus {ECO:0000255|HAMAP-Rule:MF_03021, ECO:0000269|PubMed:15147984, ECO:0000269|PubMed:15269182, ECO:0000269|PubMed:16026783}. Cytoplasm, cytoskeleton, spindle {ECO:0000255|HAMAP-Rule:MF_03021, ECO:0000269|PubMed:15269182}. Cytoplasm {ECO:0000255|HAMAP-Rule:MF_03021, ECO:0000269|PubMed:16026783, ECO:0000269|PubMed:20200447}. Cell projection, axon {ECO:0000269|PubMed:15269182}. Note=Forms an intramembrane hairpin-like structure in the membrane (PubMed:20200447). Localization to the centrosome is independent of microtubules (PubMed:15891913). Localizes to the midbody of dividing cells, and this requires CHMP1B (PubMed:18997780). Enriched in the distal axons and branches of postmitotic neurons (PubMed:15269182). Mainly nuclear in interphase cells and becomes associated with the centrosomes, spindle microtubules, midzone and finally the midbody during cell division (PubMed:15269182). {ECO:0000255|HAMAP-Rule:MF_03021, ECO:0000269|PubMed:15269182, ECO:0000269|PubMed:15891913, ECO:0000269|PubMed:18997780, ECO:0000305|PubMed:20200447}.; SUBCELLULAR LOCATION: [Isoform 1]: Endoplasmic reticulum membrane {ECO:0000269|PubMed:19000169, ECO:0000269|PubMed:23969831}; Peripheral membrane protein {ECO:0000305|PubMed:20200447}. Nucleus membrane {ECO:0000269|PubMed:26040712}. Lipid droplet {ECO:0000269|PubMed:25875445}. Cytoplasm, cytoskeleton {ECO:0000269|PubMed:19000169, ECO:0000269|PubMed:20200447}. Endosome {ECO:0000269|PubMed:23897888}. Note=Forms an intramembrane hairpin-like structure in the membrane (PubMed:20200447). Recruited to nuclear membrane by IST1 during late anaphase (PubMed:26040712). Localizes to endoplasmic reticulum tubular network (PubMed:23969831). {ECO:0000269|PubMed:23969831, ECO:0000269|PubMed:26040712, ECO:0000305|PubMed:20200447}.; SUBCELLULAR LOCATION: [Isoform 3]: Cytoplasm {ECO:0000269|PubMed:20200447, ECO:0000269|PubMed:23969831}. Endosome {ECO:0000269|PubMed:19000169, ECO:0000269|PubMed:23897888}. Nucleus membrane {ECO:0000269|PubMed:16026783, ECO:0000269|PubMed:26040712}. Cytoplasm, cytoskeleton, microtubule organizing center, centrosome {ECO:0000269|PubMed:25390646}. Note=Constitutes the main endosomal form (PubMed:19000169). Recruited to nuclear membrane by IST1 during late anaphase (PubMed:26040712). {ECO:0000269|PubMed:19000169, ECO:0000269|PubMed:26040712}.",True
BECN1,Q16678,73f524005c243db14cdc8a45717ca3ddd75ce740e0ace508e73b30e04a641326,Q9P2Y5,context,543,endoplasmic reticulum,False,False,"SUBCELLULAR LOCATION: Endoplasmic reticulum membrane {ECO:0000250|UniProtKB:Q64429}; Peripheral membrane protein {ECO:0000250|UniProtKB:Q64429}. Microsome membrane {ECO:0000250|UniProtKB:Q64429}; Peripheral membrane protein {ECO:0000250|UniProtKB:Q64429}. Mitochondrion {ECO:0000250|UniProtKB:Q64429}. Note=Located primarily in endoplasmic reticulum. Upon treatment with 2,3,7,8-tetrachlorodibenzo-p-dioxin (TCDD), CYP1B1 is also targeted to mitochondria. {ECO:0000250|UniProtKB:Q64429}.",True
BECN1,O43174,90595514e8943fb2a0668dc14ea9841297ca49846d9007639f566f839f2e667d,Q9P2Y5,context,497,endoplasmic reticulum,False,False,SUBCELLULAR LOCATION: Endoplasmic reticulum membrane {ECO:0000305|PubMed:9716180}; Peripheral membrane protein. Microsome membrane {ECO:0000269|PubMed:9716180}; Peripheral membrane protein.,True
BECN1,Q8IWU6,84a3caa48a518ad5b6a3b2bfab63f46672ad8b8fc03c155c6c804313f4cf7eed,Q9P2Y5,context,871,endoplasmic reticulum,False,False,"SUBCELLULAR LOCATION: Endoplasmic reticulum {ECO:0000250|UniProtKB:Q8VI60}. Golgi apparatus, Golgi stack {ECO:0000250|UniProtKB:Q8VI60}. Cell surface {ECO:0000269|PubMed:12368295, ECO:0000269|PubMed:12686563}.; SUBCELLULAR LOCATION: [Extracellular sulfatase Sulf-2 secreted form]: Secreted {ECO:0000269|PubMed:12368295}.",True
BECN1,Q7Z4H8,9cdcda8a923c598afbe8dbd921927a061525ae7bbfc15a9db47301f6cd25be9a,Q9P2Y5,context,507,endoplasmic reticulum,False,False,SUBCELLULAR LOCATION: Endoplasmic reticulum lumen {ECO:0000255|PROSITE-ProRule:PRU10138}.,True
BECN1,Q8TAT6,1e940fd20fcfed72795093cdaaf3636a1f1c78be4ec5368e48928a2b977eccbf,Q9P2Y5,context,608,endoplasmic reticulum,False,False,"SUBCELLULAR LOCATION: Cytoplasm, cytosol {ECO:0000250|UniProtKB:Q9ES54}. Endoplasmic reticulum {ECO:0000250|UniProtKB:Q9ES54}. Nucleus {ECO:0000250|UniProtKB:Q9ES54}. Note=Associated with the endoplasmic reticulum and nuclear. {ECO:0000250|UniProtKB:Q9ES54}.",True
BECN1,Q13501,132b33dc385f6eefd61da6f86da8a8fe87e581ee873a464d1fb63cbb3279dcc9,Q9P2Y5,context,440,endoplasmic reticulum,False,False,"SUBCELLULAR LOCATION: Cytoplasmic vesicle, autophagosome {ECO:0000269|PubMed:15953362, ECO:0000269|PubMed:16286508, ECO:0000269|PubMed:17580304, ECO:0000269|PubMed:20168092, ECO:0000269|PubMed:37802024}. Preautophagosomal structure {ECO:0000269|PubMed:34471133}. Cytoplasm, cytosol {ECO:0000269|PubMed:11786419, ECO:0000269|PubMed:11981755, ECO:0000269|PubMed:20168092, ECO:0000269|PubMed:20357094, ECO:0000269|PubMed:21923101, ECO:0000269|PubMed:22017874, ECO:0000269|PubMed:22792322, ECO:0000269|PubMed:29343546, ECO:0000269|PubMed:29507397, ECO:0000269|PubMed:31857589, ECO:0000269|PubMed:37306101, ECO:0000269|PubMed:37802024}. Nucleus, PML body {ECO:0000269|PubMed:20168092}. Late endosome {ECO:0000269|PubMed:12471037, ECO:0000269|PubMed:9566925}. Lysosome {ECO:0000269|PubMed:9566925}. Nucleus {ECO:0000269|PubMed:10708586}. Endoplasmic reticulum {ECO:0000269|PubMed:22178386}. Cytoplasm, myofibril, sarcomere {ECO:0000250|UniProtKB:O08623}. Note=In cardiac muscle, localizes to the sarcomeric band (By similarity). Localizes to cytoplasmic membraneless inclusion bodies, known as p62 bodies, containing polyubiquitinated protein aggregates (PubMed:11786419, PubMed:20357094, PubMed:22017874, PubMed:29343546, PubMed:29507397, PubMed:31857589, PubMed:37306101, PubMed:37802024). In neurodegenerative diseases, detected in Lewy bodies in Parkinson disease, neurofibrillary tangles in Alzheimer disease, and HTT aggregates in Huntington disease (PubMed:15158159). In protein aggregate diseases of the liver, found in large amounts in Mallory bodies of alcoholic and nonalcoholic steatohepatitis, hyaline bodies in hepatocellular carcinoma, and in SERPINA1 aggregates (PubMed:11981755). Enriched in Rosenthal fibers of pilocytic astrocytoma (PubMed:11786419). In the cytoplasm, observed in both membrane-free ubiquitin-containing protein aggregates (sequestosomes) and membrane-surrounded autophagosomes (PubMed:15953362, PubMed:17580304). Colocalizes with TRIM13 in the perinuclear endoplasmic reticulum (PubMed:22178386). Co-localizes with TRIM5 in cytoplasmic bodies (PubMed:20357094). When nuclear export is blocked by treatment with leptomycin B, accumulates in PML bodies (PubMed:20168092). {ECO:0000250|UniProtKB:O08623, ECO:0000269|PubMed:11786419, ECO:0000269|PubMed:11981755, ECO:0000269|PubMed:15158159, ECO:0000269|PubMed:15953362, ECO:0000269|PubMed:17580304, ECO:0000269|PubMed:20168092, ECO:0000269|PubMed:20357094, ECO:0000269|PubMed:22017874, ECO:0000269|PubMed:22178386, ECO:0000269|PubMed:29343546, ECO:0000269|PubMed:29507397, ECO:0000269|PubMed:31857589, ECO:0000269|PubMed:37306101, ECO:0000269|PubMed:37802024}.",True
BECN1,O94850,d7d8eac6be4b9ee749dbcbfbac9cdfcebec850b54e6455e4fb198be9fab32444,Q9P2Y5,context,711,endoplasmic reticulum,False,False,"SUBCELLULAR LOCATION: Cell projection, dendritic spine membrane; Peripheral membrane protein. Cytoplasm. Endoplasmic reticulum membrane {ECO:0000250}; Peripheral membrane protein {ECO:0000250}; Cytoplasmic side {ECO:0000250}. Perikaryon {ECO:0000250}. Nucleus {ECO:0000250}. Note=Enriched at the cytoplasmic insertion of the slit diaphragm into the foot process of podocytes and associated with polyribosomes in dendrites. {ECO:0000250}.",True
BECN1,Q9NX74,8d1eed54bd82ad057c8fc2f6b5c1b3561b1b80b6f20fe8f900fb6de3d46cbddc,Q9P2Y5,context,493,endoplasmic reticulum,False,False,SUBCELLULAR LOCATION: Cytoplasm {ECO:0000269|PubMed:15994936}. Endoplasmic reticulum {ECO:0000269|PubMed:15994936}. Note=Mainly at the endoplasmic reticulum. {ECO:0000269|PubMed:15994936}.,True
BECN1,Q86YB8,507c20cdea3aaba1a7b570957d54e3ae1314643e97ddc167cdb4ec1a891791d6,Q9P2Y5,context,467,endoplasmic reticulum,False,False,SUBCELLULAR LOCATION: Endoplasmic reticulum membrane {ECO:0000269|PubMed:10818100}; Peripheral membrane protein {ECO:0000269|PubMed:10818100}; Lumenal side {ECO:0000269|PubMed:10818100}. Note=The association with ERP44 may be essential for its retention in the endoplasmic reticulum.,True
BECN1,Q8WUJ3,80b5ab1e28a38b7ba94a0fb925f35d7b33285e5ba86028b019d751104c5fb86d,Q9P2Y5,context,1361,endoplasmic reticulum,False,False,"SUBCELLULAR LOCATION: Nucleus. Cytoplasm. Endoplasmic reticulum. Cell membrane. Membrane, clathrin-coated pit. Secreted. Note=Retained in the endoplasmic reticulum (ER) in a HSPA5/BIP-dependent manner. Colocalized with clathrin heavy chain/CLTC in clathrin-coated vesicles. Strongly detected in the cytoplasm of breast carcinoma cells, whereas poorly detected in adjacent normal epithelial cells, stromal cells, or benign breast tissues. Localized in the nucleus and cytoplasm of colon adenocarcinomas.",True
