U_stratum,anchor_positive_uniprot,class,development_exposed_positive,homomeric,low_plausibility_evidence_tier,original_tuna_prior_pair,panel_row,partner_gene,partner_sequence_length,partner_sequence_sha256,partner_uniprot,prior_train_development_pair,query_gene,query_sequence_length,query_sequence_sha256,query_uniprot,target_cohort,training_exposed_positive,ipin_baseline_score,ipin_optimized_score,tuna_original_score,tuna_retrained_seed20260803_score,tuna_retrained_seed20260817_score,tuna_retrained_seed20260831_score,tuna_retrained_score,ipin_baseline_rank,ipin_optimized_rank,tuna_retrained_rank,tuna_original_rank
low_plausibility,Q99728,U,False,False,A_compartment_separation,False,348,MEPE,525,365a4cfe13df592038fe05454c403ed9a0ccabb9a82c11e3bb1cac5d36c4a270,Q9NQ76,False,BRCA1,1863,80d7199c8d1550a5ba8387043481c1acf0f070df410b47c2bc1375584b59bdf1,P38398,original_six,False,-1.5533721049626668,-1.8429118792215984,0.45410946011543274,-6.1345624923706055,-6.498206615447998,-5.719506740570068,-6.117425282796224,119.0,201.0,52.0,154.0
low_plausibility,Q99728,U,False,False,A_compartment_separation,False,349,OLFML3,406,74758b180219835c406cf3a611b94d6b0956e15dbaa497b29c2ff67e0f688d53,Q9NRN5,False,BRCA1,1863,80d7199c8d1550a5ba8387043481c1acf0f070df410b47c2bc1375584b59bdf1,P38398,original_six,False,-3.645780642827352,-2.9964334964752197,0.2774431109428406,-7.991008758544922,-8.055826187133789,-6.425981521606445,-7.490938822428386,421.0,353.0,163.0,323.0
low_plausibility,Q99728,U,False,False,A_compartment_separation,False,350,ADA2,511,8444c71551b3c40210aad0112c82a58605d6473be75e398b75cb3a3e705aac04,Q9NZK5,False,BRCA1,1863,80d7199c8d1550a5ba8387043481c1acf0f070df410b47c2bc1375584b59bdf1,P38398,original_six,False,-2.537186066309611,-2.9392216205596924,0.25874972343444824,-10.38203239440918,-10.270588874816895,-8.794639587402344,-9.815753618876139,290.0,345.0,368.0,344.0
low_plausibility,Q99728,U,False,False,A_compartment_separation,False,351,C1RL,487,e50c99cd74cae31bef20f60d51366e0e557ca3b42c6019f3ab2144d1ccbe34cf,Q9NZP8,False,BRCA1,1863,80d7199c8d1550a5ba8387043481c1acf0f070df410b47c2bc1375584b59bdf1,P38398,original_six,False,-4.107566038767497,-3.6804303328196206,0.2034662663936615,-8.447331428527832,-9.343948364257812,-9.950193405151367,-9.24715773264567,446.0,413.0,325.0,401.0
low_plausibility,Q99728,U,False,False,A_compartment_separation,False,352,LIPG,500,5b2bf8da09ea43b32e1c7d516419d5557679d75a918e7373e7c44a84c1ee71c1,Q9Y5X9,False,BRCA1,1863,80d7199c8d1550a5ba8387043481c1acf0f070df410b47c2bc1375584b59bdf1,P38398,original_six,False,-2.5763328870137534,-2.958334763844808,0.18089427053928375,-12.43736743927002,-10.919072151184082,-8.1913480758667,-10.515929222106934,298.0,346.0,426.0,423.0
low_plausibility,Q99728,U,False,False,A_compartment_separation,False,353,CPQ,472,5f9ab84868713a9b58bc4370a33d9e9f4f1f11c54e250c6cac2f0e47c174620a,Q9Y646,False,BRCA1,1863,80d7199c8d1550a5ba8387043481c1acf0f070df410b47c2bc1375584b59bdf1,P38398,original_six,False,-2.787782589594523,-3.2444304625193277,0.29273372888565063,-9.384108543395996,-11.25033187866211,-11.15852165222168,-10.597654024759928,335.0,378.0,430.0,308.0
low_plausibility,Q86YC2,U,False,False,A_compartment_separation,False,354,MASP2,686,fefaeffff4711a283120fd15ffc328be87843f3dce76b8c55b8359649abd7339,O00187,False,BRCA1,1863,80d7199c8d1550a5ba8387043481c1acf0f070df410b47c2bc1375584b59bdf1,P38398,original_six,False,-3.6215217113494873,-3.128549416859945,0.2005528211593628,-8.678910255432129,-10.98237419128418,-8.322248458862305,-9.327844301859537,418.0,367.0,336.0,404.0
low_plausibility,Q86YC2,U,False,False,A_compartment_separation,False,355,MATN2,956,28b932d61521e24cbf74f44dd330a7373e6f3967f9a5b53ce8f5c3fd9cb66cbf,O00339,False,BRCA1,1863,80d7199c8d1550a5ba8387043481c1acf0f070df410b47c2bc1375584b59bdf1,P38398,original_six,False,-2.3715500036875405,-3.0796055793762207,0.2798160910606384,-8.782230377197266,-9.507442474365234,-8.535343170166016,-8.941672007242838,249.0,362.0,300.0,319.0
low_plausibility,Q86YC2,U,False,False,A_compartment_separation,False,356,TLL1,1013,5313f8b4c022cd1dfe9174ab5f622576a4de2531b2369a580eacdc347de655c1,O43897,False,BRCA1,1863,80d7199c8d1550a5ba8387043481c1acf0f070df410b47c2bc1375584b59bdf1,P38398,original_six,False,-3.5597406228383384,-3.595210631688436,0.2410593181848526,-12.254681587219238,-10.572254180908203,-11.187811851501465,-11.338249206542969,412.0,409.0,449.0,359.0
low_plausibility,Q86YC2,U,False,False,A_compartment_separation,False,357,PLOD3,738,6b58a1f57869f3cfba8c0c782c944798a38fba9c8eac19a5bf343290ef510aa6,O60568,False,BRCA1,1863,80d7199c8d1550a5ba8387043481c1acf0f070df410b47c2bc1375584b59bdf1,P38398,original_six,False,-2.4164671103159585,-2.089365243911743,0.18764907121658325,-6.790154457092285,-7.69357442855835,-8.074152946472168,-7.5192939440409345,263.0,230.0,168.0,415.0
low_plausibility,Q86YC2,U,False,False,A_compartment_separation,False,358,CILP,1184,43aa80da15cf4f9e8bce188826e4749c4928075080e902b6cdcf552832ab1382,O75339,False,BRCA1,1863,80d7199c8d1550a5ba8387043481c1acf0f070df410b47c2bc1375584b59bdf1,P38398,original_six,False,-2.862911860148112,-2.1874826749165854,0.29805347323417664,-8.115662574768066,-8.835619926452637,-9.783056259155273,-8.911446253458658,344.0,241.0,297.0,302.0
low_plausibility,Q86YC2,U,False,False,A_compartment_separation,False,359,C1R,705,b7d077e9b979634a93982bfc6b09cbe38f6e0636d9928f723122bdf256378f00,P00736,False,BRCA1,1863,80d7199c8d1550a5ba8387043481c1acf0f070df410b47c2bc1375584b59bdf1,P38398,original_six,False,-3.1968178749084473,-2.4563642740249634,0.22096189856529236,-10.252280235290527,-10.407068252563477,-8.125577926635742,-9.594975471496582,378.0,284.0,356.0,386.0
low_plausibility,Q86YC2,U,False,False,A_compartment_separation,False,360,PLG,810,082ef6cfa8a9d5c17782cc036623a4c0ece915fc6a420e54678ff55dab70b98e,P00747,False,BRCA1,1863,80d7199c8d1550a5ba8387043481c1acf0f070df410b47c2bc1375584b59bdf1,P38398,original_six,False,-3.510367234547933,-4.553933779398601,0.2664271891117096,-9.837288856506348,-8.925772666931152,-10.802213668823242,-9.85509173075358,408.0,445.0,373.0,336.0
low_plausibility,Q86YC2,U,False,False,A_compartment_separation,False,361,CHGB,677,56dced04f2fb041f430febf8397b85560de14882981f70d98ca43dffd4ab653d,P05060,False,BRCA1,1863,80d7199c8d1550a5ba8387043481c1acf0f070df410b47c2bc1375584b59bdf1,P38398,original_six,False,-2.739910920461019,-2.999726136525472,0.4767782986164093,-7.196543216705322,-7.547143936157227,-7.01649808883667,-7.253395080566406,324.0,354.0,136.0,137.0
low_plausibility,Q86YC2,U,False,False,A_compartment_separation,False,362,F13B,661,dfdf0f2b8afd27e2de4984e5799b65947915a2fc6665547918b01c4c2f4bb8d3,P05160,False,BRCA1,1863,80d7199c8d1550a5ba8387043481c1acf0f070df410b47c2bc1375584b59bdf1,P38398,original_six,False,-0.9573219219843546,-1.0978728532791138,0.37004905939102173,-6.430056571960449,-7.07230806350708,-3.8656604290008545,-5.789341688156128,38.0,93.0,33.0,237.0
low_plausibility,Q86YC2,U,False,False,A_compartment_separation,False,363,BCHE,602,67540da68467479faeedb7ebcd6629f2494423b949be8f07de2c5dd364d133a9,P06276,False,BRCA1,1863,80d7199c8d1550a5ba8387043481c1acf0f070df410b47c2bc1375584b59bdf1,P38398,original_six,False,-2.604971090952555,-2.303263306617737,0.26937299966812134,-11.298589706420898,-10.570042610168457,-10.716484069824219,-10.861705462137857,305.0,261.0,435.0,334.0
low_plausibility,Q86YC2,U,False,False,A_compartment_separation,False,364,C2,752,914bb196cd912f959039747232e7587caacbd6ba9f0109e876a5489a7e388b6e,P06681,False,BRCA1,1863,80d7199c8d1550a5ba8387043481c1acf0f070df410b47c2bc1375584b59bdf1,P38398,original_six,False,-3.796421448389689,-3.469119071960449,0.21957044303417206,-12.1325044631958,-10.181169509887695,-8.975340843200684,-10.42967160542806,428.0,400.0,419.0,387.0
low_plausibility,Q86YC2,U,False,False,A_compartment_separation,False,365,BMP1,986,6e906a82640bd6e6b6402429d58baadb44ff7013d423ca206a553c62748c5f48,P13497,False,BRCA1,1863,80d7199c8d1550a5ba8387043481c1acf0f070df410b47c2bc1375584b59bdf1,P38398,original_six,False,-3.8629515965779624,-3.781202713648478,0.25048378109931946,-12.342400550842285,-10.285971641540527,-11.26335620880127,-11.297242800394693,434.0,421.0,448.0,349.0
low_plausibility,Q86YC2,U,False,False,A_compartment_separation,False,366,PDIA4,645,1472bfb4221c016f5ebb6e6dc7805c7150cf0d85ffe213f10d40efa763d08784,P13667,False,BRCA1,1863,80d7199c8d1550a5ba8387043481c1acf0f070df410b47c2bc1375584b59bdf1,P38398,original_six,False,-1.4380638996760051,-1.8332855304082234,0.24094218015670776,-6.95289421081543,-7.6908440589904785,-9.989531517028809,-8.211089928944906,96.0,198.0,239.0,360.0
low_plausibility,Q86YC2,U,False,False,A_compartment_separation,False,367,HSP90B1,803,b4dde59d09a72762757501a659d62a606d41edfe4669447bd0f8030fd7f8497e,P14625,False,BRCA1,1863,80d7199c8d1550a5ba8387043481c1acf0f070df410b47c2bc1375584b59bdf1,P38398,original_six,False,-2.5346497694651284,-2.474875052769979,0.32604771852493286,-9.388260841369629,-11.016328811645508,-7.657147407531738,-9.353912353515625,289.0,287.0,339.0,279.0
low_plausibility,Q86YC2,U,False,False,A_compartment_separation,False,368,SMPD1,631,ffa986b1362e26290f31104710dde830132e1220d24e2a758ec7f30992dbf196,P17405,False,BRCA1,1863,80d7199c8d1550a5ba8387043481c1acf0f070df410b47c2bc1375584b59bdf1,P38398,original_six,False,-3.9185117880503335,-4.03026803334554,0.18241377174854279,-11.823820114135742,-8.835299491882324,-10.410054206848145,-10.356391270955404,435.0,435.0,412.0,418.0
low_plausibility,Q86YC2,U,False,False,A_compartment_separation,False,369,COL9A1,921,9a4ae82116bbb796a593b770116f79c8cd74ec05368d1f3796754f915b985ac5,P20849,False,BRCA1,1863,80d7199c8d1550a5ba8387043481c1acf0f070df410b47c2bc1375584b59bdf1,P38398,original_six,False,-3.409883975982666,-2.9247425397237143,0.1939554512500763,-9.558917045593262,-9.908127784729004,-13.152095794677734,-10.873046875,397.0,343.0,437.0,411.0
low_plausibility,Q86YC2,U,False,False,A_compartment_separation,False,370,PCSK6,969,e70305676d62b2c3708d9f0cd8f03227dec5dbd409998e4bfb132165d049fd11,P29122,False,BRCA1,1863,80d7199c8d1550a5ba8387043481c1acf0f070df410b47c2bc1375584b59bdf1,P38398,original_six,False,-2.3526145617167153,-3.847701629002889,0.25837329030036926,-9.038430213928223,-9.622525215148926,-9.094182968139648,-9.251712799072266,242.0,426.0,326.0,345.0
low_plausibility,Q86YC2,U,False,False,A_compartment_separation,False,371,THBS4,961,35e3b4975a3bdfc99b9a54195e4bb7211f1aa71d53dc0a64d1927b2d2b843274,P35443,False,BRCA1,1863,80d7199c8d1550a5ba8387043481c1acf0f070df410b47c2bc1375584b59bdf1,P38398,original_six,False,-2.427745739618937,-2.8302018642425537,0.18686147034168243,-6.89374303817749,-8.716354370117188,-9.184947967529297,-8.265015125274658,265.0,333.0,245.0,416.0
low_plausibility,Q86YC2,U,False,False,A_compartment_separation,False,372,COMP,757,4549de095fdfbd1297cd2e2847752aba105b27b202eb5088582e46a6662d7ead,P49747,False,BRCA1,1863,80d7199c8d1550a5ba8387043481c1acf0f070df410b47c2bc1375584b59bdf1,P38398,original_six,False,-2.1006691455841064,-2.4813009897867837,0.20184972882270813,-7.997247219085693,-6.6207098960876465,-9.487394332885742,-8.035117149353027,206.0,290.0,218.0,403.0
low_plausibility,Q86YC2,U,False,False,A_compartment_separation,False,373,HSD17B4,736,fe07ad8dc6b7afa8886d5101e538c0c712caf5416863338094dca3b2110e8ed5,P51659,False,BRCA1,1863,80d7199c8d1550a5ba8387043481c1acf0f070df410b47c2bc1375584b59bdf1,P38398,original_six,False,-1.1124932567278545,-2.4000768661499023,0.38326141238212585,-7.126062870025635,-11.059857368469238,-10.679404258728027,-9.621774832407633,58.0,272.0,360.0,214.0
low_plausibility,Q86YC2,U,False,False,A_compartment_separation,False,374,HGFAC,655,ac31bf5f0ecf82bc4a361efd78b100a53f99259b1379286c4326a1d2d7476aaf,Q04756,False,BRCA1,1863,80d7199c8d1550a5ba8387043481c1acf0f070df410b47c2bc1375584b59bdf1,P38398,original_six,False,-3.4464375972747803,-3.6671342055002847,0.27355191111564636,-10.142879486083984,-9.112119674682617,-10.494203567504883,-9.916400909423828,400.0,412.0,380.0,327.0
low_plausibility,Q86YC2,U,False,False,A_compartment_separation,False,375,OS9,667,c7c43fa5749cf303076c53690fa189d36161921f3269d3d989687c2d9e53b541,Q13438,False,BRCA1,1863,80d7199c8d1550a5ba8387043481c1acf0f070df410b47c2bc1375584b59bdf1,P38398,original_six,False,-2.356923977533976,-2.162267724672953,0.3168826401233673,-8.520779609680176,-8.126904487609863,-5.859887599945068,-7.502523899078369,246.0,239.0,166.0,284.0
low_plausibility,Q86YC2,U,False,False,A_compartment_separation,False,376,ITIH4,930,1185ca57c36b9ebb46aed909057b8f8dbbe1c43d92a2a6dc796b331204967ba7,Q14624,False,BRCA1,1863,80d7199c8d1550a5ba8387043481c1acf0f070df410b47c2bc1375584b59bdf1,P38398,original_six,False,-3.6688247521718345,-3.699695348739624,0.29564639925956726,-12.271252632141113,-9.425477981567383,-9.06458854675293,-10.253773053487143,422.0,414.0,403.0,305.0
low_plausibility,Q86YC2,U,False,False,A_compartment_separation,False,377,COL19A1,1142,f2287527437ac0b9fb2d5719ff6c1e79d1c3b58253351dbc10270e24863a4bcb,Q14993,False,BRCA1,1863,80d7199c8d1550a5ba8387043481c1acf0f070df410b47c2bc1375584b59bdf1,P38398,original_six,False,-2.7651373545328775,-2.427180210749308,0.15073969960212708,-10.508694648742676,-9.745750427246094,-10.332849502563477,-10.195764859517416,325.0,276.0,398.0,449.0
low_plausibility,Q86YC2,U,False,False,A_compartment_separation,False,378,POSTN,836,6c230cb8c4ae059f029325ffc381165d8c139514cf8b52de944d8536db9e11c3,Q15063,False,BRCA1,1863,80d7199c8d1550a5ba8387043481c1acf0f070df410b47c2bc1375584b59bdf1,P38398,original_six,False,-2.178290843963623,-2.6062004566192627,0.3314304053783417,-10.571661949157715,-10.234018325805664,-10.346521377563477,-10.384067217508951,217.0,310.0,416.0,275.0
low_plausibility,Q86YC2,U,False,False,A_compartment_separation,False,379,TGFBI,683,558918d2748d01d3917aaaf71a93443bb63504adbefe685160b004e0dc4ff039,Q15582,False,BRCA1,1863,80d7199c8d1550a5ba8387043481c1acf0f070df410b47c2bc1375584b59bdf1,P38398,original_six,False,-2.4284772078196206,-3.3805429140726724,0.39350324869155884,-10.99120807647705,-11.374407768249512,-10.314291954040527,-10.89330259958903,266.0,394.0,439.0,205.0
low_plausibility,Q86YC2,U,False,False,A_compartment_separation,False,380,PRSS36,855,1d81c907c73bcb5906672d14c5415c8ad99f9bb20fe0d9e8acc449b039bf9bec,Q5K4E3,False,BRCA1,1863,80d7199c8d1550a5ba8387043481c1acf0f070df410b47c2bc1375584b59bdf1,P38398,original_six,False,-4.095225731531779,-3.0161253611246743,0.29208120703697205,-8.54311752319336,-9.021865844726562,-8.905632019042969,-8.823538462320963,445.0,355.0,292.0,309.0
low_plausibility,Q86YC2,U,False,False,A_compartment_separation,False,381,CHADL,762,135a424f544fa68a319bb05cd90d9ca38dafedea82c85916f8904540a549823b,Q6NUI6,False,BRCA1,1863,80d7199c8d1550a5ba8387043481c1acf0f070df410b47c2bc1375584b59bdf1,P38398,original_six,False,-3.519556204477946,-3.2769662539164224,0.4929351210594177,-6.869259834289551,-9.099929809570312,-9.921541213989258,-8.630243619283041,409.0,382.0,278.0,115.0
low_plausibility,Q86YC2,U,False,False,A_compartment_separation,False,382,THSD4,1018,8dd05b8d6ae4560749df1515148f19d0c07a70920e05ad90bcc4e92005f183fe,Q6ZMP0,False,BRCA1,1863,80d7199c8d1550a5ba8387043481c1acf0f070df410b47c2bc1375584b59bdf1,P38398,original_six,False,-1.5091040929158528,-1.6201198895772297,0.22189079225063324,-7.4383544921875,-7.630239009857178,-7.081246376037598,-7.383279959360759,112.0,156.0,150.0,384.0
low_plausibility,Q86YC2,U,False,False,A_compartment_separation,False,383,CCDC80,950,cde757f82568c83ba061fa9371fa76b3d173a1cb72cfd34db10836e5ad87d6a1,Q76M96,False,BRCA1,1863,80d7199c8d1550a5ba8387043481c1acf0f070df410b47c2bc1375584b59bdf1,P38398,original_six,False,-2.770363728205363,-2.8581063747406006,0.2848978638648987,-8.977215766906738,-9.23300838470459,-8.866324424743652,-9.025516192118326,327.0,338.0,308.0,317.0
low_plausibility,Q86YC2,U,False,False,A_compartment_separation,False,384,ABI3BP,1068,691863440aeea3b1770c0c68fb0a34547b61c8155923d45b200b00c6670284dd,Q7Z7G0,False,BRCA1,1863,80d7199c8d1550a5ba8387043481c1acf0f070df410b47c2bc1375584b59bdf1,P38398,original_six,False,-2.607485214869181,-1.5031640926996868,0.35263392329216003,-8.555240631103516,-7.692259788513184,-7.378735065460205,-7.875411828358968,307.0,144.0,207.0,260.0
low_plausibility,Q86YC2,U,False,False,A_compartment_separation,False,385,ITIH5,942,08ffa51933b4c7ab923a6654e1ecafd00e9298c5831dbce52654b9b3946f3f47,Q86UX2,False,BRCA1,1863,80d7199c8d1550a5ba8387043481c1acf0f070df410b47c2bc1375584b59bdf1,P38398,original_six,False,-3.6186036268870034,-3.366964340209961,0.2700771987438202,-10.260668754577637,-10.514521598815918,-10.079071044921875,-10.284753799438477,417.0,391.0,405.0,330.0
low_plausibility,Q86YC2,U,False,False,A_compartment_separation,False,386,LONP2,852,2bd935c4392c6e4a77297f8341768671cd58ec16c154e4c147de004a62ece4f7,Q86WA8,False,BRCA1,1863,80d7199c8d1550a5ba8387043481c1acf0f070df410b47c2bc1375584b59bdf1,P38398,original_six,False,-1.6255866686503093,-2.189041018486023,0.4436759650707245,-8.854825973510742,-8.229981422424316,-9.325088500976562,-8.803298632303873,129.0,242.0,290.0,168.0
low_plausibility,Q86YC2,U,False,False,A_compartment_separation,False,387,FOXRED2,684,50a1ead3db5d792f21502e8f254cf00d3ebf7598ff49044aaf2db5ca1f3f6381,Q8IWF2,False,BRCA1,1863,80d7199c8d1550a5ba8387043481c1acf0f070df410b47c2bc1375584b59bdf1,P38398,original_six,False,-4.318263212839763,-3.943490505218506,0.24851194024085999,-9.89802360534668,-10.996439933776855,-10.170159339904785,-10.35487429300944,452.0,430.0,411.0,352.0
low_plausibility,Q86YC2,U,False,False,A_compartment_separation,False,388,SULF2,870,feb4066144098bba1a571e1a440ceef4bceb7715ed076bcb0ee3d61ec3a1c25c,Q8IWU5,False,BRCA1,1863,80d7199c8d1550a5ba8387043481c1acf0f070df410b47c2bc1375584b59bdf1,P38398,original_six,False,-2.184221347173055,-2.8594821294148765,0.3468087613582611,-9.242265701293945,-11.119688987731934,-9.775946617126465,-10.045967102050781,219.0,339.0,386.0,265.0
low_plausibility,Q86YC2,U,False,False,A_compartment_separation,False,389,SULF1,871,84a3caa48a518ad5b6a3b2bfab63f46672ad8b8fc03c155c6c804313f4cf7eed,Q8IWU6,False,BRCA1,1863,80d7199c8d1550a5ba8387043481c1acf0f070df410b47c2bc1375584b59bdf1,P38398,original_six,False,-2.2136197884877524,-2.9931280612945557,0.3805629312992096,-9.160528182983398,-10.058839797973633,-9.580068588256836,-9.599812189737955,223.0,352.0,357.0,220.0
low_plausibility,Q86YC2,U,False,False,A_compartment_separation,False,390,DNAJC10,793,b16e108c090a287e3a29f452b129e0ea8262ac2b9aaf2e52493e3548eaf31741,Q8IXB1,False,BRCA1,1863,80d7199c8d1550a5ba8387043481c1acf0f070df410b47c2bc1375584b59bdf1,P38398,original_six,False,-1.4443737268447876,-1.3328334490458171,0.18680694699287415,-6.058322429656982,-7.798540115356445,-9.536029815673828,-7.797630786895752,99.0,121.0,199.0,417.0
low_plausibility,Q86YC2,U,False,False,A_compartment_separation,False,391,BMPER,685,a1c65c47cc2e378305e3d57cca578287af8ec04680ec8c4033a3d95ad1a3ba25,Q8N8U9,False,BRCA1,1863,80d7199c8d1550a5ba8387043481c1acf0f070df410b47c2bc1375584b59bdf1,P38398,original_six,False,-2.4911820888519287,-2.6490164597829184,0.17733915150165558,-8.933815956115723,-8.187840461730957,-8.149579048156738,-8.423745155334473,277.0,319.0,258.0,427.0
low_plausibility,Q86YC2,U,False,False,A_compartment_separation,False,392,COLGALT1,622,453b958bb2a141ec6b679b59f46f5be7de535e55909b55918a8a66c684791f0d,Q8NBJ5,False,BRCA1,1863,80d7199c8d1550a5ba8387043481c1acf0f070df410b47c2bc1375584b59bdf1,P38398,original_six,False,-2.578899701436361,-2.2799832026163735,0.2266032099723816,-10.361811637878418,-7.936761379241943,-8.921506881713867,-9.073359966278076,301.0,257.0,312.0,381.0
low_plausibility,Q86YC2,U,False,False,A_compartment_separation,False,393,EMILIN2,1053,2a86d92bfe3a0cf2fd80b3ef46b2a0c18380c395fc40d7fdb14adce7f117f35b,Q9BXX0,False,BRCA1,1863,80d7199c8d1550a5ba8387043481c1acf0f070df410b47c2bc1375584b59bdf1,P38398,original_six,False,-2.5199082692464194,-2.430721879005432,0.3558957874774933,-6.919610977172852,-8.713505744934082,-7.2963104248046875,-7.643142382303874,285.0,279.0,177.0,256.0
low_plausibility,Q86YC2,U,False,False,A_compartment_separation,False,394,EDEM3,932,108c15ef9f27c461897dafc544330ab86c537de861b1ad720d55e108da875bfa,Q9BZQ6,False,BRCA1,1863,80d7199c8d1550a5ba8387043481c1acf0f070df410b47c2bc1375584b59bdf1,P38398,original_six,False,-2.946772734324137,-3.187918742497762,0.31566503643989563,-9.953691482543945,-10.338163375854492,-9.738683700561523,-10.01017951965332,355.0,373.0,383.0,285.0
low_plausibility,Q86YC2,U,False,False,A_compartment_separation,False,395,CHRD,955,2086265cb4db3ae942ad97c19c7a5a54ad4f0c745b8eea868e498826db0578f8,Q9H2X0,False,BRCA1,1863,80d7199c8d1550a5ba8387043481c1acf0f070df410b47c2bc1375584b59bdf1,P38398,original_six,False,-2.5478057861328125,-2.6202327410380044,0.2610766887664795,-6.042299270629883,-8.391776084899902,-7.486705780029297,-7.30692704518636,293.0,312.0,141.0,340.0
low_plausibility,Q86YC2,U,False,False,A_compartment_separation,False,396,ADAMTS10,1103,d2b85a0c2c8549bca4330eaf34bf1b949ad3342b46a545585b0c32331a54e566,Q9H324,False,BRCA1,1863,80d7199c8d1550a5ba8387043481c1acf0f070df410b47c2bc1375584b59bdf1,P38398,original_six,False,-2.0011773904164634,-1.8322362899780273,0.1731037050485611,-8.51237964630127,-8.185249328613281,-7.569421291351318,-8.089016755421957,191.0,197.0,223.0,433.0
low_plausibility,Q86YC2,U,False,False,A_compartment_separation,False,397,SCUBE2,999,17759bc825f0eeb25b471f5caa2deea098f553ea25f9d465486ceba5040733fa,Q9NQ36,False,BRCA1,1863,80d7199c8d1550a5ba8387043481c1acf0f070df410b47c2bc1375584b59bdf1,P38398,original_six,False,-2.3198779424031577,-2.392371416091919,0.17650705575942993,-6.67739200592041,-8.323332786560059,-8.250459671020508,-7.750394821166992,239.0,267.0,194.0,430.0
low_plausibility,Q86YC2,U,False,False,A_compartment_separation,False,398,SPINK5,1064,af6275aa883a328a0db6e5234c27af7c0fd474e044d634d8fab8c20494dd1564,Q9NQ38,False,BRCA1,1863,80d7199c8d1550a5ba8387043481c1acf0f070df410b47c2bc1375584b59bdf1,P38398,original_six,False,-1.0380192995071411,-1.6435830195744832,0.3520338237285614,-8.567681312561035,-10.667092323303223,-12.335854530334473,-10.523542722066244,44.0,161.0,427.0,261.0
low_plausibility,Q86YC2,U,False,False,A_compartment_separation,False,399,ENAM,1142,919c82801423d9d4fe34f506db3e0391a3ea3f603b419e22ef573967fad82d2f,Q9NRM1,False,BRCA1,1863,80d7199c8d1550a5ba8387043481c1acf0f070df410b47c2bc1375584b59bdf1,P38398,original_six,False,-0.6198835968971252,-1.5440646409988403,0.4423754811286926,-6.276858806610107,-6.09967565536499,-6.8266167640686035,-6.401050408681233,19.0,148.0,67.0,170.0
low_plausibility,Q86YC2,U,False,False,A_compartment_separation,False,400,ADAMTS6,1117,d738d81bef04eeabaeef9b958b3be9f2e7475a5ed9e2867fac984d3fab09d068,Q9UKP5,False,BRCA1,1863,80d7199c8d1550a5ba8387043481c1acf0f070df410b47c2bc1375584b59bdf1,P38398,original_six,False,-1.3985910415649414,-2.029259999593099,0.16347774863243103,-7.728315830230713,-9.365777969360352,-8.536639213562012,-8.543577671051025,88.0,225.0,271.0,442.0
low_plausibility,Q86YC2,U,False,False,A_compartment_separation,False,401,ADAMTS5,930,c7f982aa0afa168f06fb22ba0d66abd196aa829ba1086730aeea6a759cb9c485,Q9UNA0,False,BRCA1,1863,80d7199c8d1550a5ba8387043481c1acf0f070df410b47c2bc1375584b59bdf1,P38398,original_six,False,-2.4136622746785483,-2.9829485416412354,0.22108784317970276,-10.453756332397461,-8.94671630859375,-8.31360149383545,-9.238024711608887,261.0,349.0,324.0,385.0
low_plausibility,Q86YC2,U,False,False,A_compartment_separation,False,402,MAN2B2,1009,f3f5f49fa4a5255c03bf71889c98cf2bdf5cba852e982e1df173289b988cc73e,Q9Y2E5,False,BRCA1,1863,80d7199c8d1550a5ba8387043481c1acf0f070df410b47c2bc1375584b59bdf1,P38398,original_six,False,-3.10994823773702,-2.8468941847483316,0.17298944294452667,-9.932666778564453,-10.368507385253906,-7.712057590484619,-9.337743918100992,369.0,337.0,337.0,434.0
low_plausibility,Q86YC2,U,False,False,A_compartment_separation,False,403,HYOU1,999,6dcade48b7cf53d2725102a1f45169e1ed34afd1768f3be9c93d27c6501a76d2,Q9Y4L1,False,BRCA1,1863,80d7199c8d1550a5ba8387043481c1acf0f070df410b47c2bc1375584b59bdf1,P38398,original_six,False,-3.471236069997152,-3.785784959793091,0.1794963926076889,-8.322155952453613,-9.097944259643555,-9.601269721984863,-9.007123311360678,404.0,422.0,307.0,424.0
low_plausibility,Q9BX63,U,False,False,A_compartment_separation,False,404,VWA3A,1184,3aa9e89674c3e75a5d303dfacfd76b219b52dbf78f39d879a6acddd1dbb52a0b,A6NCI4,False,BRCA1,1863,80d7199c8d1550a5ba8387043481c1acf0f070df410b47c2bc1375584b59bdf1,P38398,original_six,False,-3.367539882659912,-3.380530675252279,0.3784095346927643,-8.731489181518555,-9.301532745361328,-8.562889099121094,-8.865303675333658,394.0,393.0,294.0,225.0
low_plausibility,Q9BX63,U,False,False,A_compartment_separation,False,405,NCAN,1321,d590831a39213f0be9d7094357ffd0d6595b2c25f9dec72d3e6277efd8b21aa3,O14594,False,BRCA1,1863,80d7199c8d1550a5ba8387043481c1acf0f070df410b47c2bc1375584b59bdf1,P38398,original_six,False,-3.3057512442270913,-3.263516346613566,0.257960706949234,-8.789762496948242,-9.788378715515137,-9.848456382751465,-9.475532531738281,387.0,380.0,350.0,346.0
