target,query_uniprot,anchor_gene,anchor_uniprot,partner_gene,partner_uniprot,length,anchor_length,length_ratio,localization_class,annotation_quality,uniprot_experimental_location,hpa_supported_location,hpa_all_locations,hpa_high_confidence_locations,evidence_tier,reason,uniprot_location,uniprot_signal_peptide,HPA_Ensembl,HPA_gene,HPA_reliability,UniProt_URL,HPA_URL,sequence_sha256
HIF1A,Q16665,VHL,P40337,WARS2,Q9UGM6,360,213,1.6901408450704225,mitochondrial_matrix,0,True,True,Mitochondria,Mitochondria,A_compartment_separation,Mature mitochondrial_matrix protein; target policy excludes this compartment/side.,SUBCELLULAR LOCATION: Mitochondrion matrix {ECO:0000269|PubMed:28236339}. Mitochondrion {ECO:0000269|PubMed:10828066}.,,ENSG00000116874,WARS2,Supported,https://www.uniprot.org/uniprotkb/Q9UGM6/entry,https://www.proteinatlas.org/ENSG00000116874/subcellular,98ad49944152719d6da33023275f14b2557d1aa15bcf229e556bb2805ed4be3f
HIF1A,Q16665,VHL,P40337,GSTK1,Q9Y2Q3,226,213,1.0610328638497653,peroxisomal,0,True,True,Peroxisomes,Peroxisomes,A_compartment_separation,Mature peroxisomal protein; target policy excludes this compartment/side.,SUBCELLULAR LOCATION: Peroxisome {ECO:0000269|PubMed:14742434}.,,ENSG00000197448,GSTK1,Supported,https://www.uniprot.org/uniprotkb/Q9Y2Q3/entry,https://www.proteinatlas.org/ENSG00000197448/subcellular,9b721f242ab28b30e024e54602f0df9544bb48a59d95a14b6dda8a767094e2d0
HIF1A,Q16665,EP300,Q09472,COL6A6,A6NMZ7,2263,2414,0.9374482187241093,secreted,3,False,False,,,A_compartment_separation,Mature secreted protein; target policy excludes this compartment/side.,"SUBCELLULAR LOCATION: Secreted, extracellular space, extracellular matrix {ECO:0000250}. Note=Deposed in the extracellular matrix of skeletal muscle. {ECO:0000250}.","SIGNAL 1..19; /evidence=""ECO:0000255""",,,,https://www.uniprot.org/uniprotkb/A6NMZ7/entry,,2b5c42e3539abc5c20a8d42072dcf60d1702fc64fc90234e543398561f9e7c76
HIF1A,Q16665,EP300,Q09472,A2ML1,A8K2U0,1454,2414,0.6023198011599006,secreted,1,True,False,,,A_compartment_separation,Mature secreted protein; target policy excludes this compartment/side.,SUBCELLULAR LOCATION: Secreted {ECO:0000269|PubMed:16298998}.,"SIGNAL 1..17; /evidence=""ECO:0000255""",,,,https://www.uniprot.org/uniprotkb/A8K2U0/entry,,e302d6ce0e1ee9a52353992462f9976b74ab9e403d7d8aef41f9ed7d74d87e53
HIF1A,Q16665,EP300,Q09472,COL6A5,A8TX70,2615,2414,1.0832642916321458,secreted,3,False,False,,,A_compartment_separation,Mature secreted protein; target policy excludes this compartment/side.,"SUBCELLULAR LOCATION: Secreted, extracellular space, extracellular matrix {ECO:0000250}. Note=Deposed in the extracellular matrix of skeletal muscle. {ECO:0000250}.","SIGNAL 1..18; /evidence=""ECO:0000255""",,,,https://www.uniprot.org/uniprotkb/A8TX70/entry,,c6799f09cce9b099cf9f5de6215b514fabad9cebf7023096af8870194f259613
HIF1A,Q16665,EP300,Q09472,NCAN,O14594,1321,2414,0.5472245236122618,secreted,1,True,False,,,A_compartment_separation,Mature secreted protein; target policy excludes this compartment/side.,SUBCELLULAR LOCATION: Secreted {ECO:0000269|PubMed:25326458}.,"SIGNAL 1..22; /evidence=""ECO:0000255""",,,,https://www.uniprot.org/uniprotkb/O14594/entry,,d590831a39213f0be9d7094357ffd0d6595b2c25f9dec72d3e6277efd8b21aa3
HIF1A,Q16665,EP300,Q09472,SLIT2,O94813,1529,2414,0.6333885666942833,secreted,1,True,False,,,A_compartment_separation,Mature secreted protein; target policy excludes this compartment/side.,SUBCELLULAR LOCATION: Secreted {ECO:0000269|PubMed:10102268}. Note=The C-terminal cleavage protein is more diffusible than the larger N-terminal protein that is more tightly cell associated.,"SIGNAL 1..30; /evidence=""ECO:0000255""",,,,https://www.uniprot.org/uniprotkb/O94813/entry,,692c0d0821d7f871bf6860becf993ab273503fd480743195f4b9b3f0a85ee44f
HIF1A,Q16665,EP300,Q09472,F8,P00451,2351,2414,0.9739022369511184,secreted,3,False,False,,,A_compartment_separation,Mature secreted protein; target policy excludes this compartment/side.,"SUBCELLULAR LOCATION: Secreted, extracellular space.",SIGNAL 1..19,,,,https://www.uniprot.org/uniprotkb/P00451/entry,,4700fc83b4ba933fb7ffc84b14b7615caa5eab47ff71ad94c8c9d7ee4bd217e4
HIF1A,Q16665,EP300,Q09472,A2M,P01023,1474,2414,0.6106048053024027,secreted,1,True,False,,,A_compartment_separation,Mature secreted protein; target policy excludes this compartment/side.,SUBCELLULAR LOCATION: Secreted {ECO:0000269|PubMed:6203908}.,"SIGNAL 1..23; /evidence=""ECO:0000269|PubMed:6203908""",,,,https://www.uniprot.org/uniprotkb/P01023/entry,,3ee0b59c31b62639a736da5c2a82042db3dc927f55f0ecb02a33c9d326563ce0
HIF1A,Q16665,EP300,Q09472,C3,P01024,1663,2414,0.6888980944490473,secreted,1,True,False,,,A_compartment_separation,Mature secreted protein; target policy excludes this compartment/side.,"SUBCELLULAR LOCATION: Secreted {ECO:0000269|PubMed:7240134}.; SUBCELLULAR LOCATION: [Complement C3b]: Secreted {ECO:0000269|PubMed:3653927, ECO:0000269|PubMed:3897448, ECO:0000269|PubMed:6903192, ECO:0000269|PubMed:833545, ECO:0000269|PubMed:8349625}. Cell surface {ECO:0000269|PubMed:3653927, ECO:0000269|PubMed:3897448, ECO:0000269|PubMed:6903192, ECO:0000269|PubMed:833545, ECO:0000269|PubMed:8349625}. Note=Covalently associated with the surface of pathogens: the internal thioester bond reacts with carbohydrate antigens on the target surface to form amide or ester bonds. {ECO:0000269|PubMed:3653927, ECO:0000269|PubMed:3897448, ECO:0000269|PubMed:6903192, ECO:0000269|PubMed:833545, ECO:0000269|PubMed:8349625}.; SUBCELLULAR LOCATION: [C3a anaphylatoxin]: Secreted {ECO:0000269|PubMed:1238393}.","SIGNAL 1..22; /evidence=""ECO:0000269|PubMed:8376604""",,,,https://www.uniprot.org/uniprotkb/P01024/entry,,acb81aed23fd741ade0fd0b3aa26abe602ba3332f932ef310db5f4f08a27bdb2
HIF1A,Q16665,EP300,Q09472,TG,P01266,2768,2414,1.1466445733222868,secreted,1,True,False,,,A_compartment_separation,Mature secreted protein; target policy excludes this compartment/side.,"SUBCELLULAR LOCATION: Secreted {ECO:0000269|PubMed:11082042, ECO:0000269|PubMed:19509106, ECO:0000269|PubMed:8626858}. Note=Secreted into the thyroid follicle lumen (PubMed:19509106). Localizes to colloid globules, a structure formed in the thyroid follicle lumen consisting of cross-linked TG arranged in concentric layers (PubMed:11082042, PubMed:8626858). {ECO:0000269|PubMed:11082042, ECO:0000269|PubMed:19509106, ECO:0000269|PubMed:8626858}.","SIGNAL 1..19; /evidence=""ECO:0000250|UniProtKB:F1RRV3""",,,,https://www.uniprot.org/uniprotkb/P01266/entry,,2af88bd53041f189b543e39bfa15680958525801e4021167dcf872af61da3ac3
HIF1A,Q16665,EP300,Q09472,COL1A1,P02452,1464,2414,0.6064623032311516,secreted,3,False,False,Endoplasmic reticulum;Vesicles,,A_compartment_separation,Mature secreted protein; target policy excludes this compartment/side.,"SUBCELLULAR LOCATION: Secreted, extracellular space, extracellular matrix {ECO:0000255|PROSITE-ProRule:PRU00793}.",SIGNAL 1..22,ENSG00000108821,COL1A1,Approved,https://www.uniprot.org/uniprotkb/P02452/entry,https://www.proteinatlas.org/ENSG00000108821/subcellular,9e6f3ccbb2f55bd0b0955073c0153e5473ec4c033ed1df0e3ff762cb1b3a9d0c
HIF1A,Q16665,EP300,Q09472,COL3A1,P02461,1466,2414,0.6072908036454018,secreted,3,False,False,Endoplasmic reticulum,,A_compartment_separation,Mature secreted protein; target policy excludes this compartment/side.,"SUBCELLULAR LOCATION: Secreted, extracellular space, extracellular matrix {ECO:0000255|PROSITE-ProRule:PRU00793}.",SIGNAL 1..23,ENSG00000168542,COL3A1,Approved,https://www.uniprot.org/uniprotkb/P02461/entry,https://www.proteinatlas.org/ENSG00000168542/subcellular,e7424fabe7bbff05c6a2ba697f854c3666eb0eff75e1c212e1ce194cd9818da0
HIF1A,Q16665,EP300,Q09472,VWF,P04275,2813,2414,1.1652858326429163,secreted,1,True,False,,,A_compartment_separation,Mature secreted protein; target policy excludes this compartment/side.,"SUBCELLULAR LOCATION: Secreted {ECO:0000269|PubMed:10961880}. Secreted, extracellular space, extracellular matrix {ECO:0000269|PubMed:10961880}. Note=Localized to storage granules.","SIGNAL 1..22; /evidence=""ECO:0000269|PubMed:3495266""",,,,https://www.uniprot.org/uniprotkb/P04275/entry,,91a132cac0ed8c1777c8e469b380ff01451ee3a9e522eee8895f8030f3cd839c
HIF1A,Q16665,EP300,Q09472,COL5A2,P05997,1499,2414,0.6209610604805302,secreted,3,False,False,,,A_compartment_separation,Mature secreted protein; target policy excludes this compartment/side.,"SUBCELLULAR LOCATION: Secreted, extracellular space, extracellular matrix {ECO:0000255|PROSITE-ProRule:PRU00793}.",SIGNAL 1..26,,,,https://www.uniprot.org/uniprotkb/P05997/entry,,ba0025776d965a185f04b068647df2844eb389f3408e69f92f27ba6bb7a534a9
HIF1A,Q16665,EP300,Q09472,COL1A2,P08123,1366,2414,0.5658657829328915,secreted,2,False,True,Endoplasmic reticulum,Endoplasmic reticulum,A_compartment_separation,Mature secreted protein; target policy excludes this compartment/side.,"SUBCELLULAR LOCATION: Secreted, extracellular space, extracellular matrix {ECO:0000255|PROSITE-ProRule:PRU00793}.","SIGNAL 1..22; /evidence=""ECO:0000250|UniProtKB:P02466""",ENSG00000164692,COL1A2,Supported,https://www.uniprot.org/uniprotkb/P08123/entry,https://www.proteinatlas.org/ENSG00000164692/subcellular,8ff76c5f4c93911a603bb7c1a0111633918998a259c581889864d2325c7eaf5a
HIF1A,Q16665,EP300,Q09472,COL11A1,P12107,1806,2414,0.748135874067937,secreted,2,False,True,Endoplasmic reticulum,Endoplasmic reticulum,A_compartment_separation,Mature secreted protein; target policy excludes this compartment/side.,"SUBCELLULAR LOCATION: Secreted, extracellular space, extracellular matrix {ECO:0000255|PROSITE-ProRule:PRU00793}.","SIGNAL 1..35; /evidence=""ECO:0000255""",ENSG00000060718,COL11A1,Supported,https://www.uniprot.org/uniprotkb/P12107/entry,https://www.proteinatlas.org/ENSG00000060718/subcellular,828994f33dfeb2dfa371d736be0c7163c64fa9150cd2295b40ac34d89fc57903
HIF1A,Q16665,EP300,Q09472,COL6A3,P12111,3177,2414,1.316072908036454,secreted,3,False,False,Endoplasmic reticulum;Vesicles,,A_compartment_separation,Mature secreted protein; target policy excludes this compartment/side.,"SUBCELLULAR LOCATION: Secreted, extracellular space, extracellular matrix {ECO:0000250}.","SIGNAL 1..25; /evidence=""ECO:0000255""",ENSG00000163359,COL6A3,Approved,https://www.uniprot.org/uniprotkb/P12111/entry,https://www.proteinatlas.org/ENSG00000163359/subcellular,bb92bccaf5b8dee9c0d1ff7f8afbf913cfb34c8eedf81fc56ad4da5c1a1d24ff
HIF1A,Q16665,EP300,Q09472,F5,P12259,2224,2414,0.9212924606462303,secreted,3,False,False,Golgi apparatus,,A_compartment_separation,Mature secreted protein; target policy excludes this compartment/side.,SUBCELLULAR LOCATION: Secreted {ECO:0000250}.,SIGNAL 1..28,ENSG00000198734,F5,Approved,https://www.uniprot.org/uniprotkb/P12259/entry,https://www.proteinatlas.org/ENSG00000198734/subcellular,7adc7ddfa5f09bbef9f7fe550bb8f787efcbfe7f0e351a777e56a0c8ed6ca7ce
HIF1A,Q16665,EP300,Q09472,COL11A2,P13942,1736,2414,0.7191383595691798,secreted,3,False,False,,,A_compartment_separation,Mature secreted protein; target policy excludes this compartment/side.,"SUBCELLULAR LOCATION: Secreted, extracellular space, extracellular matrix {ECO:0000255|PROSITE-ProRule:PRU00793}.","SIGNAL 1..27; /evidence=""ECO:0000255""",,,,https://www.uniprot.org/uniprotkb/P13942/entry,,22d942adf1fda5ccb21d6dc2e04a30ce85a05bfe9db44fdab2db8b399b25abcd
HIF1A,Q16665,EP300,Q09472,ACAN,P16112,2530,2414,1.048053024026512,secreted,3,False,False,,,A_compartment_separation,Mature secreted protein; target policy excludes this compartment/side.,"SUBCELLULAR LOCATION: Secreted, extracellular space, extracellular matrix {ECO:0000250|UniProtKB:P07898}.","SIGNAL 1..16; /evidence=""ECO:0000269|PubMed:7574678""",,,,https://www.uniprot.org/uniprotkb/P16112/entry,,418d38125bcf0dca39b53901f9bf83c98c79f343d62bfce64affb448e59b964b
HIF1A,Q16665,EP300,Q09472,PZP,P20742,1482,2414,0.6139188069594035,secreted,3,False,False,,,A_compartment_separation,Mature secreted protein; target policy excludes this compartment/side.,SUBCELLULAR LOCATION: Secreted.,SIGNAL 1..25,,,,https://www.uniprot.org/uniprotkb/P20742/entry,,07ef437b1cb03bf8afe57a5551ef05a226c9d97453bdba1f8829e01fa89c719b
HIF1A,Q16665,EP300,Q09472,COL5A1,P20908,1838,2414,0.7613918806959403,secreted,3,False,False,Vesicles,,A_compartment_separation,Mature secreted protein; target policy excludes this compartment/side.,"SUBCELLULAR LOCATION: Secreted, extracellular space, extracellular matrix {ECO:0000255|PROSITE-ProRule:PRU00793}.","SIGNAL 1..37; /evidence=""ECO:0000255""",ENSG00000130635,COL5A1,Approved,https://www.uniprot.org/uniprotkb/P20908/entry,https://www.proteinatlas.org/ENSG00000130635/subcellular,833ab3f998a72fa1d6522fc6feca98e20d4f7cb8b058f6bcb25fc8041506e758
HIF1A,Q16665,EP300,Q09472,TNXB,P22105,4244,2414,1.7580778790389395,secreted,2,False,True,Vesicles,Vesicles,A_compartment_separation,Mature secreted protein; target policy excludes this compartment/side.,"SUBCELLULAR LOCATION: Secreted, extracellular space, extracellular matrix.","SIGNAL 1..23; /evidence=""ECO:0000255""",ENSG00000168477,TNXB,Supported,https://www.uniprot.org/uniprotkb/P22105/entry,https://www.proteinatlas.org/ENSG00000168477/subcellular,ad8c576cc98aac65c570e6b1e7000e055104abb3e13c862b7b02f935ae04cf5e
HIF1A,Q16665,EP300,Q09472,TNC,P24821,2201,2414,0.9117647058823529,secreted,3,False,False,,,A_compartment_separation,Mature secreted protein; target policy excludes this compartment/side.,"SUBCELLULAR LOCATION: Secreted, extracellular space, extracellular matrix.","SIGNAL 1..22; /evidence=""ECO:0000269|PubMed:1707164""",,,,https://www.uniprot.org/uniprotkb/P24821/entry,,bf21266507be19728f27757a362844a9c950f7f952eaf3280339462128be02c2
HIF1A,Q16665,EP300,Q09472,COL15A1,P39059,1388,2414,0.5749792874896438,secreted,0,True,True,Endoplasmic reticulum,Endoplasmic reticulum,A_compartment_separation,Mature secreted protein; target policy excludes this compartment/side.,"SUBCELLULAR LOCATION: Secreted, extracellular space, extracellular matrix {ECO:0000250}. Secreted {ECO:0000269|PubMed:25326458, ECO:0000269|PubMed:36213313, ECO:0000269|PubMed:37453717}.","SIGNAL 1..27; /evidence=""ECO:0000255""",ENSG00000204291,COL15A1,Enhanced,https://www.uniprot.org/uniprotkb/P39059/entry,https://www.proteinatlas.org/ENSG00000204291/subcellular,5d58dc1d21a1096da4af0b2d965b5034ccefe78e7efe61a3898c720a1acd2d48
HIF1A,Q16665,EP300,Q09472,RELN,P78509,3460,2414,1.4333057166528582,secreted,3,False,False,Golgi apparatus;Vesicles,,A_compartment_separation,Mature secreted protein; target policy excludes this compartment/side.,"SUBCELLULAR LOCATION: Secreted, extracellular space, extracellular matrix {ECO:0000250|UniProtKB:Q60841}.","SIGNAL 1..25; /evidence=""ECO:0000255""",ENSG00000189056,RELN,Approved,https://www.uniprot.org/uniprotkb/P78509/entry,https://www.proteinatlas.org/ENSG00000189056/subcellular,0c5d1556519129a38dff04bd4311da87c14c1f3e947f89a0bfdcfbeb211d1f4d
HIF1A,Q16665,EP300,Q09472,ADAMTSL3,P82987,1691,2414,0.7004971002485502,secreted,1,True,False,Vesicles,,A_compartment_separation,Mature secreted protein; target policy excludes this compartment/side.,"SUBCELLULAR LOCATION: Secreted, extracellular space, extracellular matrix {ECO:0000269|PubMed:14667842}.","SIGNAL 1..26; /evidence=""ECO:0000255""",ENSG00000156218,ADAMTSL3,Approved,https://www.uniprot.org/uniprotkb/P82987/entry,https://www.proteinatlas.org/ENSG00000156218/subcellular,804ad04cacd0c62108dec52ed697e7045a4c4958f4c329d8b712585dcbef60f1
HIF1A,Q16665,EP300,Q09472,COL14A1,Q05707,1796,2414,0.743993371996686,secreted,3,False,False,Vesicles,,A_compartment_separation,Mature secreted protein; target policy excludes this compartment/side.,"SUBCELLULAR LOCATION: Secreted, extracellular space, extracellular matrix {ECO:0000250|UniProtKB:P32018}.","SIGNAL 1..28; /evidence=""ECO:0000255""",ENSG00000187955,COL14A1,Approved,https://www.uniprot.org/uniprotkb/Q05707/entry,https://www.proteinatlas.org/ENSG00000187955/subcellular,c1634f712deb507d57e6a19ce7fe0363ecadf8837742875d86fce468c2a51e0b
HIF1A,Q16665,EP300,Q09472,MMRN1,Q13201,1228,2414,0.5086992543496272,secreted,1,True,False,Endoplasmic reticulum,,A_compartment_separation,Mature secreted protein; target policy excludes this compartment/side.,"SUBCELLULAR LOCATION: Secreted {ECO:0000269|PubMed:38237698, ECO:0000269|PubMed:39775168}. Note=O-fucosylation of Thr-216 and Thr-1055 is important for protein secretion. {ECO:0000269|PubMed:38237698, ECO:0000269|PubMed:39775168}.","SIGNAL 1..19; /evidence=""ECO:0000255""",ENSG00000138722,MMRN1,Approved,https://www.uniprot.org/uniprotkb/Q13201/entry,https://www.proteinatlas.org/ENSG00000138722/subcellular,dbaf6de802c8a3176c3a724f11840c1b0be0f61459f3b1607fafae62df1ccb41
HIF1A,Q16665,EP300,Q09472,PAPPA,Q13219,1627,2414,0.6739850869925434,secreted,1,True,False,,,A_compartment_separation,Mature secreted protein; target policy excludes this compartment/side.,SUBCELLULAR LOCATION: Secreted {ECO:0000269|PubMed:10077652}.,"SIGNAL 1..22; /evidence=""ECO:0000255""",,,,https://www.uniprot.org/uniprotkb/Q13219/entry,,d0a4254dee583de46136595f1585f13dfc46dc8319eb2f70f13413134583b3da
HIF1A,Q16665,EP300,Q09472,LTBP1,Q14766,1721,2414,0.7129246064623033,secreted,1,True,False,,,A_compartment_separation,Mature secreted protein; target policy excludes this compartment/side.,"SUBCELLULAR LOCATION: Secreted {ECO:0000269|PubMed:16157329}. Secreted, extracellular space, extracellular matrix {ECO:0000269|PubMed:16157329, ECO:0000269|PubMed:8617200}.","SIGNAL 1..23; /evidence=""ECO:0000255""",,,,https://www.uniprot.org/uniprotkb/Q14766/entry,,252033e26f178f1869d658414e03cc94f58a0a4e907d625af681d473de6b3244
HIF1A,Q16665,EP300,Q09472,LTBP2,Q14767,1821,2414,0.7543496271748136,secreted,1,True,False,,,A_compartment_separation,Mature secreted protein; target policy excludes this compartment/side.,"SUBCELLULAR LOCATION: Secreted, extracellular space, extracellular matrix {ECO:0000269|PubMed:7798248}.","SIGNAL 1..35; /evidence=""ECO:0000250|UniProtKB:O35806""",,,,https://www.uniprot.org/uniprotkb/Q14767/entry,,df1d2c7194ca54cba7393c883f56ed627431bde7d4ae8bd4735a65388e1e0782
HIF1A,Q16665,EP300,Q09472,COL24A1,Q17RW2,1714,2414,0.7100248550124275,secreted,3,False,False,,,A_compartment_separation,Mature secreted protein; target policy excludes this compartment/side.,"SUBCELLULAR LOCATION: Secreted, extracellular space, extracellular matrix {ECO:0000255|PROSITE-ProRule:PRU00793}.","SIGNAL 1..35; /evidence=""ECO:0000255""",,,,https://www.uniprot.org/uniprotkb/Q17RW2/entry,,ac97812b3be4b6571fc1795c34ca8c547b4f6cd73f260aec50fd0e7b88f443df
HIF1A,Q16665,EP300,Q09472,MUC6,Q6W4X9,2439,2414,1.0103562551781275,secreted,3,False,False,,,A_compartment_separation,Mature secreted protein; target policy excludes this compartment/side.,SUBCELLULAR LOCATION: Secreted.,"SIGNAL 1..22; /evidence=""ECO:0000255""",,,,https://www.uniprot.org/uniprotkb/Q6W4X9/entry,,28b64d9075ce61595ac6b10ef306922402d3e769c479bec3e973da7e3c06bf9c
HIF1A,Q16665,EP300,Q09472,IGSF10,Q6WRI0,2623,2414,1.0865782932891466,secreted,1,True,False,Vesicles,,A_compartment_separation,Mature secreted protein; target policy excludes this compartment/side.,SUBCELLULAR LOCATION: Secreted {ECO:0000269|PubMed:27137492}.,"SIGNAL 1..28; /evidence=""ECO:0000255""",ENSG00000152580,IGSF10,Approved,https://www.uniprot.org/uniprotkb/Q6WRI0/entry,https://www.proteinatlas.org/ENSG00000152580/subcellular,77504e631c728b1bcbaca6bc1a547430c6edbe5d04869dfeb70bc58c92f9f820
HIF1A,Q16665,EP300,Q09472,APOLTP,Q6ZTK2,3320,2414,1.3753106876553438,secreted,3,False,False,,,A_compartment_separation,Mature secreted protein; target policy excludes this compartment/side.,SUBCELLULAR LOCATION: Secreted {ECO:0000255}.,"SIGNAL 1..21; /evidence=""ECO:0000255""",,,,https://www.uniprot.org/uniprotkb/Q6ZTK2/entry,,44be66403b2d2dc10c9240458d6013c836865780063f8b342c811bfa55d4d35e
HIF1A,Q16665,EP300,Q09472,KCP,Q6ZWJ8,1568,2414,0.6495443247721624,secreted,3,False,False,,,A_compartment_separation,Mature secreted protein; target policy excludes this compartment/side.,SUBCELLULAR LOCATION: Secreted {ECO:0000250}.,"SIGNAL 1..23; /evidence=""ECO:0000255""",,,,https://www.uniprot.org/uniprotkb/Q6ZWJ8/entry,,f9f305480cfe77553eab215925ba5f1745028ce70afc75064414e0d9cbb18fbf
HIF1A,Q16665,EP300,Q09472,FBN3,Q75N90,2809,2414,1.163628831814416,secreted,1,True,False,,,A_compartment_separation,Mature secreted protein; target policy excludes this compartment/side.,"SUBCELLULAR LOCATION: Secreted, extracellular space, extracellular matrix {ECO:0000269|PubMed:14962672}.","SIGNAL 1..31; /evidence=""ECO:0000255""",,,,https://www.uniprot.org/uniprotkb/Q75N90/entry,,d3e8cf8907e8de4f9ff4d3d292c7f0df8b3c39380be8587acef6b5ee9b184efc
HIF1A,Q16665,EP300,Q09472,ADAMTS13,Q76LX8,1427,2414,0.5911350455675228,secreted,1,True,False,Vesicles,,A_compartment_separation,Mature secreted protein; target policy excludes this compartment/side.,SUBCELLULAR LOCATION: Secreted {ECO:0000269|PubMed:12791682}. Note=Secretion enhanced by O-fucosylation of TSP type-1 repeats.,"SIGNAL 1..29; /evidence=""ECO:0000255""",ENSG00000160323,ADAMTS13,Uncertain,https://www.uniprot.org/uniprotkb/Q76LX8/entry,https://www.proteinatlas.org/ENSG00000160323/subcellular,20d8937a8f2450b612ad8a1c68c7ea02159f8d228ec3804a4e0c0cfc867e8563
HIF1A,Q16665,EP300,Q09472,COL27A1,Q8IZC6,1860,2414,0.7705053852526926,secreted,3,False,False,,,A_compartment_separation,Mature secreted protein; target policy excludes this compartment/side.,"SUBCELLULAR LOCATION: Secreted, extracellular space, extracellular matrix. Note=Found on some small banded collagen fibrils and meshworks. {ECO:0000250}.","SIGNAL 1..41; /evidence=""ECO:0000255""",,,,https://www.uniprot.org/uniprotkb/Q8IZC6/entry,,67004709d9a6b7c4cb1b8022954cfe2c64de3a5f1a66f110d03fa9a3801b3d5b
HIF1A,Q16665,EP300,Q09472,LTBP4,Q8N2S1,1624,2414,0.6727423363711682,secreted,1,True,False,,,A_compartment_separation,Mature secreted protein; target policy excludes this compartment/side.,"SUBCELLULAR LOCATION: Secreted, extracellular space, extracellular matrix {ECO:0000269|PubMed:16157329, ECO:0000269|PubMed:9660815}.","SIGNAL 1..27; /evidence=""ECO:0000255""",,,,https://www.uniprot.org/uniprotkb/Q8N2S1/entry,,9687fafa859d3e8dbb5cd355332211fe98e802a883857824fb570c06f2d6a0d4
HIF1A,Q16665,EP300,Q09472,ADAMTSL1,Q8N6G6,1762,2414,0.7299088649544325,secreted,1,True,False,Vesicles,,A_compartment_separation,Mature secreted protein; target policy excludes this compartment/side.,"SUBCELLULAR LOCATION: Secreted, extracellular space, extracellular matrix {ECO:0000269|PubMed:11805097, ECO:0000269|PubMed:17395588, ECO:0000269|PubMed:19671700}.",SIGNAL 1..28,ENSG00000178031,ADAMTSL1,Approved,https://www.uniprot.org/uniprotkb/Q8N6G6/entry,https://www.proteinatlas.org/ENSG00000178031/subcellular,0ae671da69b873a05e0b174092c779c6d725469981a2751cccc76fda24df9b8d
HIF1A,Q16665,EP300,Q09472,SNED1,Q8TER0,1413,2414,0.5853355426677713,secreted,1,True,False,,,A_compartment_separation,Mature secreted protein; target policy excludes this compartment/side.,"SUBCELLULAR LOCATION: Secreted, extracellular space, extracellular matrix {ECO:0000269|PubMed:33724335}. Note=Forms microfibrils within the extracellular matrix and colocalizes with fibronectin (FN1). {ECO:0000250|UniProtKB:Q70E20}.","SIGNAL 1..24; /evidence=""ECO:0000255""",,,,https://www.uniprot.org/uniprotkb/Q8TER0/entry,,3cae4d492cd0b6964fbdb15b2418fec7427e10ba947856a185c8ebc954b061f6
HIF1A,Q16665,EP300,Q09472,TNR,Q92752,1358,2414,0.5625517812758907,secreted,3,False,False,,,A_compartment_separation,Mature secreted protein; target policy excludes this compartment/side.,"SUBCELLULAR LOCATION: Secreted, extracellular space, extracellular matrix.","SIGNAL 1..31; /evidence=""ECO:0000255""",,,,https://www.uniprot.org/uniprotkb/Q92752/entry,,73ef844042951dc6e315f45619f27a82d6ea0597be9432cc4d9e265b5b5035c6
HIF1A,Q16665,EP300,Q09472,PRG4,Q92954,1404,2414,0.5816072908036454,secreted,1,True,False,,,A_compartment_separation,Mature secreted protein; target policy excludes this compartment/side.,"SUBCELLULAR LOCATION: Secreted {ECO:0000269|PubMed:14976050, ECO:0000269|PubMed:32144329}.","SIGNAL 1..24; /evidence=""ECO:0000255""",,,,https://www.uniprot.org/uniprotkb/Q92954/entry,,a767a82e7ab1f42b6d3babcd9f3a09ef5ad9c7a0e2f1940a8f757db8a013a85f
HIF1A,Q16665,EP300,Q09472,PAPPA2,Q9BXP8,1791,2414,0.7419221209610605,secreted,3,False,False,Endoplasmic reticulum;Vesicles,,A_compartment_separation,Mature secreted protein; target policy excludes this compartment/side.,SUBCELLULAR LOCATION: Secreted {ECO:0000250}.,"SIGNAL 1..22; /evidence=""ECO:0000255""",ENSG00000116183,PAPPA2,Approved,https://www.uniprot.org/uniprotkb/Q9BXP8/entry,https://www.proteinatlas.org/ENSG00000116183/subcellular,05df15a0c35fb29e0edff5e9d137af26348797b58730fa78538ff2e125691bf3
HIF1A,Q16665,EP300,Q09472,LTBP3,Q9NS15,1303,2414,0.5397680198840099,secreted,1,True,False,,,A_compartment_separation,Mature secreted protein; target policy excludes this compartment/side.,"SUBCELLULAR LOCATION: Secreted {ECO:0000269|PubMed:12154076}. Secreted, extracellular space, extracellular matrix {ECO:0000269|PubMed:16157329}. Note=Secretion occurs after coexpression with TGFB1 and requires complexing with 'Cys-33' of the TGFB1 propeptide. {ECO:0000269|PubMed:12154076}.","SIGNAL 1..43; /evidence=""ECO:0000255""",,,,https://www.uniprot.org/uniprotkb/Q9NS15/entry,,482004ef2deec2da594e666cfbeeea94bf4683fee7856180618dbc62f1bbb7b9
