U_stratum,anchor_positive_uniprot,class,development_exposed_positive,homomeric,low_plausibility_evidence_tier,original_tuna_prior_pair,panel_row,partner_gene,partner_sequence_length,partner_sequence_sha256,partner_uniprot,prior_train_development_pair,query_gene,query_sequence_length,query_sequence_sha256,query_uniprot,target_cohort,training_exposed_positive,ipin_baseline_score,ipin_optimized_score,tuna_original_score,tuna_retrained_seed20260803_score,tuna_retrained_seed20260817_score,tuna_retrained_seed20260831_score,tuna_retrained_score,ipin_baseline_rank,ipin_optimized_rank,tuna_retrained_rank,tuna_original_rank
low_plausibility,Q00987,U,False,False,A_compartment_separation,False,347,FAM20A,541,552b25ebbaf46fc92836cc690b8fc75d5dbad6cc443352e2735701e7214f5487,Q96MK3,False,TP53,393,e3ca60f18e3b6e98986ad6749215ee3b7a3abc09c191675213d1f243c035c9a3,P04637,original_six,False,-3.7031893730163574,-2.5252980391184487,0.27480852603912354,-11.096331596374512,-11.018132209777832,-11.274681091308594,-11.129714965820312,430.0,366.0,406.0,425.0
low_plausibility,Q00987,U,False,False,A_compartment_separation,False,348,EDEM2,578,2cf2a4044a6277ee097dd26c52032c4efce1a2704bf893755fd71b835b799d5e,Q9BV94,False,TP53,393,e3ca60f18e3b6e98986ad6749215ee3b7a3abc09c191675213d1f243c035c9a3,P04637,original_six,False,-1.447038173675537,-1.3066571354866028,0.2565479278564453,-9.347249031066895,-11.819348335266113,-11.9046049118042,-11.023734092712402,138.0,191.0,399.0,433.0
low_plausibility,Q00987,U,False,False,A_compartment_separation,False,349,PECR,303,9e34ecb4aec1b59222d2e640234c1ff154505282d46d0ff0088ab1177d749b7a,Q9BY49,False,TP53,393,e3ca60f18e3b6e98986ad6749215ee3b7a3abc09c191675213d1f243c035c9a3,P04637,original_six,False,-3.980525096257528,-4.452976703643799,0.4103968143463135,-10.171850204467773,-9.786199569702148,-7.5054931640625,-9.15451431274414,442.0,448.0,299.0,291.0
low_plausibility,Q00987,U,False,False,A_compartment_separation,False,350,MEPE,525,365a4cfe13df592038fe05454c403ed9a0ccabb9a82c11e3bb1cac5d36c4a270,Q9NQ76,False,TP53,393,e3ca60f18e3b6e98986ad6749215ee3b7a3abc09c191675213d1f243c035c9a3,P04637,original_six,False,-1.0390342076619465,-0.3424738645553589,0.18790748715400696,-8.65897274017334,-8.478109359741211,-7.605340957641602,-8.247474352518717,71.0,86.0,217.0,450.0
low_plausibility,Q00987,U,False,False,A_compartment_separation,False,351,CRTAC1,661,f2baea8074dd65912451d0e3b119a3f6bfdfd6c40cbd681b7922e068fad94e0d,Q9NQ79,False,TP53,393,e3ca60f18e3b6e98986ad6749215ee3b7a3abc09c191675213d1f243c035c9a3,P04637,original_six,False,-3.0503970781962075,-3.131871461868286,0.45723843574523926,-8.27291202545166,-12.18862247467041,-9.519855499267578,-9.993796666463217,403.0,413.0,346.0,217.0
low_plausibility,Q00987,U,False,False,A_compartment_separation,False,352,ADA2,511,8444c71551b3c40210aad0112c82a58605d6473be75e398b75cb3a3e705aac04,Q9NZK5,False,TP53,393,e3ca60f18e3b6e98986ad6749215ee3b7a3abc09c191675213d1f243c035c9a3,P04637,original_six,False,-2.401292641957601,-3.573845545450846,0.40969228744506836,-10.383675575256348,-14.295513153076172,-9.456653594970703,-11.37861410776774,325.0,432.0,418.0,294.0
low_plausibility,Q00987,U,False,False,A_compartment_separation,False,353,LIPG,500,5b2bf8da09ea43b32e1c7d516419d5557679d75a918e7373e7c44a84c1ee71c1,Q9Y5X9,False,TP53,393,e3ca60f18e3b6e98986ad6749215ee3b7a3abc09c191675213d1f243c035c9a3,P04637,original_six,False,-2.0358680486679077,-1.5096932450930278,0.3965202569961548,-10.49876594543457,-11.34269905090332,-9.832091331481934,-10.557852109273275,251.0,232.0,385.0,303.0
low_plausibility,O15151,U,False,False,A_compartment_separation,False,354,CLEC18A,446,aed31efa74da933ca75fc53eebe356eba6ab199785690552d2ceb8d91d9fc98b,A5D8T8,False,TP53,393,e3ca60f18e3b6e98986ad6749215ee3b7a3abc09c191675213d1f243c035c9a3,P04637,original_six,False,-3.017080545425415,-2.1663252909978232,0.4544331729412079,-12.043675422668457,-9.511052131652832,-7.663234710693359,-9.739320755004883,400.0,340.0,337.0,224.0
low_plausibility,O15151,U,False,False,A_compartment_separation,False,355,WNT10B,389,a212f8566be42cdc6689e5d3471c54014752946a1697e9f21e3c5679fa0eb5d6,O00744,False,TP53,393,e3ca60f18e3b6e98986ad6749215ee3b7a3abc09c191675213d1f243c035c9a3,P04637,original_six,False,-2.5496017932891846,-0.50478462378184,0.2841702997684479,-8.192817687988281,-13.525229454040527,-7.06557559967041,-9.59454091389974,349.0,100.0,328.0,415.0
low_plausibility,O15151,U,False,False,A_compartment_separation,False,356,WNT9A,365,3685a582d4f3e4441318d8acd04a0e3ede3505e93182df338b9c6164ce4af54c,O14904,False,TP53,393,e3ca60f18e3b6e98986ad6749215ee3b7a3abc09c191675213d1f243c035c9a3,P04637,original_six,False,-3.3960856596628823,-2.943464438120524,0.2566166818141937,-9.715357780456543,-11.068404197692871,-8.153741836547852,-9.645834604899088,425.0,401.0,332.0,432.0
low_plausibility,O15151,U,False,False,A_compartment_separation,False,357,ENTPD5,428,d33925b23b50f2c6bbd4e2728f5206696a1be18270d54306ef44e01f8dd09fce,O75356,False,TP53,393,e3ca60f18e3b6e98986ad6749215ee3b7a3abc09c191675213d1f243c035c9a3,P04637,original_six,False,-2.0550639629364014,-1.8116607268651326,0.34507614374160767,-9.35412883758545,-12.432510375976562,-10.782698631286621,-10.856445948282877,253.0,290.0,395.0,367.0
low_plausibility,O15151,U,False,False,A_compartment_separation,False,358,CRLF1,422,17f310c97ed539a3f4ba9ac1dd474a8bea980fd224468e6cca39bb1a83b4644d,O75462,False,TP53,393,e3ca60f18e3b6e98986ad6749215ee3b7a3abc09c191675213d1f243c035c9a3,P04637,original_six,False,-2.785515864690145,-3.524810711542765,0.40533682703971863,-8.008589744567871,-10.430987358093262,-8.380749702453613,-8.940108935038248,382.0,430.0,283.0,296.0
low_plausibility,O15151,U,False,False,A_compartment_separation,False,359,F9,461,32f5d032de97ea22d5e46e0ad5aeeaf19f1b5f3636dc0424cee6bf92e6035a2a,P00740,False,TP53,393,e3ca60f18e3b6e98986ad6749215ee3b7a3abc09c191675213d1f243c035c9a3,P04637,original_six,False,-4.89918835957845,-5.015977223714192,0.5249266028404236,-11.129122734069824,-11.508496284484863,-11.866287231445312,-11.501302083333334,451.0,452.0,421.0,131.0
low_plausibility,O15151,U,False,False,A_compartment_separation,False,360,TGFB1,390,f878d83757db48cc3120917224e2369d0cdff3b9c6f56ef2558b6ed0eec8cdee,P01137,False,TP53,393,e3ca60f18e3b6e98986ad6749215ee3b7a3abc09c191675213d1f243c035c9a3,P04637,original_six,False,-1.9199104309082031,-0.8982343475023905,0.4754960536956787,-7.06661319732666,-5.63789701461792,-5.153987407684326,-5.952832539876302,232.0,151.0,35.0,198.0
low_plausibility,O15151,U,False,False,A_compartment_separation,False,361,FGG,453,3c8245bf6fc04d67da24fd99d187901ad4e20438da5f53c8762e944b22fdb3ee,P02679,False,TP53,393,e3ca60f18e3b6e98986ad6749215ee3b7a3abc09c191675213d1f243c035c9a3,P04637,original_six,False,-2.414221445719401,-2.056496580441793,0.3849339187145233,-13.74978256225586,-8.551830291748047,-9.640846252441406,-10.647486368815104,329.0,324.0,391.0,318.0
low_plausibility,O15151,U,False,False,A_compartment_separation,False,362,GC,474,a77e64adbe95ab4db3e41df76c78ef988e636ea23f96b5367383d02bdaca0c35,P02774,False,TP53,393,e3ca60f18e3b6e98986ad6749215ee3b7a3abc09c191675213d1f243c035c9a3,P04637,original_six,False,-2.6387554009755454,-1.6311548550923665,0.37312689423561096,-7.654999732971191,-9.640463829040527,-8.88467025756836,-8.72671127319336,361.0,246.0,263.0,334.0
low_plausibility,O15151,U,False,False,A_compartment_separation,False,363,VTN,478,fa82c2431840af63c35c9c394606b0bfac8fd97301adfde8ea7ca4c5f9a1a2a5,P04004,False,TP53,393,e3ca60f18e3b6e98986ad6749215ee3b7a3abc09c191675213d1f243c035c9a3,P04637,original_six,False,-2.607929786046346,-1.7995400627454121,0.46195968985557556,-10.388036727905273,-11.558455467224121,-12.165556907653809,-11.370683034261068,357.0,286.0,417.0,213.0
low_plausibility,O15151,U,False,False,A_compartment_separation,False,364,PRB1,392,0627c16e43512d3ba3f70691b127bdb5ad8b0febd008e211b9737e3b13d9c457,P04280,False,TP53,393,e3ca60f18e3b6e98986ad6749215ee3b7a3abc09c191675213d1f243c035c9a3,P04637,original_six,False,-3.7058111826578775,-2.80162247021993,0.40936240553855896,-7.694889545440674,-8.861673355102539,-9.099993705749512,-8.552185535430908,432.0,387.0,245.0,295.0
low_plausibility,O15151,U,False,False,A_compartment_separation,False,365,SERPINE1,402,85dcfe09ecc84ccb794ab1798f9ec2cc76cf5baf8cd55ead4a44e26bb3cebc08,P05121,False,TP53,393,e3ca60f18e3b6e98986ad6749215ee3b7a3abc09c191675213d1f243c035c9a3,P04637,original_six,False,-2.7088220914204917,-3.1740776697794595,0.49593067169189453,-9.6245698928833,-8.307794570922852,-10.170243263244629,-9.367535909016928,372.0,416.0,312.0,172.0
low_plausibility,O15151,U,False,False,A_compartment_separation,False,366,SERPINA5,406,b4dd5df6d9d5adde1140f23bc71fde57224976360152947086e5dbbda02559eb,P05154,False,TP53,393,e3ca60f18e3b6e98986ad6749215ee3b7a3abc09c191675213d1f243c035c9a3,P04637,original_six,False,-2.868985335032145,-2.8831050395965576,0.42841729521751404,-8.472033500671387,-9.815385818481445,-9.626605033874512,-9.304674784342447,387.0,395.0,308.0,267.0
low_plausibility,O15151,U,False,False,A_compartment_separation,False,367,F7,466,16e201eb49237f1092a05dc94a1cc131f78e10e8ba32e0f005076714062ff9e3,P08709,False,TP53,393,e3ca60f18e3b6e98986ad6749215ee3b7a3abc09c191675213d1f243c035c9a3,P04637,original_six,False,-3.7154033184051514,-3.5744993686676025,0.5111806392669678,-12.72675895690918,-11.62760066986084,-13.680588722229004,-12.678316116333008,433.0,433.0,439.0,147.0
low_plausibility,O15151,U,False,False,A_compartment_separation,False,368,SPP1,314,7b95e3678367f3bff34ee42c83e8137ad9888f41e2af7334f6e4dea8c72455e3,P10451,False,TP53,393,e3ca60f18e3b6e98986ad6749215ee3b7a3abc09c191675213d1f243c035c9a3,P04637,original_six,False,-3.7044792970021567,-1.4224153359731038,0.4312105178833008,-11.462443351745605,-12.991915702819824,-8.965985298156738,-11.140114784240723,431.0,211.0,408.0,260.0
low_plausibility,O15151,U,False,False,A_compartment_separation,False,369,CFP,469,6ca24511123cda9f3771d1af4391576f4d1ac82f7ae94d20de98d15ed198f029,P27918,False,TP53,393,e3ca60f18e3b6e98986ad6749215ee3b7a3abc09c191675213d1f243c035c9a3,P04637,original_six,False,-1.1491982539494832,1.003217210372289,0.44729921221733093,-6.568155765533447,-6.641726493835449,-3.1350717544555664,-5.448318004608154,95.0,12.0,21.0,236.0
low_plausibility,O15151,U,False,False,A_compartment_separation,False,370,LOX,417,e1904450aff0861d76e2e8c9012a6e9d0001869cc536551ee9f45ca05fbf8d25,P28300,False,TP53,393,e3ca60f18e3b6e98986ad6749215ee3b7a3abc09c191675213d1f243c035c9a3,P04637,original_six,False,-0.8988130688667297,-1.156804343064626,0.39270228147506714,-5.262263298034668,-7.439180850982666,-5.444167137145996,-6.048537095387776,54.0,173.0,42.0,308.0
low_plausibility,O15151,U,False,False,A_compartment_separation,False,371,LRPAP1,357,f8a9f35b8bf3e634a060814076a1445786c088e3e620768d2293cb723fcdadde,P30533,False,TP53,393,e3ca60f18e3b6e98986ad6749215ee3b7a3abc09c191675213d1f243c035c9a3,P04637,original_six,False,-2.162814974784851,-1.4814938306808472,0.28322166204452515,-8.668007850646973,-9.171207427978516,-7.556858539581299,-8.465357939402262,275.0,225.0,233.0,418.0
low_plausibility,O15151,U,False,False,A_compartment_separation,False,372,SERPINF1,418,7783404cafa25653d294aa0513826e6a611d9b08952b84aae5e6fb3dc69f4bea,P36955,False,TP53,393,e3ca60f18e3b6e98986ad6749215ee3b7a3abc09c191675213d1f243c035c9a3,P04637,original_six,False,-2.5987701416015625,-2.6844502290089927,0.4158901870250702,-12.94185733795166,-7.570878028869629,-10.636918067932129,-10.383217811584473,354.0,378.0,375.0,283.0
low_plausibility,O15151,U,False,False,A_compartment_separation,False,373,MMP13,471,5ae8fa403b7a6a5166305caad46d6b2b661dd0cc41344f282175ed24eb3781f0,P45452,False,TP53,393,e3ca60f18e3b6e98986ad6749215ee3b7a3abc09c191675213d1f243c035c9a3,P04637,original_six,False,-3.0854736963907876,-2.8438229163487754,0.3945295810699463,-10.090005874633789,-10.43419361114502,-10.636034965515137,-10.386744817097982,406.0,391.0,376.0,306.0
low_plausibility,O15151,U,False,False,A_compartment_separation,False,374,VEGFC,419,8fd35aadc7b2b246d7fc01f3c8b59a3ae614a4cc872ec7a1d530e627e13523dc,P49767,False,TP53,393,e3ca60f18e3b6e98986ad6749215ee3b7a3abc09c191675213d1f243c035c9a3,P04637,original_six,False,-0.9062703847885132,-0.3239256838957469,0.388397216796875,-8.380395889282227,-10.73509693145752,-9.40480899810791,-9.506767272949219,56.0,83.0,326.0,313.0
low_plausibility,O15151,U,False,False,A_compartment_separation,False,375,PPT1,306,67e01d343c9774dfc28337848e3d87fd0af251abe96cb49af1d6e983608068c6,P50897,False,TP53,393,e3ca60f18e3b6e98986ad6749215ee3b7a3abc09c191675213d1f243c035c9a3,P04637,original_six,False,-2.564896821975708,-1.4543572465578716,0.3398568630218506,-7.248863697052002,-10.006729125976562,-10.58492374420166,-9.280172189076742,351.0,221.0,305.0,371.0
low_plausibility,O15151,U,False,False,A_compartment_separation,False,376,TGFB2,414,be8e8cbd9acd3238e7c0dc69fd7f238e6a4b2502a53cb6887cc4eb1ea98a0270,P61812,False,TP53,393,e3ca60f18e3b6e98986ad6749215ee3b7a3abc09c191675213d1f243c035c9a3,P04637,original_six,False,-2.078453222910563,-1.3029939532279968,0.5044196248054504,-10.599691390991211,-8.49142074584961,-14.167681694030762,-11.086264610290527,257.0,188.0,404.0,158.0
low_plausibility,O15151,U,False,False,A_compartment_separation,False,377,HYAL1,435,cb7139e9a366c027a8500e6ebe63242e33322b0b44af2b21f4346660b845580f,Q12794,False,TP53,393,e3ca60f18e3b6e98986ad6749215ee3b7a3abc09c191675213d1f243c035c9a3,P04637,original_six,False,-1.574108878771464,-0.5494088629881541,0.24030281603336334,-12.079390525817871,-14.405893325805664,-12.552538871765137,-13.01260757446289,154.0,104.0,443.0,442.0
low_plausibility,O15151,U,False,False,A_compartment_separation,False,378,PLA2G7,441,c14a1285a61abbca445e7369adf981bd085e703ad3cecc8acb5499797b348e1c,Q13093,False,TP53,393,e3ca60f18e3b6e98986ad6749215ee3b7a3abc09c191675213d1f243c035c9a3,P04637,original_six,False,-2.590453624725342,-1.7670812209447224,0.3150349259376526,-9.817778587341309,-8.709274291992188,-12.514421463012695,-10.347158114115397,353.0,275.0,371.0,392.0
low_plausibility,O15151,U,False,False,A_compartment_separation,False,379,CEACAM16,425,1a48ac434547511d76f8e3318a93ec11f7daccf93251df4b7eaf539c286415e8,Q2WEN9,False,TP53,393,e3ca60f18e3b6e98986ad6749215ee3b7a3abc09c191675213d1f243c035c9a3,P04637,original_six,False,-2.8465119202931723,-3.0311432679494223,0.43008074164390564,-8.518932342529297,-9.318184852600098,-6.282820224761963,-8.039979139963785,386.0,405.0,203.0,263.0
low_plausibility,O15151,U,False,False,A_compartment_separation,False,380,APOA5,366,97fb3fe6b47fdd9d3593264880abb2ca3813fd6cc307bb7b04ba6765aa98fc0b,Q6Q788,False,TP53,393,e3ca60f18e3b6e98986ad6749215ee3b7a3abc09c191675213d1f243c035c9a3,P04637,original_six,False,-2.660582701365153,-2.2052510579427085,0.17078231275081635,-9.221750259399414,-10.271671295166016,-11.471481323242188,-10.321634292602539,365.0,345.0,368.0,452.0
low_plausibility,O15151,U,False,False,A_compartment_separation,False,381,OLFML1,402,539a40ad48a9fcda43ba3ae6e161fe254947b4a3892a49bd4d05b2c0f1de59df,Q6UWY5,False,TP53,393,e3ca60f18e3b6e98986ad6749215ee3b7a3abc09c191675213d1f243c035c9a3,P04637,original_six,False,-2.995745897293091,-2.3103505770365396,0.34305843710899353,-5.757230758666992,-11.516680717468262,-8.925936698913574,-8.733282725016275,397.0,349.0,265.0,369.0
low_plausibility,O15151,U,False,False,A_compartment_separation,False,382,PI16,463,31e4e2960ffccd32f13dd8b7495d0d0558fc6589c2fb7f5382fba63df0111410,Q6UXB8,False,TP53,393,e3ca60f18e3b6e98986ad6749215ee3b7a3abc09c191675213d1f243c035c9a3,P04637,original_six,False,-1.9274042050043743,-2.7415618101755777,0.3134351074695587,-14.633332252502441,-11.350186347961426,-14.717728614807129,-13.567082405090332,234.0,383.0,449.0,393.0
low_plausibility,O15151,U,False,False,A_compartment_separation,False,383,ADAMTSL5,481,49d2bcd69d651fc4d5c779c770f67a4c2e75a8da4eae6da26e94574214657de4,Q6ZMM2,False,TP53,393,e3ca60f18e3b6e98986ad6749215ee3b7a3abc09c191675213d1f243c035c9a3,P04637,original_six,False,-0.7481896877288818,1.4765551090240479,0.43058159947395325,-7.892844200134277,-6.98508882522583,-4.962644100189209,-6.6135257085164385,43.0,4.0,78.0,262.0
low_plausibility,O15151,U,False,False,A_compartment_separation,False,384,CPA6,437,47e9e95996a986bedf33d61b0ca27d6f27239f4354e5c49785b26b0118a7564b,Q8N4T0,False,TP53,393,e3ca60f18e3b6e98986ad6749215ee3b7a3abc09c191675213d1f243c035c9a3,P04637,original_six,False,-2.9918063481648765,-3.5267327626546225,0.3849886357784271,-9.43426513671875,-12.837546348571777,-6.905123710632324,-9.725645065307617,396.0,431.0,336.0,317.0
low_plausibility,O15151,U,False,False,A_compartment_separation,False,385,ACOT4,421,b9a69bf0064eff2e194e8fecfa262efd236fb1601a8da8cd7c919149eda05c0b,Q8N9L9,False,TP53,393,e3ca60f18e3b6e98986ad6749215ee3b7a3abc09c191675213d1f243c035c9a3,P04637,original_six,False,-0.008594453955690065,-0.3989481528600057,0.6053702235221863,-9.355691909790039,-5.79041862487793,-5.672012805938721,-6.9393744468688965,6.0,92.0,102.0,44.0
low_plausibility,O15151,U,False,False,A_compartment_separation,False,386,SUMF1,374,6bafa458874ddca9fb48e28985567a783984f16d514984a9ab6c8f22a90e149d,Q8NBK3,False,TP53,393,e3ca60f18e3b6e98986ad6749215ee3b7a3abc09c191675213d1f243c035c9a3,P04637,original_six,False,-2.0543152888615928,-1.3053598205248516,0.4792395830154419,-9.368318557739258,-8.918310165405273,-1.7552005052566528,-6.680609742800395,252.0,190.0,81.0,190.0
low_plausibility,O15151,U,False,False,A_compartment_separation,False,387,GGH,318,e3c12602cad7d058e7bc4fa963756c4913667b83d15efaa94e683b3fa3649697,Q92820,False,TP53,393,e3ca60f18e3b6e98986ad6749215ee3b7a3abc09c191675213d1f243c035c9a3,P04637,original_six,False,-3.0472679138183594,-2.8812758127848306,0.412029892206192,-11.40592098236084,-11.34909725189209,-10.587050437927246,-11.114022890726725,402.0,394.0,405.0,288.0
low_plausibility,O15151,U,False,False,A_compartment_separation,False,388,RCN3,328,d6da6a2fced1f7b216597e40cab25c23a20409214ce5f405d56f7482d02c5980,Q96D15,False,TP53,393,e3ca60f18e3b6e98986ad6749215ee3b7a3abc09c191675213d1f243c035c9a3,P04637,original_six,False,-1.1944377819697063,0.4208349684874217,0.23928788304328918,-8.430747032165527,-7.896546840667725,-6.132354259490967,-7.486549377441406,99.0,30.0,154.0,443.0
low_plausibility,O15151,U,False,False,A_compartment_separation,False,389,ERLEC1,483,26f36a69dfa946b2abc5132b3e1d1b354d0c983225d4e99307996f38af81bacc,Q96DZ1,False,TP53,393,e3ca60f18e3b6e98986ad6749215ee3b7a3abc09c191675213d1f243c035c9a3,P04637,original_six,False,-3.2359841664632163,-3.0554858843485513,0.2549339532852173,-5.56086540222168,-10.022055625915527,-10.113689422607422,-8.565536816914877,415.0,407.0,247.0,435.0
low_plausibility,O15151,U,False,False,A_compartment_separation,False,390,ERO1A,468,d7e9f5b93bceb3ea7e6b5279702ecb4cadc764e9dfee2fb1496e393a53bfda0e,Q96HE7,False,TP53,393,e3ca60f18e3b6e98986ad6749215ee3b7a3abc09c191675213d1f243c035c9a3,P04637,original_six,False,-4.0032304128011065,-3.868494192759196,0.24278831481933594,-8.93439769744873,-11.558106422424316,-10.429490089416504,-10.307331403096518,443.0,442.0,365.0,441.0
low_plausibility,O15151,U,False,False,A_compartment_separation,False,391,CALR3,384,7cef6009ca6797f1cb7207ed0d8bf4ccbd5335ba79f74fe1305efe86ea051536,Q96L12,False,TP53,393,e3ca60f18e3b6e98986ad6749215ee3b7a3abc09c191675213d1f243c035c9a3,P04637,original_six,False,-3.722525119781494,-3.359613021214803,0.32748839259147644,-8.853180885314941,-10.646778106689453,-8.806323051452637,-9.43542734781901,434.0,425.0,317.0,379.0
low_plausibility,O15151,U,False,False,A_compartment_separation,False,392,GDF15,308,e7cc12a1753279a291fd91d77b26604b50d4add207e63e5fd2e433fc6cc77a57,Q99988,False,TP53,393,e3ca60f18e3b6e98986ad6749215ee3b7a3abc09c191675213d1f243c035c9a3,P04637,original_six,False,-2.449495712916056,-1.4543862740198772,0.46961328387260437,-8.959694862365723,-6.630392074584961,-7.230984687805176,-7.60702387491862,336.0,222.0,161.0,203.0
low_plausibility,O15151,U,False,False,A_compartment_separation,False,393,ERP44,406,5841fdcd6ba2c422aefe669e8cf97dadb4ac8323c036123d1166c88f9f417f6a,Q9BS26,False,TP53,393,e3ca60f18e3b6e98986ad6749215ee3b7a3abc09c191675213d1f243c035c9a3,P04637,original_six,False,-1.658276915550232,-2.1884732246398926,0.3999253213405609,-8.602751731872559,-6.997859477996826,-11.098919868469238,-8.899843692779541,177.0,343.0,279.0,300.0
low_plausibility,O15151,U,False,False,A_compartment_separation,False,394,TINAGL1,467,ad196d8410e203de5da4ca8860344ba632e4fe2626dd12a8b487c3ffa53cc863,Q9GZM7,False,TP53,393,e3ca60f18e3b6e98986ad6749215ee3b7a3abc09c191675213d1f243c035c9a3,P04637,original_six,False,-2.0769095023473105,0.5512064695358276,0.499063640832901,-9.790513038635254,-9.96268367767334,-4.793218612670898,-8.182138442993164,256.0,23.0,213.0,171.0
low_plausibility,O15151,U,False,False,A_compartment_separation,False,395,PDGFD,370,3da66864365933069be02f5f8f9bc40294d71b32022b597b6424f8cfe1b86e77,Q9GZP0,False,TP53,393,e3ca60f18e3b6e98986ad6749215ee3b7a3abc09c191675213d1f243c035c9a3,P04637,original_six,False,-3.228795369466146,-3.3895119031270347,0.4551270008087158,-8.787367820739746,-10.361724853515625,-8.743208885192871,-9.297433853149414,412.0,426.0,307.0,223.0
low_plausibility,O15151,U,False,False,A_compartment_separation,False,396,WNT10A,417,5f649dbdfcc251f3bd8b2ce6ba81fd64b24438b624d3b1f6ec7e3c8a171eb29d,Q9GZT5,False,TP53,393,e3ca60f18e3b6e98986ad6749215ee3b7a3abc09c191675213d1f243c035c9a3,P04637,original_six,False,-2.2795305252075195,-0.6855414708455404,0.28499501943588257,-9.95891284942627,-10.655198097229004,-4.65475606918335,-8.422955671946207,299.0,125.0,229.0,413.0
low_plausibility,O15151,U,False,False,A_compartment_separation,False,397,SIL1,461,48c3084a20691e3fbf22b8688759198c49737467f9d2bb3a132769f00fc3de1e,Q9H173,False,TP53,393,e3ca60f18e3b6e98986ad6749215ee3b7a3abc09c191675213d1f243c035c9a3,P04637,original_six,False,-1.664226770401001,-2.5184222062428794,0.2801699936389923,-9.340476036071777,-12.724187850952148,-5.152772426605225,-9.072478771209717,179.0,364.0,295.0,421.0
low_plausibility,O15151,U,False,False,A_compartment_separation,False,398,OLFML3,406,74758b180219835c406cf3a611b94d6b0956e15dbaa497b29c2ff67e0f688d53,Q9NRN5,False,TP53,393,e3ca60f18e3b6e98986ad6749215ee3b7a3abc09c191675213d1f243c035c9a3,P04637,original_six,False,-2.4843005339304605,-1.9577764670054119,0.3947565257549286,-6.415497779846191,-11.1205472946167,-5.501800060272217,-7.679281711578369,341.0,306.0,169.0,305.0
low_plausibility,O15151,U,False,False,A_compartment_separation,False,399,C1RL,487,e50c99cd74cae31bef20f60d51366e0e557ca3b42c6019f3ab2144d1ccbe34cf,Q9NZP8,False,TP53,393,e3ca60f18e3b6e98986ad6749215ee3b7a3abc09c191675213d1f243c035c9a3,P04637,original_six,False,-3.0159602959950766,-2.9539921283721924,0.5147762298583984,-9.120821952819824,-8.427595138549805,-10.821866035461426,-9.456761042277018,399.0,403.0,320.0,146.0
low_plausibility,O15151,U,False,False,A_compartment_separation,False,400,PIPOX,390,bdc3f474ab2c309a04c71b189b1b8b65e2b250ab8ac6e11dc80225a0780b8e11,Q9P0Z9,False,TP53,393,e3ca60f18e3b6e98986ad6749215ee3b7a3abc09c191675213d1f243c035c9a3,P04637,original_six,False,-2.276694138844808,-2.709836721420288,0.41312360763549805,-6.641150951385498,-12.309077262878418,-7.082917213439941,-8.677715142567953,296.0,382.0,255.0,286.0
low_plausibility,O15151,U,False,False,A_compartment_separation,False,401,DNAJB11,358,ec6a5ba5bc25deaf9a1e0be455d2a132eb9d14410f332ec5def0c46d09987619,Q9UBS4,False,TP53,393,e3ca60f18e3b6e98986ad6749215ee3b7a3abc09c191675213d1f243c035c9a3,P04637,original_six,False,-2.224177440007528,-1.5535283883412678,0.325558066368103,-8.709139823913574,-12.838552474975586,-11.963067054748535,-11.170253117879232,289.0,240.0,410.0,380.0
low_plausibility,O15151,U,False,False,A_compartment_separation,False,402,GDF2,429,66e9f25a192b58bd2e7559a2937d2375757275ca0ea4190332c8a4f448db7dcf,Q9UK05,False,TP53,393,e3ca60f18e3b6e98986ad6749215ee3b7a3abc09c191675213d1f243c035c9a3,P04637,original_six,False,-2.3301753997802734,-1.495713512102763,0.44525185227394104,-11.215995788574219,-8.853480339050293,-8.98782730102539,-9.685767809549967,314.0,229.0,334.0,238.0
low_plausibility,O15151,U,False,False,A_compartment_separation,False,403,CPQ,472,5f9ab84868713a9b58bc4370a33d9e9f4f1f11c54e250c6cac2f0e47c174620a,Q9Y646,False,TP53,393,e3ca60f18e3b6e98986ad6749215ee3b7a3abc09c191675213d1f243c035c9a3,P04637,original_six,False,-1.4492265383402507,-1.812012791633606,0.4320579767227173,-10.920286178588867,-10.940555572509766,-12.7166748046875,-11.525838851928711,140.0,291.0,422.0,258.0
low_plausibility,Q09472,U,False,False,A_compartment_separation,False,404,COL6A6,2263,2b5c42e3539abc5c20a8d42072dcf60d1702fc64fc90234e543398561f9e7c76,A6NMZ7,False,TP53,393,e3ca60f18e3b6e98986ad6749215ee3b7a3abc09c191675213d1f243c035c9a3,P04637,original_six,False,-2.6495088736216226,-2.5514788230260215,0.3938676118850708,-9.395784378051758,-11.053747177124023,-10.775221824645996,-10.40825112660726,362.0,369.0,378.0,307.0
low_plausibility,Q09472,U,False,False,A_compartment_separation,False,405,A2ML1,1454,e302d6ce0e1ee9a52353992462f9976b74ab9e403d7d8aef41f9ed7d74d87e53,A8K2U0,False,TP53,393,e3ca60f18e3b6e98986ad6749215ee3b7a3abc09c191675213d1f243c035c9a3,P04637,original_six,False,-2.286524852116903,-2.564161698023478,0.5037633776664734,-10.484407424926758,-12.361713409423828,-10.643943786621094,-11.163354873657227,300.0,370.0,409.0,159.0
