U_stratum,anchor_positive_uniprot,class,development_exposed_positive,homomeric,panel_row,partner_gene,partner_sequence_length,partner_sequence_sha256,partner_uniprot,prior_train_development_pair,query_gene,query_sequence_length,query_sequence_sha256,query_uniprot,target_cohort,training_exposed_positive,ipin_baseline_score,ipin_optimized_score,tuna_retrained_seed20260803_score,tuna_retrained_seed20260817_score,tuna_retrained_seed20260831_score,tuna_retrained_score,ipin_baseline_rank,ipin_optimized_rank,tuna_retrained_rank
context,Q09472,U,False,False,204,HEATR1,2144,a4e0c29d07546f64c5944659adcf96c474f86a27e0b3f6066cbe5a96f4e2df62,Q9H583,False,TP53,393,e3ca60f18e3b6e98986ad6749215ee3b7a3abc09c191675213d1f243c035c9a3,P04637,original_six,False,-2.3830647468566895,-2.5191497802734375,-7.543045997619629,-11.276201248168945,-5.994344711303711,-8.271197319030762,240.0,260.0,188.0
context,Q09472,U,False,False,205,CUX1,1505,4a192b91f7ea673e2dffbbedc58a66967556e11e0f40450acc176b771d61cd6b,P39880,False,TP53,393,e3ca60f18e3b6e98986ad6749215ee3b7a3abc09c191675213d1f243c035c9a3,P04637,original_six,False,-0.7260690530141195,-0.6041456361611685,-5.375082015991211,-9.246463775634766,-4.523869037628174,-6.381804943084717,38.0,83.0,56.0
context,Q09472,U,False,False,206,ZNF609,1411,b54c964b395e34842c51fa29a23ca6b65551504f1c92ca600311d0cdb355f2d3,O15014,False,TP53,393,e3ca60f18e3b6e98986ad6749215ee3b7a3abc09c191675213d1f243c035c9a3,P04637,original_six,False,-1.857600450515747,-2.0360097090403237,-4.438930511474609,-8.024304389953613,-4.283985137939453,-5.582406679789226,173.0,231.0,23.0
context,Q09472,U,False,False,207,CHD2,1828,f02cb664587cf225ed33248c59310f701db496bf118677aef804ce8015d934c1,O14647,False,TP53,393,e3ca60f18e3b6e98986ad6749215ee3b7a3abc09c191675213d1f243c035c9a3,P04637,original_six,False,-1.5053947766621907,-0.6985968252023061,-9.428444862365723,-7.608374118804932,-3.9309051036834717,-6.989241361618042,124.0,98.0,90.0
context,Q09472,U,False,False,208,TRPS1,1281,f354d27f400d3924dd527e9242d52d88907a197109356139b4533e1fef4850ec,Q9UHF7,False,TP53,393,e3ca60f18e3b6e98986ad6749215ee3b7a3abc09c191675213d1f243c035c9a3,P04637,original_six,False,-1.6265071233113606,-0.715942540516456,-5.452611446380615,-6.98809289932251,-4.437911510467529,-5.626205285390218,141.0,102.0,24.0
context,Q09472,U,False,False,209,MBD5,1494,7082f1aefa433f7e7d028c0537608ce756366f0c02408e6c7a938407e41aabe7,Q9P267,False,TP53,393,e3ca60f18e3b6e98986ad6749215ee3b7a3abc09c191675213d1f243c035c9a3,P04637,original_six,False,-1.8471297423044841,-1.1995764374732971,-6.036535263061523,-6.517210483551025,-3.458462953567505,-5.337402900060018,169.0,134.0,16.0
context,Q09472,U,False,False,210,SCAF11,1463,a9194abf7f4621c3187ea732134a1837c6499035190601c301e14eccd2cd5d82,Q99590,False,TP53,393,e3ca60f18e3b6e98986ad6749215ee3b7a3abc09c191675213d1f243c035c9a3,P04637,original_six,False,-1.8792091608047485,-1.0823708077271779,-6.936862468719482,-9.00019645690918,-4.306096076965332,-6.747718334197998,178.0,128.0,76.0
context,Q09472,U,False,False,211,TTLL5,1281,569769e6e0d9a0e2c90ce2b36db114624194c01f9a56a55e627e8d766191a942,Q6EMB2,False,TP53,393,e3ca60f18e3b6e98986ad6749215ee3b7a3abc09c191675213d1f243c035c9a3,P04637,original_six,False,-1.3570074637730916,-1.6949994564056396,-6.573350429534912,-9.271327018737793,-7.221953392028809,-7.688876946767171,106.0,193.0,153.0
context,Q09472,U,False,False,212,CRAMP1,1269,0b889151346e19a9ef51e8a2ca0da048785162f0783df5d4db179815a1e3bc31,Q96RY5,False,TP53,393,e3ca60f18e3b6e98986ad6749215ee3b7a3abc09c191675213d1f243c035c9a3,P04637,original_six,False,-1.4399886926015217,-0.32292528947194415,-7.035030841827393,-11.261341094970703,-3.5890772342681885,-7.295149723688762,118.0,62.0,119.0
context,Q09472,U,False,False,213,ZNF462,2506,226f7c86826cbc557a2188e2e7f4d7e73f4fddb22065a2028ab820d1637066ab,Q96JM2,False,TP53,393,e3ca60f18e3b6e98986ad6749215ee3b7a3abc09c191675213d1f243c035c9a3,P04637,original_six,False,-1.2181785106658936,-1.1240564982096355,-6.568073749542236,-6.9446516036987305,-6.345098495483398,-6.619274616241455,88.0,130.0,69.0
context,Q09472,U,False,False,214,PRDM2,1718,6bbe73d92d551f395395b977e7fedcfe6fa284e783e5dbc2630dcd063f2ac1d8,Q13029,False,TP53,393,e3ca60f18e3b6e98986ad6749215ee3b7a3abc09c191675213d1f243c035c9a3,P04637,original_six,False,-1.9907463391621907,-1.6836711565653484,-7.392391204833984,-8.907485008239746,-5.622701168060303,-7.307525793711345,195.0,190.0,123.0
context,Q09472,U,False,False,215,CAD,2225,b8c16ef9d9f48d033275472a6f33ac0ab71b9e3405eac4e4092579e16498b2b4,P27708,False,TP53,393,e3ca60f18e3b6e98986ad6749215ee3b7a3abc09c191675213d1f243c035c9a3,P04637,original_six,False,-1.367918570836385,-2.4573177496592202,-8.160639762878418,-8.766064643859863,-5.3025970458984375,-7.409767150878906,108.0,256.0,135.0
context,Q09472,U,False,False,216,NEK1,1258,cab46bc57a39e00c016a0d3f7904b5076aa2b082f595bd156c08a2f5a446aeac,Q96PY6,False,TP53,393,e3ca60f18e3b6e98986ad6749215ee3b7a3abc09c191675213d1f243c035c9a3,P04637,original_six,False,-1.3155099948247273,-0.9745798707008362,-6.518823623657227,-13.580519676208496,-8.444642066955566,-9.51466178894043,99.0,121.0,254.0
context,Q09472,U,False,False,217,BAZ1A,1556,8bfb026cca112636240ed3841f3c57ddf4e7d5345525f3d756d5f0da5e905018,Q9NRL2,False,TP53,393,e3ca60f18e3b6e98986ad6749215ee3b7a3abc09c191675213d1f243c035c9a3,P04637,original_six,False,-1.344334880510966,-1.8778055906295776,-6.880837917327881,-12.67220401763916,-7.843634605407715,-9.132225513458252,103.0,219.0,243.0
context,Q09472,U,False,False,218,RAD54L2,1467,c29754cda879e831e8317840b640b8c6a4c34468ae2c4fb494be4deadd9960e1,Q9Y4B4,False,TP53,393,e3ca60f18e3b6e98986ad6749215ee3b7a3abc09c191675213d1f243c035c9a3,P04637,original_six,False,-1.3041977485020955,-0.4835522472858429,-4.839339733123779,-7.532181262969971,-4.704036235809326,-5.691852410634358,94.0,75.0,27.0
context,Q09472,U,False,False,219,SPEG,3267,b63835d04ca6d484ae0b46a9d3747b1412b95e550f2e157255670ef380d64823,Q15772,False,TP53,393,e3ca60f18e3b6e98986ad6749215ee3b7a3abc09c191675213d1f243c035c9a3,P04637,original_six,False,-1.6083943049112956,-1.781245191891988,-8.347128868103027,-12.12197494506836,-6.652772426605225,-9.040625413258871,135.0,207.0,240.0
context,Q09472,U,False,False,220,KDM2B,1336,b314d0e5afa4cecd776e89c537d8b59a838d1309984412ed8508aa03c8aee98c,Q8NHM5,False,TP53,393,e3ca60f18e3b6e98986ad6749215ee3b7a3abc09c191675213d1f243c035c9a3,P04637,original_six,False,-2.0795948108037314,-1.593335489432017,-7.296566486358643,-10.120707511901855,-3.8918075561523438,-7.10302718480428,203.0,180.0,102.0
context,Q09472,U,False,False,221,ERBIN,1412,03561bfd871eab65be8ade422127637ffaccd6782609385921d68221679741c2,Q96RT1,False,TP53,393,e3ca60f18e3b6e98986ad6749215ee3b7a3abc09c191675213d1f243c035c9a3,P04637,original_six,False,-2.6633170445760093,-2.9480682611465454,-10.268142700195312,-12.76555061340332,-8.03792953491211,-10.357207616170248,261.0,278.0,268.0
context,Q09472,U,False,False,222,CASP8AP2,1982,a18b3946f1a55d48673b64aa6461ea5015a7dc67b592d8014be4576fdaa21970,Q9UKL3,False,TP53,393,e3ca60f18e3b6e98986ad6749215ee3b7a3abc09c191675213d1f243c035c9a3,P04637,original_six,False,-1.8157293399175007,-0.37748636802037555,-7.470510959625244,-7.941800117492676,-4.784142971038818,-6.732151349385579,166.0,67.0,74.0
context,Q09472,U,False,False,223,SCAND3,1325,a903b25ecf6b87d1faf4ead0ed3e1cc808fbe5ef24b9be405ba2c64b05e4a883,Q6R2W3,False,TP53,393,e3ca60f18e3b6e98986ad6749215ee3b7a3abc09c191675213d1f243c035c9a3,P04637,original_six,False,-0.8811406294504801,-0.37369633714358014,-8.058846473693848,-7.052303314208984,-7.88124418258667,-7.664131323496501,46.0,66.0,151.0
context,Q09472,U,False,False,224,ZNF541,1346,68d3bd7de5c7276a9dde6c4158c1c536d03bd1f6c1c850521dcab49b07cdc818,Q9H0D2,False,TP53,393,e3ca60f18e3b6e98986ad6749215ee3b7a3abc09c191675213d1f243c035c9a3,P04637,original_six,False,-1.0748905340830486,0.017762025197347004,-6.876406192779541,-7.7225847244262695,-5.551827430725098,-6.716939449310303,68.0,37.0,73.0
context,Q09472,U,False,False,225,PPRC1,1664,1335aa13020a0f97e7a5ee17682af9c6eb1b35cd8a87a3c1035a797b199f6641,Q5VV67,False,TP53,393,e3ca60f18e3b6e98986ad6749215ee3b7a3abc09c191675213d1f243c035c9a3,P04637,original_six,False,-1.4290428161621094,-0.6195136258999506,-6.620574951171875,-8.535321235656738,-7.791780471801758,-7.64922555287679,115.0,87.0,150.0
context,Q09472,U,False,False,226,ZNF208,1280,b6b348f0c63c85e6ff43c2d740c45886d3d74948f82ff6c32d24d2672e6a9274,O43345,False,TP53,393,e3ca60f18e3b6e98986ad6749215ee3b7a3abc09c191675213d1f243c035c9a3,P04637,original_six,False,-3.9017813205718994,-3.056427240371704,-6.927611827850342,-10.233646392822266,-4.8900275230407715,-7.350428581237793,294.0,280.0,126.0
context,Q09472,U,False,False,227,ZNF292,2723,0b26eddc9dbcb5a6fc3432911d4012dfdc93e95ecd13d2e2f230d81175525612,O60281,False,TP53,393,e3ca60f18e3b6e98986ad6749215ee3b7a3abc09c191675213d1f243c035c9a3,P04637,original_six,False,-1.6823538541793823,-1.2581053177515666,-9.138111114501953,-7.0572638511657715,-6.377264499664307,-7.524213155110677,147.0,141.0,142.0
context,Q09472,U,False,False,228,DIDO1,2240,015a09f0e901e764267e3bbdf74e733a06a23ab17c4857fb989f5f7fc37f6d13,Q9BTC0,False,TP53,393,e3ca60f18e3b6e98986ad6749215ee3b7a3abc09c191675213d1f243c035c9a3,P04637,original_six,False,-1.4412288268407185,-1.5339160760243733,-6.605294704437256,-10.942048072814941,-4.65010404586792,-7.399148941040039,119.0,176.0,133.0
context,Q09472,U,False,False,229,RALGAPA1,2036,88518baf6f8870d054af2eaa8862a0dfd300208f889db224321714b90de77d3f,Q6GYQ0,False,TP53,393,e3ca60f18e3b6e98986ad6749215ee3b7a3abc09c191675213d1f243c035c9a3,P04637,original_six,False,-3.0082242488861084,-2.3552794059117637,-10.50329875946045,-11.275750160217285,-9.002998352050781,-10.260682423909506,278.0,252.0,265.0
context,Q09472,U,False,False,230,RECQL4,1208,9f5123aecf0e75b9ad426bc95b82f3b35f601f813150169d77f14a4fb064f505,O94761,False,TP53,393,e3ca60f18e3b6e98986ad6749215ee3b7a3abc09c191675213d1f243c035c9a3,P04637,original_six,False,-1.930735468864441,-0.4099147319793701,-7.898560047149658,-7.894801616668701,-6.285382270812988,-7.359581311543782,188.0,71.0,127.0
context,Q09472,U,False,False,231,PARP4,1724,cd6c2b457a3f278b912e61f8cbf28984f5f6839529aa01c4a6a10b97ee6d950f,Q9UKK3,False,TP53,393,e3ca60f18e3b6e98986ad6749215ee3b7a3abc09c191675213d1f243c035c9a3,P04637,original_six,False,-0.8313613136609396,0.023852696021397907,-5.57490348815918,-11.094902992248535,-10.474526405334473,-9.048110961914062,43.0,36.0,241.0
context,Q09472,U,False,False,232,EP400,3159,80d0cb35ef7de9ae52793b942b424ea8e5680f37390ccdaff7c7c5d115cece75,Q96L91,False,TP53,393,e3ca60f18e3b6e98986ad6749215ee3b7a3abc09c191675213d1f243c035c9a3,P04637,original_six,False,-1.0004779895146687,-2.127089579900106,-6.187506198883057,-8.783991813659668,-4.855881214141846,-6.6091264088948565,56.0,243.0,68.0
context,Q09472,U,False,False,233,SVEP1,3571,e3ebcf87d623a2597f1ad1a84eb436d09ff29a7b6682d1af43d40af8e9a57424,Q4LDE5,False,TP53,393,e3ca60f18e3b6e98986ad6749215ee3b7a3abc09c191675213d1f243c035c9a3,P04637,original_six,False,-2.5882712999979653,-1.889358361562093,-8.019903182983398,-14.214993476867676,-10.843396186828613,-11.026097615559896,255.0,220.0,278.0
context,Q09472,U,False,False,234,DOCK10,2186,0f7dc781c18e2692b0d13ecd6817121c4eac3fe8e62fc2ea1241be1b3c04dbe7,Q96BY6,False,TP53,393,e3ca60f18e3b6e98986ad6749215ee3b7a3abc09c191675213d1f243c035c9a3,P04637,original_six,False,-1.8500038385391235,-1.4912087122599285,-4.858687877655029,-8.168428421020508,-7.014951229095459,-6.680689175923665,170.0,171.0,71.0
context,Q09472,U,False,False,235,DHX9,1270,d36987e04a95d968024a7706369867ebd27615c80cb234f38c45578660b1c55a,Q08211,False,TP53,393,e3ca60f18e3b6e98986ad6749215ee3b7a3abc09c191675213d1f243c035c9a3,P04637,original_six,False,-0.6504282553990682,0.008576353391011557,-5.093118667602539,-10.554697036743164,-6.711073398590088,-7.452963034311931,33.0,38.0,137.0
context,Q09472,U,False,False,236,ZFAT,1243,28c68feb8aaf04ba015a423de35e4c5a3e4865ebeea008ec6dab705ad2fc10fd,Q9P243,False,TP53,393,e3ca60f18e3b6e98986ad6749215ee3b7a3abc09c191675213d1f243c035c9a3,P04637,original_six,False,-1.11294686794281,-0.986355205376943,-8.605974197387695,-9.160953521728516,-7.7468390464782715,-8.504588921864828,75.0,123.0,201.0
context,Q09472,U,False,False,237,FMN2,1722,51526131b62ce1f1fe342da48a3bd70ec585663a27797a3ef5945719f9230e9a,Q9NZ56,False,TP53,393,e3ca60f18e3b6e98986ad6749215ee3b7a3abc09c191675213d1f243c035c9a3,P04637,original_six,False,-1.4327828486760457,-1.7985978921254475,-7.59794807434082,-11.006185531616211,-6.639064311981201,-8.41439930597941,116.0,211.0,195.0
context,Q09472,U,False,False,238,SPOCD1,1216,576d3f1be512d1108044c8caba84f5f0c5ace79b34105539f5b57ca9049a0436,Q6ZMY3,False,TP53,393,e3ca60f18e3b6e98986ad6749215ee3b7a3abc09c191675213d1f243c035c9a3,P04637,original_six,False,-0.4181296726067861,0.4565000335375468,-7.229100227355957,-10.17634105682373,-3.596308946609497,-7.0005834102630615,19.0,20.0,92.0
context,Q09472,U,False,False,239,ZNF521,1311,40d5cb4ab3db973e67bda6ac60d43cb8493f36ea78619588a78157c76862c823,Q96K83,False,TP53,393,e3ca60f18e3b6e98986ad6749215ee3b7a3abc09c191675213d1f243c035c9a3,P04637,original_six,False,-1.0634522636731465,-0.2719872047503789,-7.280886173248291,-6.7707200050354,-6.382401466369629,-6.8113358815511065,63.0,57.0,81.0
context,Q09472,U,False,False,240,POLQ,2590,43f6095fcbab494973a816cf1be6a7602b856f4780fe6de9db69c5ebb4098107,O75417,False,TP53,393,e3ca60f18e3b6e98986ad6749215ee3b7a3abc09c191675213d1f243c035c9a3,P04637,original_six,False,-2.244327704111735,-1.280511776606242,-9.038497924804688,-9.309309005737305,-8.518674850463867,-8.955493927001953,224.0,143.0,236.0
context,Q09472,U,False,False,241,ZGRF1,2104,bcca471ca12eb3136c7764de69d8f45d4c64f12c0697025ed83dc34251549ef6,Q86YA3,False,TP53,393,e3ca60f18e3b6e98986ad6749215ee3b7a3abc09c191675213d1f243c035c9a3,P04637,original_six,False,-2.5374836126963296,-1.795044183731079,-7.532901287078857,-8.766380310058594,-7.434169292449951,-7.911150296529134,252.0,210.0,168.0
context,Q09472,U,False,False,242,ZNF687,1237,d6bf164a5db6060f86ad53c333eb40719a1d208a9faaa0c0cf5ecfcf5fef284b,Q8N1G0,False,TP53,393,e3ca60f18e3b6e98986ad6749215ee3b7a3abc09c191675213d1f243c035c9a3,P04637,original_six,False,-1.6481259663899739,-1.6208432912826538,-6.911235332489014,-8.656932830810547,-5.971767902374268,-7.179978688557942,143.0,181.0,109.0
context,Q09472,U,False,False,243,NLRP1,1473,181c6729abacdb2824b8c6f6a35ca808bbe4e2e13104d31fe9025b6f5d3e083c,Q9C000,False,TP53,393,e3ca60f18e3b6e98986ad6749215ee3b7a3abc09c191675213d1f243c035c9a3,P04637,original_six,False,-1.1205227573712666,-1.315986414750417,-9.207756042480469,-8.51293659210205,-5.383116245269775,-7.701269626617432,77.0,148.0,157.0
context,Q09472,U,False,False,244,NCAPD3,1498,b23ebd84353f80461785b9e5b13567b9262184c54e0926c4c09e8ada84da34b1,P42695,False,TP53,393,e3ca60f18e3b6e98986ad6749215ee3b7a3abc09c191675213d1f243c035c9a3,P04637,original_six,False,-1.949751853942871,-2.1874054272969565,-10.758447647094727,-10.704474449157715,-5.368896961212158,-8.943939685821533,193.0,248.0,235.0
context,Q09472,U,False,False,245,FMN1,1419,77271e84dda5a559ecefc55e5fade5e343509b139b8daf3eb49300fa492c991a,Q68DA7,False,TP53,393,e3ca60f18e3b6e98986ad6749215ee3b7a3abc09c191675213d1f243c035c9a3,P04637,original_six,False,-1.4741178750991821,-1.4162814219792683,-8.045475959777832,-10.699625968933105,-6.800896644592285,-8.51533285776774,123.0,159.0,204.0
context,Q09472,U,False,False,246,NCOA3,1424,6ffd495ceb38724e91c62cdb51078c556c645722c3e98093edd559d941882bd1,Q9Y6Q9,False,TP53,393,e3ca60f18e3b6e98986ad6749215ee3b7a3abc09c191675213d1f243c035c9a3,P04637,original_six,False,-1.7166668971379597,-1.4278932611147563,-7.068649768829346,-8.431861877441406,-3.4439775943756104,-6.314829746882121,153.0,164.0,50.0
context,Q09472,U,False,False,247,ZNF469,3953,8337f7c819db4988a25b1bffeafaf43613cb39b64a11d517dc9a56d6090f59b5,Q96JG9,False,TP53,393,e3ca60f18e3b6e98986ad6749215ee3b7a3abc09c191675213d1f243c035c9a3,P04637,original_six,False,-1.0798786878585815,-0.4705229600270589,-6.819708824157715,-10.802248001098633,-4.5216383934021,-7.381198406219482,69.0,74.0,130.0
context,Q09472,U,False,False,248,PPP1R26,1209,7ebbea7c2bc26301dbe162849b8f8cca3a42ad1b93a34fa252dfd5a033c323a0,Q5T8A7,False,TP53,393,e3ca60f18e3b6e98986ad6749215ee3b7a3abc09c191675213d1f243c035c9a3,P04637,original_six,False,-1.645992636680603,-1.755531907081604,-8.350532531738281,-11.67303466796875,-5.579507827758789,-8.534358342488607,142.0,202.0,205.0
context,Q09472,U,False,False,249,GTF3C1,2109,9d91848f94cf7193c61240b3139e78f584ef9b9577bae1139479da561935e2be,Q12789,False,TP53,393,e3ca60f18e3b6e98986ad6749215ee3b7a3abc09c191675213d1f243c035c9a3,P04637,original_six,False,-1.3649352391560872,-0.6451492508252462,-6.020758152008057,-10.57092571258545,-5.505037307739258,-7.365573724110921,107.0,94.0,128.0
context,Q09472,U,False,False,250,DCAF1,1507,030ef1b424381b56f9f5794a5a8f5526cf73f1a02d7d305f1c0b51d8b3c2485c,Q9Y4B6,False,TP53,393,e3ca60f18e3b6e98986ad6749215ee3b7a3abc09c191675213d1f243c035c9a3,P04637,original_six,False,-2.0252005656560264,-1.8563215335210164,-5.2822771072387695,-9.940505027770996,-6.064241886138916,-7.0956746737162275,199.0,215.0,100.0
context,Q09472,U,False,False,251,PIK3C2B,1634,c4a41123ce734ae5702facde8accdc965f5d4b1217a3fbb041042334edf1ddf1,O00750,False,TP53,393,e3ca60f18e3b6e98986ad6749215ee3b7a3abc09c191675213d1f243c035c9a3,P04637,original_six,False,-1.0031065940856934,0.17354977130889893,-5.300915718078613,-8.502713203430176,-5.464380741119385,-6.422669887542725,57.0,29.0,59.0
context,Q09472,U,False,False,252,URB1,2271,55040c5636dc3e0affb097c7768f649beceeef5f70a33aaa52c7415f14d4e9ba,O60287,False,TP53,393,e3ca60f18e3b6e98986ad6749215ee3b7a3abc09c191675213d1f243c035c9a3,P04637,original_six,False,-2.7222580909729004,-2.784414847691854,-7.895410537719727,-10.657320022583008,-7.809419631958008,-8.787383397420248,264.0,271.0,224.0
context,Q09472,U,False,False,253,SKIC2,1246,f027d3da302be86a75e865eb14688db15d4a39b6102aa261a892869089ed1183,Q15477,False,TP53,393,e3ca60f18e3b6e98986ad6749215ee3b7a3abc09c191675213d1f243c035c9a3,P04637,original_six,False,-1.5890961488087971,-0.8288089434305826,-8.073644638061523,-11.245953559875488,-5.4233012199401855,-8.247633139292398,131.0,108.0,186.0
background,Q09472,U,False,False,254,USP47,1375,bf37e091c497bfceb9835fd8ff720d0ec78fc7c50d51b2055393267bfd053b0d,Q96K76,False,TP53,393,e3ca60f18e3b6e98986ad6749215ee3b7a3abc09c191675213d1f243c035c9a3,P04637,original_six,False,-1.356740911801656,-0.7934984167416891,-3.6479549407958984,-9.393954277038574,-5.202700138092041,-6.081536451975505,105.0,106.0,40.0
background,Q09472,U,False,False,255,RIMS2,1411,af8ad5027331f6f9e451fc36addb0195f1b165a5ae247cda5ae3844a4dd83445,Q9UQ26,False,TP53,393,e3ca60f18e3b6e98986ad6749215ee3b7a3abc09c191675213d1f243c035c9a3,P04637,original_six,False,-0.5434312621752421,-0.11305193106333415,-7.254327774047852,-8.66768741607666,-5.777167320251465,-7.233060836791992,29.0,48.0,116.0
background,Q09472,U,False,False,256,KDM3A,1321,e7bf72cc6e68d88026fadbd8c3e128247c7aa74c5f7c5e686a647d5bc6fb3f50,Q9Y4C1,False,TP53,393,e3ca60f18e3b6e98986ad6749215ee3b7a3abc09c191675213d1f243c035c9a3,P04637,original_six,False,-1.9398821194966633,-0.6210441440343857,-9.073444366455078,-7.571346282958984,-6.26138973236084,-7.635393460591634,190.0,88.0,148.0
background,Q09472,U,False,False,257,FLG,4061,32b2d6c7c7b5f7f26a82803a79f80f86e8bb14a7c0711ea1e4deb551aeaf8145,P20930,False,TP53,393,e3ca60f18e3b6e98986ad6749215ee3b7a3abc09c191675213d1f243c035c9a3,P04637,original_six,False,-1.1511281331380208,0.9354913532733917,-3.2479147911071777,-5.891374588012695,-5.060922145843506,-4.73340384165446,82.0,12.0,3.0
background,Q09472,U,False,False,258,DSEL,1212,0f3b67a5e8ef20b48bd8e6854801da2f0870e31a8c0ce68e0c35d34020682fb0,Q8IZU8,False,TP53,393,e3ca60f18e3b6e98986ad6749215ee3b7a3abc09c191675213d1f243c035c9a3,P04637,original_six,False,-2.756093422571818,-3.318314552307129,-12.902623176574707,-14.689127922058105,-13.543623924255371,-13.71179167429606,266.0,288.0,300.0
background,Q09472,U,False,False,259,RIMBP3,1639,da56d97d69ca3d44a23782dfdbeb66ac63e3ccd1548596727de677957e8267a5,Q9UFD9,False,TP53,393,e3ca60f18e3b6e98986ad6749215ee3b7a3abc09c191675213d1f243c035c9a3,P04637,original_six,False,0.4605767826239268,0.9614070157210032,-6.349826335906982,-12.212566375732422,-6.201981544494629,-8.254791418711344,3.0,11.0,187.0
background,Q09472,U,False,False,260,RLF,1914,7e1acc8006febbfb673d73b1edb2deaa91847363dcf8d2dc66ff871bf133c58c,Q13129,False,TP53,393,e3ca60f18e3b6e98986ad6749215ee3b7a3abc09c191675213d1f243c035c9a3,P04637,original_six,False,-0.9893938302993774,-0.02494502067565918,-7.206240177154541,-6.1572723388671875,-6.046854019165039,-6.470122178395589,53.0,41.0,61.0
background,Q09472,U,False,False,261,RIMBP3C,1639,ffc512c0ac55dbc38cade33eb30a162721133c53852c3333e25b99cdcf02c17e,A6NJZ7,False,TP53,393,e3ca60f18e3b6e98986ad6749215ee3b7a3abc09c191675213d1f243c035c9a3,P04637,original_six,False,0.49273866415023804,1.0429874857266743,-6.312870502471924,-11.960664749145508,-5.900822162628174,-8.058119138081869,1.0,7.0,178.0
background,Q09472,U,False,False,262,ALPK3,1705,fcdddac24616faa216801d947d7ca10b2a38d0628edf68c89cccd39148f04070,Q96L96,False,TP53,393,e3ca60f18e3b6e98986ad6749215ee3b7a3abc09c191675213d1f243c035c9a3,P04637,original_six,False,-1.5625466505686443,-1.03896168867747,-6.367196559906006,-12.132999420166016,-4.980745792388916,-7.8269805908203125,129.0,126.0,164.0
background,Q09472,U,False,False,263,GLI2,1586,b8cc3943dbfffcd00d0227f6a316e823ba7d1bafa4e49c5ba270b158ad30a840,P10070,False,TP53,393,e3ca60f18e3b6e98986ad6749215ee3b7a3abc09c191675213d1f243c035c9a3,P04637,original_six,False,-1.7858530282974243,-0.865061362584432,-9.665532112121582,-10.414576530456543,-4.796475410461426,-8.292194684346518,163.0,114.0,189.0
background,Q09472,U,False,False,264,DICER1,1922,397304032323fa31cf03e9ce207c76b81ede79a8dedccab20ea369501e9fb62d,Q9UPY3,False,TP53,393,e3ca60f18e3b6e98986ad6749215ee3b7a3abc09c191675213d1f243c035c9a3,P04637,original_six,False,-1.853797475496928,-1.2888899842898052,-5.789346218109131,-10.360381126403809,-7.382905960083008,-7.844211101531982,172.0,144.0,166.0
background,Q09472,U,False,False,265,NRCAM,1304,1d477a863de60e42522e0b7249ce0889f66bcb015c084e042581f869861d39d6,Q92823,False,TP53,393,e3ca60f18e3b6e98986ad6749215ee3b7a3abc09c191675213d1f243c035c9a3,P04637,original_six,False,-2.627469857533773,-3.4487311840057373,-9.401589393615723,-12.073386192321777,-10.214238166809082,-10.563071250915527,258.0,290.0,272.0
background,Q09472,U,False,False,266,CPLANE1,3197,eeb8371e97617642b3e07d923440170ce4258935b9846a2a8fd35c1481b35446,Q9H799,False,TP53,393,e3ca60f18e3b6e98986ad6749215ee3b7a3abc09c191675213d1f243c035c9a3,P04637,original_six,False,-2.27895180384318,-1.7594602505366008,-7.850125789642334,-9.701666831970215,-5.966271877288818,-7.839354832967122,227.0,203.0,165.0
background,Q09472,U,False,False,267,YLPM1,2146,0fc4c34225e5546aec807c49b7384002a1a3385e008e56e9b26fa9dd1f8e478f,P49750,False,TP53,393,e3ca60f18e3b6e98986ad6749215ee3b7a3abc09c191675213d1f243c035c9a3,P04637,original_six,False,-1.1415027379989624,-0.7305586139361063,-8.367684364318848,-10.27720832824707,-5.239980220794678,-7.961624304453532,80.0,103.0,173.0
background,Q09472,U,False,False,268,DCTN1,1278,9b6997b252fe1488a5a3413b36c55cd988be552e1f94b80edfc967106f70bdbe,Q14203,False,TP53,393,e3ca60f18e3b6e98986ad6749215ee3b7a3abc09c191675213d1f243c035c9a3,P04637,original_six,False,-0.7648575901985168,-1.0248591378331184,-8.588685035705566,-10.053520202636719,-8.726327896118164,-9.122844378153482,40.0,125.0,242.0
background,Q09472,U,False,False,269,PLXND1,1925,b2efb526dae0d83c8a3e1db7ea94257458180daf2ef654500eaf332d0a9410ab,Q9Y4D7,False,TP53,393,e3ca60f18e3b6e98986ad6749215ee3b7a3abc09c191675213d1f243c035c9a3,P04637,original_six,False,-3.1094373067220054,-3.663822968800863,-10.869980812072754,-12.975696563720703,-10.065193176269531,-11.30362351735433,282.0,292.0,281.0
background,Q09472,U,False,False,270,CTNND2,1225,f3939c56c6b61592f7be612b8797d1a2c94d079f6d854843f26dcbaec7932cc7,Q9UQB3,False,TP53,393,e3ca60f18e3b6e98986ad6749215ee3b7a3abc09c191675213d1f243c035c9a3,P04637,original_six,False,-1.0895442962646484,-0.848829448223114,-7.030825614929199,-13.049888610839844,-4.802309989929199,-8.294341405232748,71.0,110.0,190.0
