target,model,positive_subset,U_stratum,P,U,panel_size,P_vs_U_concordance,average_precision,first_positive_rank_min,first_positive_rank_max,first_positive_rank_expected,reciprocal_rank,recovered_P_at_5,recall_at_5,known_positive_precision_at_5,EF_at_5,NDCG_at_5,target_success_at_5,recovered_P_at_10,recall_at_10,known_positive_precision_at_10,EF_at_10,NDCG_at_10,target_success_at_10,recovered_P_at_20,recall_at_20,known_positive_precision_at_20,EF_at_20,NDCG_at_20,target_success_at_20
BRCA1,tuna_retrained,exclude_prior_train_development_P_and_homomers,background,3,150,153,0.9333333333333333,0.21136173767752714,3,3,3.0,0.3333333333333333,1.0,0.3333333333333333,0.2,10.200000000000001,0.23463936301137822,1.0,1.0,0.3333333333333333,0.1,5.1000000000000005,0.23463936301137822,1.0,3.0,1.0,0.15,7.6499999999999995,0.46333589191046304,1.0
KRAS,ipin_baseline,all_P,all_U,3,300,303,0.6911111111111111,0.020247520247520245,74,74,74.0,0.013513513513513514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KRAS,ipin_baseline,all_P,context,3,150,153,0.62,0.032706924411993535,49,49,49.0,0.02040816326530612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KRAS,ipin_baseline,all_P,background,3,150,153,0.7622222222222222,0.05074786324786325,26,26,26.0,0.038461538461538464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KRAS,ipin_baseline,exclude_development_P,all_U,3,300,303,0.6911111111111111,0.020247520247520245,74,74,74.0,0.013513513513513514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KRAS,ipin_baseline,exclude_development_P,context,3,150,153,0.62,0.032706924411993535,49,49,49.0,0.02040816326530612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KRAS,ipin_baseline,exclude_development_P,background,3,150,153,0.7622222222222222,0.05074786324786325,26,26,26.0,0.038461538461538464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KRAS,ipin_baseline,exclude_development_P_and_homomers,all_U,3,300,303,0.6911111111111111,0.020247520247520245,74,74,74.0,0.013513513513513514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KRAS,ipin_baseline,exclude_development_P_and_homomers,context,3,150,153,0.62,0.032706924411993535,49,49,49.0,0.02040816326530612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KRAS,ipin_baseline,exclude_development_P_and_homomers,background,3,150,153,0.7622222222222222,0.05074786324786325,26,26,26.0,0.038461538461538464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KRAS,ipin_baseline,exclude_prior_train_development_P,all_U,3,300,303,0.6911111111111111,0.020247520247520245,74,74,74.0,0.013513513513513514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KRAS,ipin_baseline,exclude_prior_train_development_P,context,3,150,153,0.62,0.032706924411993535,49,49,49.0,0.02040816326530612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KRAS,ipin_baseline,exclude_prior_train_development_P,background,3,150,153,0.7622222222222222,0.05074786324786325,26,26,26.0,0.038461538461538464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KRAS,ipin_baseline,exclude_prior_train_development_P_and_homomers,all_U,3,300,303,0.6911111111111111,0.020247520247520245,74,74,74.0,0.013513513513513514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KRAS,ipin_baseline,exclude_prior_train_development_P_and_homomers,context,3,150,153,0.62,0.032706924411993535,49,49,49.0,0.02040816326530612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KRAS,ipin_baseline,exclude_prior_train_development_P_and_homomers,background,3,150,153,0.7622222222222222,0.05074786324786325,26,26,26.0,0.038461538461538464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KRAS,ipin_optimized,all_P,all_U,3,300,303,0.9166666666666666,0.07525252525252525,15,15,15.0,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.05,5.05,0.11731968150568911,1.0
KRAS,ipin_optimized,all_P,context,3,150,153,0.9022222222222223,0.1354326676907322,7,7,7.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.1,5.1000000000000005,0.15642624200758548,1.0,2.0,0.6666666666666666,0.1,5.1000000000000005,0.283243258839979,1.0
KRAS,ipin_optimized,all_P,background,3,150,153,0.9311111111111111,0.1550925925925926,9,9,9.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.1,5.1000000000000005,0.14126697285982898,1.0,3.0,1.0,0.15,7.6499999999999995,0.38289328441824033,1.0
KRAS,ipin_optimized,exclude_development_P,all_U,3,300,303,0.9166666666666666,0.07525252525252525,15,15,15.0,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.05,5.05,0.11731968150568911,1.0
KRAS,ipin_optimized,exclude_development_P,context,3,150,153,0.9022222222222223,0.1354326676907322,7,7,7.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.1,5.1000000000000005,0.15642624200758548,1.0,2.0,0.6666666666666666,0.1,5.1000000000000005,0.283243258839979,1.0
KRAS,ipin_optimized,exclude_development_P,background,3,150,153,0.9311111111111111,0.1550925925925926,9,9,9.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.1,5.1000000000000005,0.14126697285982898,1.0,3.0,1.0,0.15,7.6499999999999995,0.38289328441824033,1.0
KRAS,ipin_optimized,exclude_development_P_and_homomers,all_U,3,300,303,0.9166666666666666,0.07525252525252525,15,15,15.0,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.05,5.05,0.11731968150568911,1.0
KRAS,ipin_optimized,exclude_development_P_and_homomers,context,3,150,153,0.9022222222222223,0.1354326676907322,7,7,7.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.1,5.1000000000000005,0.15642624200758548,1.0,2.0,0.6666666666666666,0.1,5.1000000000000005,0.283243258839979,1.0
KRAS,ipin_optimized,exclude_development_P_and_homomers,background,3,150,153,0.9311111111111111,0.1550925925925926,9,9,9.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.1,5.1000000000000005,0.14126697285982898,1.0,3.0,1.0,0.15,7.6499999999999995,0.38289328441824033,1.0
KRAS,ipin_optimized,exclude_prior_train_development_P,all_U,3,300,303,0.9166666666666666,0.07525252525252525,15,15,15.0,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.05,5.05,0.11731968150568911,1.0
KRAS,ipin_optimized,exclude_prior_train_development_P,context,3,150,153,0.9022222222222223,0.1354326676907322,7,7,7.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.1,5.1000000000000005,0.15642624200758548,1.0,2.0,0.6666666666666666,0.1,5.1000000000000005,0.283243258839979,1.0
KRAS,ipin_optimized,exclude_prior_train_development_P,background,3,150,153,0.9311111111111111,0.1550925925925926,9,9,9.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.1,5.1000000000000005,0.14126697285982898,1.0,3.0,1.0,0.15,7.6499999999999995,0.38289328441824033,1.0
KRAS,ipin_optimized,exclude_prior_train_development_P_and_homomers,all_U,3,300,303,0.9166666666666666,0.07525252525252525,15,15,15.0,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.05,5.05,0.11731968150568911,1.0
KRAS,ipin_optimized,exclude_prior_train_development_P_and_homomers,context,3,150,153,0.9022222222222223,0.1354326676907322,7,7,7.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.1,5.1000000000000005,0.15642624200758548,1.0,2.0,0.6666666666666666,0.1,5.1000000000000005,0.283243258839979,1.0
KRAS,ipin_optimized,exclude_prior_train_development_P_and_homomers,background,3,150,153,0.9311111111111111,0.1550925925925926,9,9,9.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.1,5.1000000000000005,0.14126697285982898,1.0,3.0,1.0,0.15,7.6499999999999995,0.38289328441824033,1.0
KRAS,tuna_retrained,all_P,all_U,3,300,303,0.8933333333333333,0.05690836940836941,21,21,21.0,0.047619047619047616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KRAS,tuna_retrained,all_P,context,3,150,153,0.8577777777777778,0.08309806135893091,14,14,14.0,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.05,2.5500000000000003,0.12011565579805131,1.0
KRAS,tuna_retrained,all_P,background,3,150,153,0.9288888888888889,0.15277777777777776,8,8,8.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.1,5.1000000000000005,0.1480409554829326,1.0,3.0,1.0,0.15,7.6499999999999995,0.38533036727442355,1.0
KRAS,tuna_retrained,exclude_development_P,all_U,3,300,303,0.8933333333333333,0.05690836940836941,21,21,21.0,0.047619047619047616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KRAS,tuna_retrained,exclude_development_P,context,3,150,153,0.8577777777777778,0.08309806135893091,14,14,14.0,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.05,2.5500000000000003,0.12011565579805131,1.0
KRAS,tuna_retrained,exclude_development_P,background,3,150,153,0.9288888888888889,0.15277777777777776,8,8,8.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.1,5.1000000000000005,0.1480409554829326,1.0,3.0,1.0,0.15,7.6499999999999995,0.38533036727442355,1.0
KRAS,tuna_retrained,exclude_development_P_and_homomers,all_U,3,300,303,0.8933333333333333,0.05690836940836941,21,21,21.0,0.047619047619047616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KRAS,tuna_retrained,exclude_development_P_and_homomers,context,3,150,153,0.8577777777777778,0.08309806135893091,14,14,14.0,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.05,2.5500000000000003,0.12011565579805131,1.0
KRAS,tuna_retrained,exclude_development_P_and_homomers,background,3,150,153,0.9288888888888889,0.15277777777777776,8,8,8.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.1,5.1000000000000005,0.1480409554829326,1.0,3.0,1.0,0.15,7.6499999999999995,0.38533036727442355,1.0
KRAS,tuna_retrained,exclude_prior_train_development_P,all_U,3,300,303,0.8933333333333333,0.05690836940836941,21,21,21.0,0.047619047619047616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KRAS,tuna_retrained,exclude_prior_train_development_P,context,3,150,153,0.8577777777777778,0.08309806135893091,14,14,14.0,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.05,2.5500000000000003,0.12011565579805131,1.0
KRAS,tuna_retrained,exclude_prior_train_development_P,background,3,150,153,0.9288888888888889,0.15277777777777776,8,8,8.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.1,5.1000000000000005,0.1480409554829326,1.0,3.0,1.0,0.15,7.6499999999999995,0.38533036727442355,1.0
KRAS,tuna_retrained,exclude_prior_train_development_P_and_homomers,all_U,3,300,303,0.8933333333333333,0.05690836940836941,21,21,21.0,0.047619047619047616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KRAS,tuna_retrained,exclude_prior_train_development_P_and_homomers,context,3,150,153,0.8577777777777778,0.08309806135893091,14,14,14.0,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.05,2.5500000000000003,0.12011565579805131,1.0
KRAS,tuna_retrained,exclude_prior_train_development_P_and_homomers,background,3,150,153,0.9288888888888889,0.15277777777777776,8,8,8.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.1,5.1000000000000005,0.1480409554829326,1.0,3.0,1.0,0.15,7.6499999999999995,0.38533036727442355,1.0
CDK2,ipin_baseline,all_P,all_U,3,300,303,0.6788888888888889,0.028691423519009725,20,20,20.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.05,5.05,0.10684080426179023,1.0
CDK2,ipin_baseline,all_P,context,3,150,153,0.6155555555555555,0.05290262172284644,10,10,10.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.1,5.1000000000000005,0.13565197343244778,1.0,1.0,0.3333333333333333,0.05,2.5500000000000003,0.13565197343244778,1.0
CDK2,ipin_baseline,all_P,background,3,150,153,0.7422222222222222,0.060072695665916,11,11,11.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.05,2.5500000000000003,0.1309019901681972,1.0
CDK2,ipin_baseline,exclude_development_P,all_U,3,300,303,0.6788888888888889,0.028691423519009725,20,20,20.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.05,5.05,0.10684080426179023,1.0
CDK2,ipin_baseline,exclude_development_P,context,3,150,153,0.6155555555555555,0.05290262172284644,10,10,10.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.1,5.1000000000000005,0.13565197343244778,1.0,1.0,0.3333333333333333,0.05,2.5500000000000003,0.13565197343244778,1.0
CDK2,ipin_baseline,exclude_development_P,background,3,150,153,0.7422222222222222,0.060072695665916,11,11,11.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.05,2.5500000000000003,0.1309019901681972,1.0
CDK2,ipin_baseline,exclude_development_P_and_homomers,all_U,3,300,303,0.6788888888888889,0.028691423519009725,20,20,20.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.05,5.05,0.10684080426179023,1.0
CDK2,ipin_baseline,exclude_development_P_and_homomers,context,3,150,153,0.6155555555555555,0.05290262172284644,10,10,10.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.1,5.1000000000000005,0.13565197343244778,1.0,1.0,0.3333333333333333,0.05,2.5500000000000003,0.13565197343244778,1.0
CDK2,ipin_baseline,exclude_development_P_and_homomers,background,3,150,153,0.7422222222222222,0.060072695665916,11,11,11.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.05,2.5500000000000003,0.1309019901681972,1.0
CDK2,ipin_baseline,exclude_prior_train_development_P,all_U,3,300,303,0.6788888888888889,0.028691423519009725,20,20,20.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.05,5.05,0.10684080426179023,1.0
CDK2,ipin_baseline,exclude_prior_train_development_P,context,3,150,153,0.6155555555555555,0.05290262172284644,10,10,10.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.1,5.1000000000000005,0.13565197343244778,1.0,1.0,0.3333333333333333,0.05,2.5500000000000003,0.13565197343244778,1.0
CDK2,ipin_baseline,exclude_prior_train_development_P,background,3,150,153,0.7422222222222222,0.060072695665916,11,11,11.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.05,2.5500000000000003,0.1309019901681972,1.0
CDK2,ipin_baseline,exclude_prior_train_development_P_and_homomers,all_U,3,300,303,0.6788888888888889,0.028691423519009725,20,20,20.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.05,5.05,0.10684080426179023,1.0
CDK2,ipin_baseline,exclude_prior_train_development_P_and_homomers,context,3,150,153,0.6155555555555555,0.05290262172284644,10,10,10.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.1,5.1000000000000005,0.13565197343244778,1.0,1.0,0.3333333333333333,0.05,2.5500000000000003,0.13565197343244778,1.0
CDK2,ipin_baseline,exclude_prior_train_development_P_and_homomers,background,3,150,153,0.7422222222222222,0.060072695665916,11,11,11.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.05,2.5500000000000003,0.1309019901681972,1.0
CDK2,ipin_optimized,all_P,all_U,3,300,303,0.8744444444444445,0.39056776556776557,1,1,1.0,1.0,1.0,0.3333333333333333,0.2,20.2,0.46927872602275644,1.0,1.0,0.3333333333333333,0.1,10.1,0.46927872602275644,1.0,2.0,0.6666666666666666,0.1,10.1,0.5893943818208077,1.0
CDK2,ipin_optimized,all_P,context,3,150,153,0.8466666666666667,0.43181818181818177,1,1,1.0,1.0,1.0,0.3333333333333333,0.2,10.200000000000001,0.46927872602275644,1.0,2.0,0.6666666666666666,0.2,10.200000000000001,0.617319681505689,1.0,2.0,0.6666666666666666,0.1,5.1000000000000005,0.617319681505689,1.0
CDK2,ipin_optimized,all_P,background,3,150,153,0.9022222222222223,0.4410569105691057,1,1,1.0,1.0,1.0,0.3333333333333333,0.2,10.200000000000001,0.46927872602275644,1.0,2.0,0.6666666666666666,0.2,10.200000000000001,0.617319681505689,1.0,2.0,0.6666666666666666,0.1,5.1000000000000005,0.617319681505689,1.0
CDK2,ipin_optimized,exclude_development_P,all_U,3,300,303,0.8744444444444445,0.39056776556776557,1,1,1.0,1.0,1.0,0.3333333333333333,0.2,20.2,0.46927872602275644,1.0,1.0,0.3333333333333333,0.1,10.1,0.46927872602275644,1.0,2.0,0.6666666666666666,0.1,10.1,0.5893943818208077,1.0
CDK2,ipin_optimized,exclude_development_P,context,3,150,153,0.8466666666666667,0.43181818181818177,1,1,1.0,1.0,1.0,0.3333333333333333,0.2,10.200000000000001,0.46927872602275644,1.0,2.0,0.6666666666666666,0.2,10.200000000000001,0.617319681505689,1.0,2.0,0.6666666666666666,0.1,5.1000000000000005,0.617319681505689,1.0
CDK2,ipin_optimized,exclude_development_P,background,3,150,153,0.9022222222222223,0.4410569105691057,1,1,1.0,1.0,1.0,0.3333333333333333,0.2,10.200000000000001,0.46927872602275644,1.0,2.0,0.6666666666666666,0.2,10.200000000000001,0.617319681505689,1.0,2.0,0.6666666666666666,0.1,5.1000000000000005,0.617319681505689,1.0
CDK2,ipin_optimized,exclude_development_P_and_homomers,all_U,3,300,303,0.8744444444444445,0.39056776556776557,1,1,1.0,1.0,1.0,0.3333333333333333,0.2,20.2,0.46927872602275644,1.0,1.0,0.3333333333333333,0.1,10.1,0.46927872602275644,1.0,2.0,0.6666666666666666,0.1,10.1,0.5893943818208077,1.0
CDK2,ipin_optimized,exclude_development_P_and_homomers,context,3,150,153,0.8466666666666667,0.43181818181818177,1,1,1.0,1.0,1.0,0.3333333333333333,0.2,10.200000000000001,0.46927872602275644,1.0,2.0,0.6666666666666666,0.2,10.200000000000001,0.617319681505689,1.0,2.0,0.6666666666666666,0.1,5.1000000000000005,0.617319681505689,1.0
CDK2,ipin_optimized,exclude_development_P_and_homomers,background,3,150,153,0.9022222222222223,0.4410569105691057,1,1,1.0,1.0,1.0,0.3333333333333333,0.2,10.200000000000001,0.46927872602275644,1.0,2.0,0.6666666666666666,0.2,10.200000000000001,0.617319681505689,1.0,2.0,0.6666666666666666,0.1,5.1000000000000005,0.617319681505689,1.0
CDK2,ipin_optimized,exclude_prior_train_development_P,all_U,3,300,303,0.8744444444444445,0.39056776556776557,1,1,1.0,1.0,1.0,0.3333333333333333,0.2,20.2,0.46927872602275644,1.0,1.0,0.3333333333333333,0.1,10.1,0.46927872602275644,1.0,2.0,0.6666666666666666,0.1,10.1,0.5893943818208077,1.0
CDK2,ipin_optimized,exclude_prior_train_development_P,context,3,150,153,0.8466666666666667,0.43181818181818177,1,1,1.0,1.0,1.0,0.3333333333333333,0.2,10.200000000000001,0.46927872602275644,1.0,2.0,0.6666666666666666,0.2,10.200000000000001,0.617319681505689,1.0,2.0,0.6666666666666666,0.1,5.1000000000000005,0.617319681505689,1.0
CDK2,ipin_optimized,exclude_prior_train_development_P,background,3,150,153,0.9022222222222223,0.4410569105691057,1,1,1.0,1.0,1.0,0.3333333333333333,0.2,10.200000000000001,0.46927872602275644,1.0,2.0,0.6666666666666666,0.2,10.200000000000001,0.617319681505689,1.0,2.0,0.6666666666666666,0.1,5.1000000000000005,0.617319681505689,1.0
CDK2,ipin_optimized,exclude_prior_train_development_P_and_homomers,all_U,3,300,303,0.8744444444444445,0.39056776556776557,1,1,1.0,1.0,1.0,0.3333333333333333,0.2,20.2,0.46927872602275644,1.0,1.0,0.3333333333333333,0.1,10.1,0.46927872602275644,1.0,2.0,0.6666666666666666,0.1,10.1,0.5893943818208077,1.0
CDK2,ipin_optimized,exclude_prior_train_development_P_and_homomers,context,3,150,153,0.8466666666666667,0.43181818181818177,1,1,1.0,1.0,1.0,0.3333333333333333,0.2,10.200000000000001,0.46927872602275644,1.0,2.0,0.6666666666666666,0.2,10.200000000000001,0.617319681505689,1.0,2.0,0.6666666666666666,0.1,5.1000000000000005,0.617319681505689,1.0
CDK2,ipin_optimized,exclude_prior_train_development_P_and_homomers,background,3,150,153,0.9022222222222223,0.4410569105691057,1,1,1.0,1.0,1.0,0.3333333333333333,0.2,10.200000000000001,0.46927872602275644,1.0,2.0,0.6666666666666666,0.2,10.200000000000001,0.617319681505689,1.0,2.0,0.6666666666666666,0.1,5.1000000000000005,0.617319681505689,1.0
CDK2,tuna_retrained,all_P,all_U,3,300,303,0.9177777777777778,0.08367190720131897,9,9,9.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.1,10.1,0.14126697285982898,1.0,1.0,0.3333333333333333,0.05,5.05,0.14126697285982898,1.0
CDK2,tuna_retrained,all_P,context,3,150,153,0.9044444444444445,0.15674603174603174,4,4,4.0,0.25,1.0,0.3333333333333333,0.2,10.200000000000001,0.20210734650054757,1.0,1.0,0.3333333333333333,0.1,5.1000000000000005,0.20210734650054757,1.0,1.0,0.3333333333333333,0.05,2.5500000000000003,0.20210734650054757,1.0
CDK2,tuna_retrained,all_P,background,3,150,153,0.9311111111111111,0.16249999999999998,6,6,6.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.1,5.1000000000000005,0.16716045496620227,1.0,3.0,1.0,0.15,7.6499999999999995,0.39928943119790916,1.0
CDK2,tuna_retrained,exclude_development_P,all_U,3,300,303,0.9177777777777778,0.08367190720131897,9,9,9.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.1,10.1,0.14126697285982898,1.0,1.0,0.3333333333333333,0.05,5.05,0.14126697285982898,1.0
CDK2,tuna_retrained,exclude_development_P,context,3,150,153,0.9044444444444445,0.15674603174603174,4,4,4.0,0.25,1.0,0.3333333333333333,0.2,10.200000000000001,0.20210734650054757,1.0,1.0,0.3333333333333333,0.1,5.1000000000000005,0.20210734650054757,1.0,1.0,0.3333333333333333,0.05,2.5500000000000003,0.20210734650054757,1.0
CDK2,tuna_retrained,exclude_development_P,background,3,150,153,0.9311111111111111,0.16249999999999998,6,6,6.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.1,5.1000000000000005,0.16716045496620227,1.0,3.0,1.0,0.15,7.6499999999999995,0.39928943119790916,1.0
CDK2,tuna_retrained,exclude_development_P_and_homomers,all_U,3,300,303,0.9177777777777778,0.08367190720131897,9,9,9.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.1,10.1,0.14126697285982898,1.0,1.0,0.3333333333333333,0.05,5.05,0.14126697285982898,1.0
CDK2,tuna_retrained,exclude_development_P_and_homomers,context,3,150,153,0.9044444444444445,0.15674603174603174,4,4,4.0,0.25,1.0,0.3333333333333333,0.2,10.200000000000001,0.20210734650054757,1.0,1.0,0.3333333333333333,0.1,5.1000000000000005,0.20210734650054757,1.0,1.0,0.3333333333333333,0.05,2.5500000000000003,0.20210734650054757,1.0
CDK2,tuna_retrained,exclude_development_P_and_homomers,background,3,150,153,0.9311111111111111,0.16249999999999998,6,6,6.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.1,5.1000000000000005,0.16716045496620227,1.0,3.0,1.0,0.15,7.6499999999999995,0.39928943119790916,1.0
CDK2,tuna_retrained,exclude_prior_train_development_P,all_U,3,300,303,0.9177777777777778,0.08367190720131897,9,9,9.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.1,10.1,0.14126697285982898,1.0,1.0,0.3333333333333333,0.05,5.05,0.14126697285982898,1.0
CDK2,tuna_retrained,exclude_prior_train_development_P,context,3,150,153,0.9044444444444445,0.15674603174603174,4,4,4.0,0.25,1.0,0.3333333333333333,0.2,10.200000000000001,0.20210734650054757,1.0,1.0,0.3333333333333333,0.1,5.1000000000000005,0.20210734650054757,1.0,1.0,0.3333333333333333,0.05,2.5500000000000003,0.20210734650054757,1.0
