U_stratum,anchor_positive_uniprot,class,development_exposed_positive,homomeric,panel_row,partner_gene,partner_sequence_length,partner_sequence_sha256,partner_uniprot,query_gene,query_sequence_length,query_sequence_sha256,query_uniprot,ipin_baseline_score,ipin_optimized_score,tuna_original_score,tuna_retrained_seed20260803_score,tuna_retrained_seed20260817_score,tuna_retrained_seed20260831_score,tuna_retrained_score,ipin_baseline_rank,ipin_optimized_rank,tuna_original_rank,tuna_retrained_rank
background,Q86YC2,U,False,False,197,ARHGAP30,1101,abd742b7d939d586f8f225fd9c69cb5dd063f1d1e53a9e9226130656b14bfce1,Q7Z6I6,BRCA1,1863,80d7199c8d1550a5ba8387043481c1acf0f070df410b47c2bc1375584b59bdf1,P38398,-3.802662213643392,-3.869408925374349,0.3771474361419678,-5.798494338989258,-7.891324520111084,-8.240854263305664,-7.310224374135335,294.0,290.0,206.0,133.0
background,Q86YC2,U,False,False,198,CFAP20DC,689,924922e27995bc08cd66842ea12f86fc94f858cd2aa2467c356f4245ff6ef288,Q6ZVT6,BRCA1,1863,80d7199c8d1550a5ba8387043481c1acf0f070df410b47c2bc1375584b59bdf1,P38398,-1.372474988301595,-1.4519662459691365,0.527558445930481,-5.38422966003418,-4.189703941345215,-4.063584327697754,-4.545839309692383,74.0,125.0,87.0,7.0
background,Q86YC2,U,False,False,199,DAAM2,1068,cd668e72d70d4bed39131ee2417469cbde3ca5becc0f0ca9049aec135930421d,Q86T65,BRCA1,1863,80d7199c8d1550a5ba8387043481c1acf0f070df410b47c2bc1375584b59bdf1,P38398,-1.9666430155436199,-1.6899821162223816,0.35822007060050964,-7.584194660186768,-9.590383529663086,-9.021430015563965,-8.73200273513794,161.0,156.0,227.0,233.0
background,Q86YC2,U,False,False,200,TMEM94,1356,da7cf2eef06369b44f4b2bbc5b92c9a165b89d249e82180c95a41fc58390aedb,Q12767,BRCA1,1863,80d7199c8d1550a5ba8387043481c1acf0f070df410b47c2bc1375584b59bdf1,P38398,-3.0641936461130777,-3.104987382888794,0.21223139762878418,-6.325435638427734,-7.341769695281982,-5.778958320617676,-6.482054551442464,265.0,268.0,282.0,71.0
background,Q86YC2,U,False,False,201,NOL4,638,e4ba5b5d6faf43ff7f9e1fb7b40add333c1528fb73cba324c8caba4f3c7222f3,O94818,BRCA1,1863,80d7199c8d1550a5ba8387043481c1acf0f070df410b47c2bc1375584b59bdf1,P38398,-0.9427404801050822,-0.9680452346801758,0.5503496527671814,-4.454761028289795,-5.55851936340332,-5.415458679199219,-5.142913023630778,34.0,75.0,68.0,19.0
background,Q86YC2,U,False,False,202,RPTOR,1335,4de3b0fd387989edf648014f92d2eee89d3285744c35a3219d7173452ebcbde4,Q8N122,BRCA1,1863,80d7199c8d1550a5ba8387043481c1acf0f070df410b47c2bc1375584b59bdf1,P38398,-1.4407037099202473,-1.002603014310201,0.40969163179397583,-8.766594886779785,-8.200909614562988,-5.967082500457764,-7.644862333933513,89.0,80.0,184.0,158.0
background,Q86YC2,U,False,False,203,ZNF224,707,3b99100d8ad8ce6efd702f2357de92227c5072c066b246aa0baea5c0ab6e9d9d,Q9NZL3,BRCA1,1863,80d7199c8d1550a5ba8387043481c1acf0f070df410b47c2bc1375584b59bdf1,P38398,-0.72283407052358,-1.9085094531377156,0.6055173873901367,-4.2066121101379395,-4.790388107299805,-4.479852199554443,-4.4922841389973955,21.0,188.0,15.0,6.0
context,Q9BX63,U,False,False,204,ANLN,1124,37733a3a61eb08c73137b1e3b8d7c9831ef19788d5aff3503135da450340b1b3,Q9NQW6,BRCA1,1863,80d7199c8d1550a5ba8387043481c1acf0f070df410b47c2bc1375584b59bdf1,P38398,-1.5080734491348267,-0.2102414071559906,0.5426865220069885,-5.5597147941589355,-5.554303169250488,-5.7715935707092285,-5.628537178039551,99.0,21.0,74.0,29.0
context,Q9BX63,U,False,False,205,NUP205,2012,6e00262c5560579863cec7807a2f4d641242123d561116dd0ff25689e757875f,Q92621,BRCA1,1863,80d7199c8d1550a5ba8387043481c1acf0f070df410b47c2bc1375584b59bdf1,P38398,-3.3163487911224365,-2.296074151992798,0.4815853536128998,-6.300744533538818,-6.380743026733398,-7.619351387023926,-6.766946315765381,280.0,218.0,130.0,94.0
context,Q9BX63,U,False,False,206,XPO7,1087,68f68a27f82bca49f2dbe50c0ab7ed8ddacf3454938b627c5ec685b6c49c02b0,Q9UIA9,BRCA1,1863,80d7199c8d1550a5ba8387043481c1acf0f070df410b47c2bc1375584b59bdf1,P38398,-1.7476918299992878,-0.9966055750846863,0.4157361388206482,-7.2983503341674805,-9.08279800415039,-7.269937515258789,-7.883695284525554,129.0,77.0,183.0,177.0
context,Q9BX63,U,False,False,207,ZNF473,871,91a891547b3b392fdae57596ea0f58abee2d77505fbd6dcc21c9130e88b4cd3b,Q8WTR7,BRCA1,1863,80d7199c8d1550a5ba8387043481c1acf0f070df410b47c2bc1375584b59bdf1,P38398,-0.800501823425293,-1.387835423151652,0.5803006291389465,-5.078412055969238,-4.185992240905762,-4.441955089569092,-4.56878646214803,24.0,117.0,40.0,8.0
context,Q9BX63,U,False,False,208,CC2D1B,858,8922a4d838637430e8387ad194337fffc09d32654a53eee875f32d5d99cb76c9,Q5T0F9,BRCA1,1863,80d7199c8d1550a5ba8387043481c1acf0f070df410b47c2bc1375584b59bdf1,P38398,-1.464075247446696,-1.683655063311259,0.5130780935287476,-8.096423149108887,-9.733302116394043,-7.468463897705078,-8.432729721069336,93.0,154.0,100.0,215.0
context,Q9BX63,U,False,False,209,ZMYM1,1142,e822cfaf1f69871017137626f47bbdab9c15ff2c2f6b1b0c10ccb087400decb1,Q5SVZ6,BRCA1,1863,80d7199c8d1550a5ba8387043481c1acf0f070df410b47c2bc1375584b59bdf1,P38398,-0.7789626320203146,-0.2595144708951314,0.5635111927986145,-8.476350784301758,-8.021238327026367,-9.226439476013184,-8.574676195780436,22.0,24.0,54.0,224.0
context,Q9BX63,U,False,False,210,POLR2B,1174,c48f3d647590c9c67cbf1fac3792999ac502b88be66392deb2f6dd1bf5ca4510,P30876,BRCA1,1863,80d7199c8d1550a5ba8387043481c1acf0f070df410b47c2bc1375584b59bdf1,P38398,-2.6078060468037925,-2.0044306914011636,0.3804471790790558,-7.904708385467529,-7.569555759429932,-7.6187872886657715,-7.697683811187744,236.0,194.0,204.0,164.0
context,Q9BX63,U,False,False,211,ZNF555,628,54c10d90214942536caaadb19972467e637b05a086fbb712287488357afea32a,Q8NEP9,BRCA1,1863,80d7199c8d1550a5ba8387043481c1acf0f070df410b47c2bc1375584b59bdf1,P38398,-0.26581216634561616,-1.433516224225362,0.5861731767654419,-3.058948040008545,-4.870319366455078,-5.242434978485107,-4.390567461649577,10.0,123.0,33.0,5.0
context,Q9BX63,U,False,False,212,AHR,848,37e405aacce2a3f7dce748db4891554b5e5bbedc23dc555869faf6d865e697b3,P35869,BRCA1,1863,80d7199c8d1550a5ba8387043481c1acf0f070df410b47c2bc1375584b59bdf1,P38398,-1.9280490080515544,-2.6330021222432456,0.48860278725624084,-6.547283172607422,-7.704974174499512,-5.315049648284912,-6.522435665130615,156.0,247.0,122.0,72.0
context,Q9BX63,U,False,False,213,ZNF337,751,b0f09e18730ae19037d82d691499bc759228bd135a3fd60046de2caf0ec28fff,Q9Y3M9,BRCA1,1863,80d7199c8d1550a5ba8387043481c1acf0f070df410b47c2bc1375584b59bdf1,P38398,-0.7023147145907084,-1.814961314201355,0.6037404537200928,-5.864267826080322,-6.588097095489502,-5.32648229598999,-5.9262824058532715,19.0,173.0,16.0,38.0
context,Q9BX63,U,False,False,214,CTNND1,968,3654c491186ae9d8a1ff3ccfdd2d1fcaa05e4f792654a32899f5896089dc67e8,O60716,BRCA1,1863,80d7199c8d1550a5ba8387043481c1acf0f070df410b47c2bc1375584b59bdf1,P38398,-1.6805678208669026,-1.6140222152074177,0.3484111428260803,-8.763867378234863,-9.742668151855469,-7.3083391189575195,-8.604958216349283,119.0,138.0,234.0,227.0
context,Q9BX63,U,False,False,215,POLR2A,1970,dc25ac2b0eb8f5eac638c8128dfef110ceadb388faef1e8dc0f705bd85f11995,P24928,BRCA1,1863,80d7199c8d1550a5ba8387043481c1acf0f070df410b47c2bc1375584b59bdf1,P38398,-2.0425780614217124,-1.6462451219558716,0.2300136238336563,-8.973119735717773,-9.494457244873047,-12.057290077209473,-10.174955685933432,171.0,145.0,274.0,282.0
context,Q9BX63,U,False,False,216,BOP1,746,3eaacca5ee1aa31f2fc05e29455359983d454b2b17e19bf54034bf15b0a201f2,Q14137,BRCA1,1863,80d7199c8d1550a5ba8387043481c1acf0f070df410b47c2bc1375584b59bdf1,P38398,-1.4735054969787598,-1.685267726580302,0.5269792079925537,-8.800463676452637,-9.399975776672363,-7.197592258453369,-8.466010570526123,95.0,155.0,89.0,218.0
context,Q9BX63,U,False,False,217,ZFPM1,1006,7acbfcded7876f8c953598e331684892e92ab260170b038f1a7f1613b6cf3f7c,Q8IX07,BRCA1,1863,80d7199c8d1550a5ba8387043481c1acf0f070df410b47c2bc1375584b59bdf1,P38398,-2.691305239995321,-1.5355453491210938,0.4524786174297333,-8.55092716217041,-7.860990047454834,-7.032660007476807,-7.814859072367351,240.0,133.0,154.0,172.0
context,Q9BX63,U,False,False,218,YTHDC1,727,7ef4247e612485b0f4347f1aabc647d1ccc3fd2a4f4ec4673c0c919548e66b9f,Q96MU7,BRCA1,1863,80d7199c8d1550a5ba8387043481c1acf0f070df410b47c2bc1375584b59bdf1,P38398,-1.8726228872934978,-2.6198383967081704,0.5291463136672974,-8.81440258026123,-9.34736442565918,-6.64538049697876,-8.269049167633057,149.0,243.0,84.0,207.0
context,Q9BX63,U,False,False,219,ZNF595,648,76975b84084f30073e9841918e967fcac39650f3d6e4de3469a19b0e720e05de,Q8IYB9,BRCA1,1863,80d7199c8d1550a5ba8387043481c1acf0f070df410b47c2bc1375584b59bdf1,P38398,-2.092574954032898,-3.231637477874756,0.5609046220779419,-5.571087837219238,-8.137328147888184,-4.492289066314697,-6.066901683807373,177.0,274.0,57.0,45.0
context,Q9BX63,U,False,False,220,NOL9,702,bb3c9007183232bc5909db1831ac2beeb8e81009416050f57bf293fe1f385398,Q5SY16,BRCA1,1863,80d7199c8d1550a5ba8387043481c1acf0f070df410b47c2bc1375584b59bdf1,P38398,-0.23002168039480844,-0.9215823411941528,0.5093500018119812,-7.003288745880127,-7.8130388259887695,-9.785902976989746,-8.200743516286215,9.0,70.0,102.0,200.0
context,Q9BX63,U,False,False,221,NLRP6,892,e5c5eb1ef6008cf297e70940ae244e27a579c39fee1b4bcb01d1b9c9723067db,P59044,BRCA1,1863,80d7199c8d1550a5ba8387043481c1acf0f070df410b47c2bc1375584b59bdf1,P38398,-3.085362990697225,-2.0595873594284058,0.4491066038608551,-11.129088401794434,-10.726532936096191,-7.786181926727295,-9.880601088205973,268.0,198.0,160.0,272.0
context,Q9BX63,U,False,False,222,FMN2,1722,51526131b62ce1f1fe342da48a3bd70ec585663a27797a3ef5945719f9230e9a,Q9NZ56,BRCA1,1863,80d7199c8d1550a5ba8387043481c1acf0f070df410b47c2bc1375584b59bdf1,P38398,-2.5628913243611655,-3.5646785895029702,0.3738226592540741,-8.28736400604248,-9.705376625061035,-8.606520652770996,-8.86642042795817,231.0,284.0,211.0,240.0
context,Q9BX63,U,False,False,223,NUP188,1749,1cca977413c35599b2b725588e145af6b727d06ab206ddcf1141714d65b447a1,Q5SRE5,BRCA1,1863,80d7199c8d1550a5ba8387043481c1acf0f070df410b47c2bc1375584b59bdf1,P38398,-2.460967222849528,-0.8381647864977518,0.47344744205474854,-7.186115264892578,-6.816922664642334,-8.136906623840332,-7.379981517791748,219.0,61.0,136.0,137.0
context,Q9BX63,U,False,False,224,ARMC8,673,ecfb650d44ec3207b3393555e3b15e4c96054a462ec8454c8d12c498c73015ae,Q8IUR7,BRCA1,1863,80d7199c8d1550a5ba8387043481c1acf0f070df410b47c2bc1375584b59bdf1,P38398,-1.6792478164037068,-0.7268992960453033,0.40444427728652954,-7.164592266082764,-9.188756942749023,-8.280253410339355,-8.211200873057047,118.0,52.0,189.0,202.0
context,Q9BX63,U,False,False,225,ILF3,894,38007c86c8964651573614630370c28d12e674fbbfd29ef28f32aad9ff298b37,Q12906,BRCA1,1863,80d7199c8d1550a5ba8387043481c1acf0f070df410b47c2bc1375584b59bdf1,P38398,-1.7539679209391277,-1.365854263305664,0.3760543465614319,-8.068634986877441,-9.901603698730469,-9.967432022094727,-9.312556902567545,131.0,115.0,209.0,256.0
context,Q9BX63,U,False,False,226,TSR1,804,da99f61069109e06ddda54674ee937736be9ea7a3c9fca25dba0ee6e05f76d07,Q2NL82,BRCA1,1863,80d7199c8d1550a5ba8387043481c1acf0f070df410b47c2bc1375584b59bdf1,P38398,-1.7257823546727498,-1.2142321070035298,0.42796680331230164,-8.957897186279297,-8.126821517944336,-7.309203624725342,-8.131307442982992,126.0,104.0,171.0,195.0
context,Q9BX63,U,False,False,227,DGCR8,773,404b4e7b1d0ed17cd02850d67a59d3574c9a4cd962d7faa23a4b2b15937f5c5c,Q8WYQ5,BRCA1,1863,80d7199c8d1550a5ba8387043481c1acf0f070df410b47c2bc1375584b59bdf1,P38398,-1.8309574127197266,-1.6375370820363362,0.5017303228378296,-5.906124591827393,-7.316774368286133,-6.696963310241699,-6.639954090118408,147.0,144.0,105.0,87.0
context,Q9BX63,U,False,False,228,MICAL2,1957,ca4ddb04fef2dea87868106ae8fe26ef3ad7fa8f97381f807dfd1591023fc12a,O94851,BRCA1,1863,80d7199c8d1550a5ba8387043481c1acf0f070df410b47c2bc1375584b59bdf1,P38398,-1.7684723138809204,-2.292809327443441,0.44749611616134644,-8.40250301361084,-7.642091274261475,-9.30860710144043,-8.451067129770914,133.0,216.0,162.0,217.0
context,Q9BX63,U,False,False,229,SAMD11,681,3fd331af0db174b4f752e55eca193ccb10f8a6ea951358b87bacd6debf228deb,Q96NU1,BRCA1,1863,80d7199c8d1550a5ba8387043481c1acf0f070df410b47c2bc1375584b59bdf1,P38398,-3.4092575709025064,-3.148184299468994,0.4407760798931122,-9.97171401977539,-9.13561725616455,-9.451977729797363,-9.519769668579102,282.0,272.0,165.0,265.0
context,Q9BX63,U,False,False,230,PPP6R3,873,b6c92b980004ec23c95a1a8c05bc6c673bf37d38d67453a6f52c42659c79d29d,Q5H9R7,BRCA1,1863,80d7199c8d1550a5ba8387043481c1acf0f070df410b47c2bc1375584b59bdf1,P38398,-1.8850005865097046,-0.7586822807788849,0.3828311264514923,-7.518687725067139,-8.943520545959473,-5.349851131439209,-7.2706864674886065,152.0,54.0,202.0,130.0
context,Q9BX63,U,False,False,231,UBR2,1755,ca94dd0e5e867b54dd4e2cf867982bb2847612a5488987d8177c81508b2c9f4c,Q8IWV8,BRCA1,1863,80d7199c8d1550a5ba8387043481c1acf0f070df410b47c2bc1375584b59bdf1,P38398,-2.331519842147827,-1.5866063634554546,0.45294302701950073,-7.1667585372924805,-7.279440402984619,-7.945859432220459,-7.4640194574991865,204.0,136.0,153.0,145.0
context,Q9BX63,U,False,False,232,PPP4R3B,849,efd4b6414170a374b77830abb437e38afe1f11899ff4d86e3e66c79abce0390d,Q5MIZ7,BRCA1,1863,80d7199c8d1550a5ba8387043481c1acf0f070df410b47c2bc1375584b59bdf1,P38398,-2.162044962247213,-0.4259170889854431,0.42266982793807983,-6.3470025062561035,-6.8321123123168945,-5.683772563934326,-6.287629127502441,187.0,29.0,178.0,57.0
context,Q9BX63,U,False,False,233,SIRT1,747,499d7bf59db33f2a877745045c7f1885e74a10e88dab5c10d5d7faddbbc8ab8f,Q96EB6,BRCA1,1863,80d7199c8d1550a5ba8387043481c1acf0f070df410b47c2bc1375584b59bdf1,P38398,-1.3444590171178181,-1.7866648435592651,0.49198824167251587,-9.031693458557129,-7.307388782501221,-5.930119037628174,-7.423067092895508,72.0,170.0,116.0,139.0
context,Q9BX63,U,False,False,234,EZH2,746,4c4d28512cf712104d0b7374cb68ae9d3cf5d4f5d7e81c617fb0ad49332165f7,Q15910,BRCA1,1863,80d7199c8d1550a5ba8387043481c1acf0f070df410b47c2bc1375584b59bdf1,P38398,-1.0302984118461609,-1.0297807455062866,0.5513691306114197,-7.605127811431885,-10.138556480407715,-8.316017150878906,-8.686567147572836,39.0,83.0,66.0,231.0
context,Q9BX63,U,False,False,235,FBXL19,694,207e7ac1bf9cb7c57c94299c4b051ccc1885e96768d53501bd390bcfb6d87a91,Q6PCT2,BRCA1,1863,80d7199c8d1550a5ba8387043481c1acf0f070df410b47c2bc1375584b59bdf1,P38398,-2.8138575553894043,-2.5699102878570557,0.45078590512275696,-10.091222763061523,-8.264684677124023,-9.818061828613281,-9.39132308959961,250.0,239.0,158.0,260.0
context,Q9BX63,U,False,False,236,ZNF263,683,c4f71ba247d1fe9df603bb874474ca3813c8618a8b538ab932d9d5b2a5ac2491,O14978,BRCA1,1863,80d7199c8d1550a5ba8387043481c1acf0f070df410b47c2bc1375584b59bdf1,P38398,-1.1516428391138713,-0.5381490687529246,0.585736870765686,-5.151274681091309,-5.182779312133789,-6.372499942779541,-5.568851312001546,54.0,36.0,34.0,23.0
context,Q9BX63,U,False,False,237,FGD2,655,3eb82387ef1e43ed5cbd1255434c028d2a8ff3951be3e1d2718f49650b96d98a,Q7Z6J4,BRCA1,1863,80d7199c8d1550a5ba8387043481c1acf0f070df410b47c2bc1375584b59bdf1,P38398,-1.8302418390909831,-1.770504077275594,0.3321228325366974,-9.27814769744873,-12.502452850341797,-8.785489082336426,-10.18869654337565,146.0,168.0,241.0,283.0
context,Q9BX63,U,False,False,238,USP26,913,32b32f3e4957bbabbed8ff687d28575f0a4c378159a94d24fb8e503ebd2e624c,Q9BXU7,BRCA1,1863,80d7199c8d1550a5ba8387043481c1acf0f070df410b47c2bc1375584b59bdf1,P38398,-1.0277102986971538,-0.050602356592814125,0.6677559614181519,-3.9034194946289062,-7.240691661834717,-10.199007987976074,-7.1143730481465655,38.0,16.0,3.0,113.0
context,Q9BX63,U,False,False,239,TPX2,747,d07722a95e38b3a5df0e01311cb4f97ec309d88e7d9f1eaba11f45263557c1e9,Q9ULW0,BRCA1,1863,80d7199c8d1550a5ba8387043481c1acf0f070df410b47c2bc1375584b59bdf1,P38398,0.4834195673465729,-0.1024002234141032,0.5574344992637634,-5.267027378082275,-6.102488994598389,-6.501387119293213,-5.956967830657959,3.0,18.0,60.0,41.0
context,Q9BX63,U,False,False,240,ZNF341,854,5e724a57b7a8b82a709c5d61e51a6571fe698867ab4654baf1dd614b6af8ed9c,Q9BYN7,BRCA1,1863,80d7199c8d1550a5ba8387043481c1acf0f070df410b47c2bc1375584b59bdf1,P38398,-1.8733612696329753,-0.901281495889028,0.525908350944519,-6.065592288970947,-7.626538276672363,-7.30886697769165,-7.000332514444987,150.0,68.0,90.0,108.0
context,Q9BX63,U,False,False,241,RFX4,735,36f48ad1b616ba639de1ec566beaf8eb81ba8908ff33b3c288c5326216253f26,Q33E94,BRCA1,1863,80d7199c8d1550a5ba8387043481c1acf0f070df410b47c2bc1375584b59bdf1,P38398,-1.9778887430826824,-1.8063854376475017,0.4210200905799866,-5.945754051208496,-6.381947994232178,-7.947018623352051,-6.758240222930908,162.0,172.0,180.0,93.0
context,Q9BX63,U,False,False,242,RNF169,708,aeb569dd2a52460e150e390cabd127052c98dbbf1a0bf62a3f4a38fe7164bcb2,Q8NCN4,BRCA1,1863,80d7199c8d1550a5ba8387043481c1acf0f070df410b47c2bc1375584b59bdf1,P38398,-1.267736832300822,-1.1328493158022563,0.5835074186325073,-6.017665386199951,-5.859633922576904,-6.627254962921143,-6.168184757232666,65.0,93.0,37.0,55.0
context,Q9BX63,U,False,False,243,CTNNA1,906,3f02d1069dd454f464710c51fdb466fee0477c628bfb5c4b58c133c2ff79bc42,P35221,BRCA1,1863,80d7199c8d1550a5ba8387043481c1acf0f070df410b47c2bc1375584b59bdf1,P38398,-1.1897406975428264,-0.9408729275067648,0.33974114060401917,-6.9243388175964355,-6.440535545349121,-7.288547039031982,-6.88447380065918,57.0,73.0,238.0,101.0
context,Q9BX63,U,False,False,244,DNMT3A,912,52ea10c47364c98bc0b066941229148e42ad779b70b1b8569855db412b95cacd,Q9Y6K1,BRCA1,1863,80d7199c8d1550a5ba8387043481c1acf0f070df410b47c2bc1375584b59bdf1,P38398,-1.108033279577891,-0.1532500038544337,0.5982332229614258,-7.9761223793029785,-9.718998908996582,-9.309989929199219,-9.00170373916626,52.0,20.0,18.0,244.0
context,Q9BX63,U,False,False,245,MN1,1320,ed9070dfffbddc30f1251633b05d04818cfd2b45637cdcaa4fef5a3e0779b0a4,Q10571,BRCA1,1863,80d7199c8d1550a5ba8387043481c1acf0f070df410b47c2bc1375584b59bdf1,P38398,-4.182687600453694,-3.4364203612009683,0.49161022901535034,-6.257646083831787,-10.204944610595703,-6.921391010284424,-7.794660568237305,302.0,281.0,118.0,171.0
context,Q9BX63,U,False,False,246,MED14,1454,596765fff18512a360c0e2fc162badfc7eec89033101904fda493baff370a428,O60244,BRCA1,1863,80d7199c8d1550a5ba8387043481c1acf0f070df410b47c2bc1375584b59bdf1,P38398,-1.408515453338623,-0.12429829438527425,0.45504850149154663,-4.72651481628418,-8.819211959838867,-6.3151750564575195,-6.6203006108601885,82.0,19.0,150.0,84.0
context,Q9BX63,U,False,False,247,WWP1,922,5d0e87795479c968942a4daa8e1f2b04ee8efb6f26487aee257eb4d04512b1e3,Q9H0M0,BRCA1,1863,80d7199c8d1550a5ba8387043481c1acf0f070df410b47c2bc1375584b59bdf1,P38398,-0.7191290458043417,-1.1005118290583293,0.33490437269210815,-6.5531697273254395,-9.50206184387207,-7.128290176391602,-7.727840582529704,20.0,90.0,239.0,168.0
context,Q9BX63,U,False,False,248,DHX35,703,9d4cad0bf4f4eabb90175b300f455229fbe023fe452d61e5683cedf307f9f013,Q9H5Z1,BRCA1,1863,80d7199c8d1550a5ba8387043481c1acf0f070df410b47c2bc1375584b59bdf1,P38398,-1.796246846516927,-2.259144147237142,0.533890426158905,-6.343852519989014,-9.153375625610352,-8.898390769958496,-8.131872971852621,137.0,214.0,79.0,196.0
context,Q9BX63,U,False,False,249,RBM12,932,9d753b4d0a2e9fa0ad7ac41e04eefb67e8032acc59fc2da3abf7fb23f80fad26,Q9NTZ6,BRCA1,1863,80d7199c8d1550a5ba8387043481c1acf0f070df410b47c2bc1375584b59bdf1,P38398,-2.2916366259256997,-1.7016638318697612,0.36946573853492737,-9.308438301086426,-9.496550559997559,-9.439157485961914,-9.414715449015299,198.0,159.0,216.0,262.0
context,Q9BX63,U,False,False,250,NAT10,1025,db5e44627aab2c073fc65040dc4139c336ba04e5db1739e7996335cf86955809,Q9H0A0,BRCA1,1863,80d7199c8d1550a5ba8387043481c1acf0f070df410b47c2bc1375584b59bdf1,P38398,-2.7274486223856607,-2.8309342861175537,0.560728907585144,-8.256173133850098,-7.2606706619262695,-9.372221946716309,-8.296355247497559,242.0,258.0,59.0,209.0
context,Q9BX63,U,False,False,251,ROCK2,1388,2674aa9015e37da743be74d67bce80b3cb35df6161e9182af9b87d25cb645d52,O75116,BRCA1,1863,80d7199c8d1550a5ba8387043481c1acf0f070df410b47c2bc1375584b59bdf1,P38398,0.18559286495049795,-0.21854209899902344,0.4367808699607849,-6.654642581939697,-8.181903839111328,-7.557575225830078,-7.464707215627034,5.0,22.0,166.0,146.0
context,Q9BX63,U,False,False,252,PLCB1,1216,ef03e09af362befb0880ceaf2719103f301dd0ce64b4fc386dd97fdb0d9c2910,Q9NQ66,BRCA1,1863,80d7199c8d1550a5ba8387043481c1acf0f070df410b47c2bc1375584b59bdf1,P38398,-2.086736798286438,-1.8200489282608032,0.3149992525577545,-8.395631790161133,-9.580794334411621,-7.119563102722168,-8.36532974243164,175.0,175.0,247.0,212.0
context,Q9BX63,U,False,False,253,AGTPBP1,1226,2779c5851568587e433899691e0827a11f5141561fe3bc22077807d529326b26,Q9UPW5,BRCA1,1863,80d7199c8d1550a5ba8387043481c1acf0f070df410b47c2bc1375584b59bdf1,P38398,-1.2864580154418945,-0.3606129089991252,0.5475050806999207,-6.721877098083496,-7.5513224601745605,-5.781847953796387,-6.685015837351481,66.0,27.0,72.0,90.0
background,Q9BX63,U,False,False,254,MLH3,1453,0a12dcb0a03eca75b1add9649e94770af66ed8fd0cd2cc6db6ab588fe052c9b1,Q9UHC1,BRCA1,1863,80d7199c8d1550a5ba8387043481c1acf0f070df410b47c2bc1375584b59bdf1,P38398,-1.5251603523890178,-0.9267071882883707,0.5948341488838196,-6.868027210235596,-5.4477763175964355,-4.1280598640441895,-5.481287797292073,100.0,71.0,22.0,22.0
background,Q9BX63,U,False,False,255,ZNF534,674,6b0af57fd418220a3ae355508e3b24cebcd2df94ad1e7e77609646a523ca49e8,Q76KX8,BRCA1,1863,80d7199c8d1550a5ba8387043481c1acf0f070df410b47c2bc1375584b59bdf1,P38398,-0.052775529523690544,-1.402057449022929,0.578031063079834,-4.827933311462402,-4.748171329498291,-3.1157066822052,-4.230603774388631,7.0,119.0,44.0,4.0
background,Q9BX63,U,False,False,256,SFI1,1242,e3d8ad05209c14fbf8b3dc93689555b411ed1487212aa2a4bb4b4288bbb33d64,A8K8P3,BRCA1,1863,80d7199c8d1550a5ba8387043481c1acf0f070df410b47c2bc1375584b59bdf1,P38398,-2.0719635089238486,-1.910617510477702,0.5233331918716431,-6.543933391571045,-7.348260402679443,-5.896600246429443,-6.596264680226644,173.0,189.0,92.0,80.0
background,Q9BX63,U,False,False,257,CTTNBP2NL,639,ebc3f1b2b1a534cbb4355f6cbc408a527dd8cfa3232429d6a34e8249c2720aa7,Q9P2B4,BRCA1,1863,80d7199c8d1550a5ba8387043481c1acf0f070df410b47c2bc1375584b59bdf1,P38398,-1.3726219336191814,-0.7135828187068304,0.5776020288467407,-7.014995098114014,-6.45235013961792,-5.568333625793457,-6.345226287841797,75.0,51.0,45.0,61.0
background,Q9BX63,U,False,False,258,PRKCQ,706,b660eba59ba780ead0e00597a62e12de788de08b05945f57b4a395943b46a036,Q04759,BRCA1,1863,80d7199c8d1550a5ba8387043481c1acf0f070df410b47c2bc1375584b59bdf1,P38398,-1.3862841924031575,-0.4361381232738495,0.28898945450782776,-5.94828462600708,-9.52677059173584,-7.486720085144043,-7.653925100962321,79.0,31.0,257.0,159.0
background,Q9BX63,U,False,False,259,IREB2,963,cd6585b350bad3e1acf73051a0b44ee9cf643b3ad18a7d9d30b591b96297f3d4,P48200,BRCA1,1863,80d7199c8d1550a5ba8387043481c1acf0f070df410b47c2bc1375584b59bdf1,P38398,-1.4020289580027263,-2.156009793281555,0.39330607652664185,-8.40813159942627,-8.63915729522705,-7.119926452636719,-8.05573844909668,81.0,202.0,195.0,188.0
background,Q9BX63,U,False,False,260,RNF216,866,dea9b3a78cd6494da8ec292faabeaa7ceabfa80156ad0aad733025537e42279e,Q9NWF9,BRCA1,1863,80d7199c8d1550a5ba8387043481c1acf0f070df410b47c2bc1375584b59bdf1,P38398,-1.0720422466595967,-1.4864600499471028,0.4273303747177124,-5.532482624053955,-7.750276565551758,-4.600478649139404,-5.961079279581706,44.0,128.0,172.0,42.0
background,Q9BX63,U,False,False,261,ZNF568,644,69298bc35c36028f4f426a92ee989b2193c83c0e97942f45ebf4dd3a3ce2c889,Q3ZCX4,BRCA1,1863,80d7199c8d1550a5ba8387043481c1acf0f070df410b47c2bc1375584b59bdf1,P38398,-2.2821362813313804,-3.191527843475342,0.582541823387146,-6.997328758239746,-6.469479084014893,-4.700934886932373,-6.055914243062337,196.0,273.0,38.0,44.0
