species,target_id,subset,candidate_set,model,target_similarity_bin,P,U,panel_size,P_vs_U_concordance,average_precision,first_positive_rank_min,first_positive_rank_max,first_positive_rank_expected,reciprocal_rank,recovered_P_at_5,recall_at_5,known_positive_precision_at_5,EF_at_5,NDCG_at_5,target_success_at_5,recovered_P_at_10,recall_at_10,known_positive_precision_at_10,EF_at_10,NDCG_at_10,target_success_at_10,recovered_P_at_20,recall_at_20,known_positive_precision_at_20,EF_at_20,NDCG_at_20,target_success_at_20
arabidopsis,arabidopsis:Q9SJI8,all,matched,ipin_baseline,50_to_80pct,5,100,105,0.508,0.05526403874229962,23,23,23.0,0.043478260869565216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
arabidopsis,arabidopsis:Q9SJI8,all,matched,ipin_optimized,50_to_80pct,5,100,105,0.536,0.05756509985655964,36,36,36.0,0.027777777777777776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
arabidopsis,arabidopsis:Q9SJI8,all,matched,tuna_retrained,50_to_80pct,5,100,105,0.706,0.1594250194250194,3,3,3.0,0.3333333333333333,1.0,0.2,0.2,4.2,0.16958010263680806,1.0,2.0,0.4,0.2,4.2,0.2716774977597197,1.0,2.0,0.4,0.1,2.1,0.2716774977597197,1.0
arabidopsis,arabidopsis:Q9SJI8,all,matched,ipin_tuna_31k,50_to_80pct,5,100,105,0.742,0.16844384707287935,4,4,4.0,0.25,1.0,0.2,0.2,4.2,0.14606834984270645,1.0,2.0,0.4,0.2,4.2,0.2530614822099702,1.0,3.0,0.6,0.15,3.15,0.3360372102950892,1.0
arabidopsis,arabidopsis:Q9SJI8,all,all_U,ipin_baseline,50_to_80pct,5,200,205,0.539,0.030308103653828147,41,41,41.0,0.024390243902439025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
arabidopsis,arabidopsis:Q9SJI8,all,all_U,ipin_optimized,50_to_80pct,5,200,205,0.573,0.03223755411255411,64,64,64.0,0.015625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
arabidopsis,arabidopsis:Q9SJI8,all,all_U,tuna_retrained,50_to_80pct,5,200,205,0.713,0.09436712184873951,5,5,5.0,0.2,1.0,0.2,0.2,8.2,0.13120507751234178,1.0,1.0,0.2,0.1,4.1,0.13120507751234178,1.0,2.0,0.4,0.1,4.1,0.21801585374826812,1.0
arabidopsis,arabidopsis:Q9SJI8,all,all_U,ipin_tuna_31k,50_to_80pct,5,200,205,0.766,0.09374856222682311,8,8,8.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2,0.1,4.1,0.10699313236726378,1.0,2.0,0.4,0.1,4.1,0.19380390860319016,1.0
arabidopsis,arabidopsis:Q9SJI8,no_exact_TRAIN_DEV_endpoint,background,ipin_baseline,50_to_80pct,5,100,105,0.57,0.06281197728245225,19,19,19.0,0.05263157894736842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2,0.05,1.05,0.07847428227110642,1.0
arabidopsis,arabidopsis:Q9SJI8,no_exact_TRAIN_DEV_endpoint,background,ipin_optimized,50_to_80pct,5,100,105,0.61,0.06802039242244672,29,29,29.0,0.034482758620689655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
arabidopsis,arabidopsis:Q9SJI8,no_exact_TRAIN_DEV_endpoint,background,tuna_retrained,50_to_80pct,5,100,105,0.72,0.17456377394919975,3,3,3.0,0.3333333333333333,1.0,0.2,0.2,4.2,0.16958010263680806,1.0,2.0,0.4,0.2,4.2,0.2826335043946801,1.0,2.0,0.4,0.1,2.1,0.2826335043946801,1.0
arabidopsis,arabidopsis:Q9SJI8,no_exact_TRAIN_DEV_endpoint,background,ipin_tuna_31k,50_to_80pct,5,100,105,0.79,0.17151260504201682,5,5,5.0,0.2,1.0,0.2,0.2,4.2,0.13120507751234178,1.0,2.0,0.4,0.2,4.2,0.23819820987960558,1.0,3.0,0.6,0.15,3.15,0.3250089861155319,1.0
arabidopsis,arabidopsis:Q9SJI8,no_exact_TRAIN_DEV_endpoint,matched,ipin_baseline,50_to_80pct,5,100,105,0.508,0.05526403874229962,23,23,23.0,0.043478260869565216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
arabidopsis,arabidopsis:Q9SJI8,no_exact_TRAIN_DEV_endpoint,matched,ipin_optimized,50_to_80pct,5,100,105,0.536,0.05756509985655964,36,36,36.0,0.027777777777777776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
arabidopsis,arabidopsis:Q9SJI8,no_exact_TRAIN_DEV_endpoint,matched,tuna_retrained,50_to_80pct,5,100,105,0.706,0.1594250194250194,3,3,3.0,0.3333333333333333,1.0,0.2,0.2,4.2,0.16958010263680806,1.0,2.0,0.4,0.2,4.2,0.2716774977597197,1.0,2.0,0.4,0.1,2.1,0.2716774977597197,1.0
arabidopsis,arabidopsis:Q9SJI8,no_exact_TRAIN_DEV_endpoint,matched,ipin_tuna_31k,50_to_80pct,5,100,105,0.742,0.16844384707287935,4,4,4.0,0.25,1.0,0.2,0.2,4.2,0.14606834984270645,1.0,2.0,0.4,0.2,4.2,0.2530614822099702,1.0,3.0,0.6,0.15,3.15,0.3360372102950892,1.0
arabidopsis,arabidopsis:Q9SJI8,no_exact_TRAIN_DEV_endpoint,all_U,ipin_baseline,50_to_80pct,5,200,205,0.539,0.030308103653828147,41,41,41.0,0.024390243902439025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
arabidopsis,arabidopsis:Q9SJI8,no_exact_TRAIN_DEV_endpoint,all_U,ipin_optimized,50_to_80pct,5,200,205,0.573,0.03223755411255411,64,64,64.0,0.015625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
arabidopsis,arabidopsis:Q9SJI8,no_exact_TRAIN_DEV_endpoint,all_U,tuna_retrained,50_to_80pct,5,200,205,0.713,0.09436712184873951,5,5,5.0,0.2,1.0,0.2,0.2,8.2,0.13120507751234178,1.0,1.0,0.2,0.1,4.1,0.13120507751234178,1.0,2.0,0.4,0.1,4.1,0.21801585374826812,1.0
arabidopsis,arabidopsis:Q9SJI8,no_exact_TRAIN_DEV_endpoint,all_U,ipin_tuna_31k,50_to_80pct,5,200,205,0.766,0.09374856222682311,8,8,8.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2,0.1,4.1,0.10699313236726378,1.0,2.0,0.4,0.1,4.1,0.19380390860319016,1.0
arabidopsis,arabidopsis:Q9SJI8,no_exact_any_model_TRAIN_DEV_endpoint,background,ipin_baseline,50_to_80pct,5,100,105,0.57,0.06281197728245225,19,19,19.0,0.05263157894736842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2,0.05,1.05,0.07847428227110642,1.0
arabidopsis,arabidopsis:Q9SJI8,no_exact_any_model_TRAIN_DEV_endpoint,background,ipin_optimized,50_to_80pct,5,100,105,0.61,0.06802039242244672,29,29,29.0,0.034482758620689655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
arabidopsis,arabidopsis:Q9SJI8,no_exact_any_model_TRAIN_DEV_endpoint,background,tuna_retrained,50_to_80pct,5,100,105,0.72,0.17456377394919975,3,3,3.0,0.3333333333333333,1.0,0.2,0.2,4.2,0.16958010263680806,1.0,2.0,0.4,0.2,4.2,0.2826335043946801,1.0,2.0,0.4,0.1,2.1,0.2826335043946801,1.0
arabidopsis,arabidopsis:Q9SJI8,no_exact_any_model_TRAIN_DEV_endpoint,background,ipin_tuna_31k,50_to_80pct,5,100,105,0.79,0.17151260504201682,5,5,5.0,0.2,1.0,0.2,0.2,4.2,0.13120507751234178,1.0,2.0,0.4,0.2,4.2,0.23819820987960558,1.0,3.0,0.6,0.15,3.15,0.3250089861155319,1.0
arabidopsis,arabidopsis:Q9SJI8,no_exact_any_model_TRAIN_DEV_endpoint,matched,ipin_baseline,50_to_80pct,5,100,105,0.508,0.05526403874229962,23,23,23.0,0.043478260869565216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
arabidopsis,arabidopsis:Q9SJI8,no_exact_any_model_TRAIN_DEV_endpoint,matched,ipin_optimized,50_to_80pct,5,100,105,0.536,0.05756509985655964,36,36,36.0,0.027777777777777776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
arabidopsis,arabidopsis:Q9SJI8,no_exact_any_model_TRAIN_DEV_endpoint,matched,tuna_retrained,50_to_80pct,5,100,105,0.706,0.1594250194250194,3,3,3.0,0.3333333333333333,1.0,0.2,0.2,4.2,0.16958010263680806,1.0,2.0,0.4,0.2,4.2,0.2716774977597197,1.0,2.0,0.4,0.1,2.1,0.2716774977597197,1.0
arabidopsis,arabidopsis:Q9SJI8,no_exact_any_model_TRAIN_DEV_endpoint,matched,ipin_tuna_31k,50_to_80pct,5,100,105,0.742,0.16844384707287935,4,4,4.0,0.25,1.0,0.2,0.2,4.2,0.14606834984270645,1.0,2.0,0.4,0.2,4.2,0.2530614822099702,1.0,3.0,0.6,0.15,3.15,0.3360372102950892,1.0
arabidopsis,arabidopsis:Q9SJI8,no_exact_any_model_TRAIN_DEV_endpoint,all_U,ipin_baseline,50_to_80pct,5,200,205,0.539,0.030308103653828147,41,41,41.0,0.024390243902439025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
arabidopsis,arabidopsis:Q9SJI8,no_exact_any_model_TRAIN_DEV_endpoint,all_U,ipin_optimized,50_to_80pct,5,200,205,0.573,0.03223755411255411,64,64,64.0,0.015625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
arabidopsis,arabidopsis:Q9SJI8,no_exact_any_model_TRAIN_DEV_endpoint,all_U,tuna_retrained,50_to_80pct,5,200,205,0.713,0.09436712184873951,5,5,5.0,0.2,1.0,0.2,0.2,8.2,0.13120507751234178,1.0,1.0,0.2,0.1,4.1,0.13120507751234178,1.0,2.0,0.4,0.1,4.1,0.21801585374826812,1.0
arabidopsis,arabidopsis:Q9SJI8,no_exact_any_model_TRAIN_DEV_endpoint,all_U,ipin_tuna_31k,50_to_80pct,5,200,205,0.766,0.09374856222682311,8,8,8.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2,0.1,4.1,0.10699313236726378,1.0,2.0,0.4,0.1,4.1,0.19380390860319016,1.0
arabidopsis,arabidopsis:Q9XEC3,all,background,ipin_baseline,no_qualifying_hit,10,100,110,0.906,0.5199484004127968,1,1,1.0,1.0,2.0,0.2,0.4,4.4,0.5087403079104241,1.0,5.0,0.5,0.5,5.5,0.5513310624619329,1.0,8.0,0.8,0.4,4.4,0.7113705052049974,1.0
arabidopsis,arabidopsis:Q9XEC3,all,background,ipin_optimized,no_qualifying_hit,10,100,110,0.887,0.6100472708219427,1,1,1.0,1.0,4.0,0.4,0.8,8.8,0.8539316501572937,1.0,5.0,0.5,0.5,5.5,0.6235744328990731,1.0,7.0,0.7,0.35,3.8499999999999996,0.7380745672026353,1.0
arabidopsis,arabidopsis:Q9XEC3,all,background,tuna_retrained,no_qualifying_hit,10,100,110,0.888,0.6656505517186632,1,1,1.0,1.0,5.0,0.5,1.0,11.0,1.0,1.0,5.0,0.5,0.5,5.5,0.6489315753318465,1.0,7.0,0.7,0.35,3.8499999999999996,0.7593332076781137,1.0
arabidopsis,arabidopsis:Q9XEC3,all,background,ipin_tuna_31k,no_qualifying_hit,10,100,110,0.91,0.4856597126277977,2,2,2.0,0.5,3.0,0.3,0.6,6.6,0.5147714448836774,1.0,4.0,0.4,0.4,4.4,0.4124497136428909,1.0,7.0,0.7,0.35,3.8499999999999996,0.5896542057552397,1.0
arabidopsis,arabidopsis:Q9XEC3,all,matched,ipin_baseline,no_qualifying_hit,10,100,110,0.957,0.7043506493506493,1,1,1.0,1.0,3.0,0.3,0.6,6.6,0.6843515475204855,1.0,7.0,0.7,0.7,7.699999999999999,0.7289115290270202,1.0,9.0,0.9,0.45,4.95,0.8447229755346225,1.0
arabidopsis,arabidopsis:Q9XEC3,all,matched,ipin_optimized,no_qualifying_hit,10,100,110,0.927,0.6812629399585921,1,1,1.0,1.0,4.0,0.4,0.8,8.8,0.8539316501572937,1.0,6.0,0.6,0.6,6.6,0.6987957033953602,1.0,8.0,0.8,0.4,4.4,0.8039269921391159,1.0
arabidopsis,arabidopsis:Q9XEC3,all,matched,tuna_retrained,no_qualifying_hit,10,100,110,0.92,0.7223256860098967,1,1,1.0,1.0,5.0,0.5,1.0,11.0,1.0,1.0,6.0,0.6,0.6,6.6,0.7125523635307982,1.0,9.0,0.9,0.45,4.95,0.8730953667769039,1.0
arabidopsis,arabidopsis:Q9XEC3,all,matched,ipin_tuna_31k,no_qualifying_hit,10,100,110,0.969,0.8370283882783884,1,1,1.0,1.0,4.0,0.4,0.8,8.8,0.8687949224876582,1.0,8.0,0.8,0.8,8.8,0.84860265890399,1.0,9.0,0.9,0.45,4.95,0.9064096589876954,1.0
arabidopsis,arabidopsis:Q9XEC3,all,all_U,ipin_baseline,no_qualifying_hit,10,200,210,0.9315,0.4506268327023703,1,1,1.0,1.0,2.0,0.2,0.4,8.4,0.5087403079104241,1.0,5.0,0.5,0.5,10.5,0.5294438830372382,1.0,7.0,0.7,0.35,7.35,0.633397800147057,1.0
arabidopsis,arabidopsis:Q9XEC3,all,all_U,ipin_optimized,no_qualifying_hit,10,200,210,0.907,0.5422425172377279,1,1,1.0,1.0,3.0,0.3,0.6,12.6,0.7227265726449519,1.0,5.0,0.5,0.5,10.5,0.6136525857537393,1.0,6.0,0.6,0.3,6.3,0.6686755273282593,1.0
arabidopsis,arabidopsis:Q9XEC3,all,all_U,tuna_retrained,no_qualifying_hit,10,200,210,0.904,0.620521122817733,1,1,1.0,1.0,5.0,0.5,1.0,21.0,1.0,1.0,5.0,0.5,0.5,10.5,0.6489315753318465,1.0,6.0,0.6,0.3,6.3,0.7027771452724297,1.0
arabidopsis,arabidopsis:Q9XEC3,all,all_U,ipin_tuna_31k,no_qualifying_hit,10,200,210,0.9395,0.4592387322822106,2,2,2.0,0.5,3.0,0.3,0.6,12.6,0.5147714448836774,1.0,4.0,0.4,0.4,8.4,0.4124497136428909,1.0,7.0,0.7,0.35,7.35,0.5847568480301586,1.0
arabidopsis,arabidopsis:Q9XEC3,no_exact_TRAIN_DEV_endpoint,background,ipin_baseline,no_qualifying_hit,10,100,110,0.906,0.5199484004127968,1,1,1.0,1.0,2.0,0.2,0.4,4.4,0.5087403079104241,1.0,5.0,0.5,0.5,5.5,0.5513310624619329,1.0,8.0,0.8,0.4,4.4,0.7113705052049974,1.0
arabidopsis,arabidopsis:Q9XEC3,no_exact_TRAIN_DEV_endpoint,background,ipin_optimized,no_qualifying_hit,10,100,110,0.887,0.6100472708219427,1,1,1.0,1.0,4.0,0.4,0.8,8.8,0.8539316501572937,1.0,5.0,0.5,0.5,5.5,0.6235744328990731,1.0,7.0,0.7,0.35,3.8499999999999996,0.7380745672026353,1.0
arabidopsis,arabidopsis:Q9XEC3,no_exact_TRAIN_DEV_endpoint,background,tuna_retrained,no_qualifying_hit,10,100,110,0.888,0.6656505517186632,1,1,1.0,1.0,5.0,0.5,1.0,11.0,1.0,1.0,5.0,0.5,0.5,5.5,0.6489315753318465,1.0,7.0,0.7,0.35,3.8499999999999996,0.7593332076781137,1.0
arabidopsis,arabidopsis:Q9XEC3,no_exact_TRAIN_DEV_endpoint,background,ipin_tuna_31k,no_qualifying_hit,10,100,110,0.91,0.4856597126277977,2,2,2.0,0.5,3.0,0.3,0.6,6.6,0.5147714448836774,1.0,4.0,0.4,0.4,4.4,0.4124497136428909,1.0,7.0,0.7,0.35,3.8499999999999996,0.5896542057552397,1.0
arabidopsis,arabidopsis:Q9XEC3,no_exact_TRAIN_DEV_endpoint,matched,ipin_baseline,no_qualifying_hit,10,100,110,0.957,0.7043506493506493,1,1,1.0,1.0,3.0,0.3,0.6,6.6,0.6843515475204855,1.0,7.0,0.7,0.7,7.699999999999999,0.7289115290270202,1.0,9.0,0.9,0.45,4.95,0.8447229755346225,1.0
arabidopsis,arabidopsis:Q9XEC3,no_exact_TRAIN_DEV_endpoint,matched,ipin_optimized,no_qualifying_hit,10,100,110,0.927,0.6812629399585921,1,1,1.0,1.0,4.0,0.4,0.8,8.8,0.8539316501572937,1.0,6.0,0.6,0.6,6.6,0.6987957033953602,1.0,8.0,0.8,0.4,4.4,0.8039269921391159,1.0
arabidopsis,arabidopsis:Q9XEC3,no_exact_TRAIN_DEV_endpoint,matched,tuna_retrained,no_qualifying_hit,10,100,110,0.92,0.7223256860098967,1,1,1.0,1.0,5.0,0.5,1.0,11.0,1.0,1.0,6.0,0.6,0.6,6.6,0.7125523635307982,1.0,9.0,0.9,0.45,4.95,0.8730953667769039,1.0
arabidopsis,arabidopsis:Q9XEC3,no_exact_TRAIN_DEV_endpoint,matched,ipin_tuna_31k,no_qualifying_hit,10,100,110,0.969,0.8370283882783884,1,1,1.0,1.0,4.0,0.4,0.8,8.8,0.8687949224876582,1.0,8.0,0.8,0.8,8.8,0.84860265890399,1.0,9.0,0.9,0.45,4.95,0.9064096589876954,1.0
arabidopsis,arabidopsis:Q9XEC3,no_exact_TRAIN_DEV_endpoint,all_U,ipin_baseline,no_qualifying_hit,10,200,210,0.9315,0.4506268327023703,1,1,1.0,1.0,2.0,0.2,0.4,8.4,0.5087403079104241,1.0,5.0,0.5,0.5,10.5,0.5294438830372382,1.0,7.0,0.7,0.35,7.35,0.633397800147057,1.0
arabidopsis,arabidopsis:Q9XEC3,no_exact_TRAIN_DEV_endpoint,all_U,ipin_optimized,no_qualifying_hit,10,200,210,0.907,0.5422425172377279,1,1,1.0,1.0,3.0,0.3,0.6,12.6,0.7227265726449519,1.0,5.0,0.5,0.5,10.5,0.6136525857537393,1.0,6.0,0.6,0.3,6.3,0.6686755273282593,1.0
arabidopsis,arabidopsis:Q9XEC3,no_exact_TRAIN_DEV_endpoint,all_U,tuna_retrained,no_qualifying_hit,10,200,210,0.904,0.620521122817733,1,1,1.0,1.0,5.0,0.5,1.0,21.0,1.0,1.0,5.0,0.5,0.5,10.5,0.6489315753318465,1.0,6.0,0.6,0.3,6.3,0.7027771452724297,1.0
arabidopsis,arabidopsis:Q9XEC3,no_exact_TRAIN_DEV_endpoint,all_U,ipin_tuna_31k,no_qualifying_hit,10,200,210,0.9395,0.4592387322822106,2,2,2.0,0.5,3.0,0.3,0.6,12.6,0.5147714448836774,1.0,4.0,0.4,0.4,8.4,0.4124497136428909,1.0,7.0,0.7,0.35,7.35,0.5847568480301586,1.0
arabidopsis,arabidopsis:Q9XEC3,no_exact_any_model_TRAIN_DEV_endpoint,background,ipin_baseline,no_qualifying_hit,10,100,110,0.906,0.5199484004127968,1,1,1.0,1.0,2.0,0.2,0.4,4.4,0.5087403079104241,1.0,5.0,0.5,0.5,5.5,0.5513310624619329,1.0,8.0,0.8,0.4,4.4,0.7113705052049974,1.0
arabidopsis,arabidopsis:Q9XEC3,no_exact_any_model_TRAIN_DEV_endpoint,background,ipin_optimized,no_qualifying_hit,10,100,110,0.887,0.6100472708219427,1,1,1.0,1.0,4.0,0.4,0.8,8.8,0.8539316501572937,1.0,5.0,0.5,0.5,5.5,0.6235744328990731,1.0,7.0,0.7,0.35,3.8499999999999996,0.7380745672026353,1.0
arabidopsis,arabidopsis:Q9XEC3,no_exact_any_model_TRAIN_DEV_endpoint,background,tuna_retrained,no_qualifying_hit,10,100,110,0.888,0.6656505517186632,1,1,1.0,1.0,5.0,0.5,1.0,11.0,1.0,1.0,5.0,0.5,0.5,5.5,0.6489315753318465,1.0,7.0,0.7,0.35,3.8499999999999996,0.7593332076781137,1.0
arabidopsis,arabidopsis:Q9XEC3,no_exact_any_model_TRAIN_DEV_endpoint,background,ipin_tuna_31k,no_qualifying_hit,10,100,110,0.91,0.4856597126277977,2,2,2.0,0.5,3.0,0.3,0.6,6.6,0.5147714448836774,1.0,4.0,0.4,0.4,4.4,0.4124497136428909,1.0,7.0,0.7,0.35,3.8499999999999996,0.5896542057552397,1.0
arabidopsis,arabidopsis:Q9XEC3,no_exact_any_model_TRAIN_DEV_endpoint,matched,ipin_baseline,no_qualifying_hit,10,100,110,0.957,0.7043506493506493,1,1,1.0,1.0,3.0,0.3,0.6,6.6,0.6843515475204855,1.0,7.0,0.7,0.7,7.699999999999999,0.7289115290270202,1.0,9.0,0.9,0.45,4.95,0.8447229755346225,1.0
arabidopsis,arabidopsis:Q9XEC3,no_exact_any_model_TRAIN_DEV_endpoint,matched,ipin_optimized,no_qualifying_hit,10,100,110,0.927,0.6812629399585921,1,1,1.0,1.0,4.0,0.4,0.8,8.8,0.8539316501572937,1.0,6.0,0.6,0.6,6.6,0.6987957033953602,1.0,8.0,0.8,0.4,4.4,0.8039269921391159,1.0
arabidopsis,arabidopsis:Q9XEC3,no_exact_any_model_TRAIN_DEV_endpoint,matched,tuna_retrained,no_qualifying_hit,10,100,110,0.92,0.7223256860098967,1,1,1.0,1.0,5.0,0.5,1.0,11.0,1.0,1.0,6.0,0.6,0.6,6.6,0.7125523635307982,1.0,9.0,0.9,0.45,4.95,0.8730953667769039,1.0
arabidopsis,arabidopsis:Q9XEC3,no_exact_any_model_TRAIN_DEV_endpoint,matched,ipin_tuna_31k,no_qualifying_hit,10,100,110,0.969,0.8370283882783884,1,1,1.0,1.0,4.0,0.4,0.8,8.8,0.8687949224876582,1.0,8.0,0.8,0.8,8.8,0.84860265890399,1.0,9.0,0.9,0.45,4.95,0.9064096589876954,1.0
arabidopsis,arabidopsis:Q9XEC3,no_exact_any_model_TRAIN_DEV_endpoint,all_U,ipin_baseline,no_qualifying_hit,10,200,210,0.9315,0.4506268327023703,1,1,1.0,1.0,2.0,0.2,0.4,8.4,0.5087403079104241,1.0,5.0,0.5,0.5,10.5,0.5294438830372382,1.0,7.0,0.7,0.35,7.35,0.633397800147057,1.0
arabidopsis,arabidopsis:Q9XEC3,no_exact_any_model_TRAIN_DEV_endpoint,all_U,ipin_optimized,no_qualifying_hit,10,200,210,0.907,0.5422425172377279,1,1,1.0,1.0,3.0,0.3,0.6,12.6,0.7227265726449519,1.0,5.0,0.5,0.5,10.5,0.6136525857537393,1.0,6.0,0.6,0.3,6.3,0.6686755273282593,1.0
arabidopsis,arabidopsis:Q9XEC3,no_exact_any_model_TRAIN_DEV_endpoint,all_U,tuna_retrained,no_qualifying_hit,10,200,210,0.904,0.620521122817733,1,1,1.0,1.0,5.0,0.5,1.0,21.0,1.0,1.0,5.0,0.5,0.5,10.5,0.6489315753318465,1.0,6.0,0.6,0.3,6.3,0.7027771452724297,1.0
arabidopsis,arabidopsis:Q9XEC3,no_exact_any_model_TRAIN_DEV_endpoint,all_U,ipin_tuna_31k,no_qualifying_hit,10,200,210,0.9395,0.4592387322822106,2,2,2.0,0.5,3.0,0.3,0.6,12.6,0.5147714448836774,1.0,4.0,0.4,0.4,8.4,0.4124497136428909,1.0,7.0,0.7,0.35,7.35,0.5847568480301586,1.0
arabidopsis,arabidopsis:Q9LZD3,all,background,ipin_baseline,no_qualifying_hit,2,100,102,0.795,0.27380952380952384,2,2,2.0,0.5,1.0,0.5,0.2,10.200000000000001,0.38685280723454163,1.0,1.0,0.5,0.1,5.1000000000000005,0.38685280723454163,1.0,1.0,0.5,0.05,2.5500000000000003,0.38685280723454163,1.0
arabidopsis,arabidopsis:Q9LZD3,all,background,ipin_optimized,no_qualifying_hit,2,100,102,0.685,0.5153846153846153,1,1,1.0,1.0,1.0,0.5,0.2,10.200000000000001,0.6131471927654584,1.0,1.0,0.5,0.1,5.1000000000000005,0.6131471927654584,1.0,1.0,0.5,0.05,2.5500000000000003,0.6131471927654584,1.0
arabidopsis,arabidopsis:Q9LZD3,all,background,tuna_retrained,no_qualifying_hit,2,100,102,0.74,0.5185185185185185,1,1,1.0,1.0,1.0,0.5,0.2,10.200000000000001,0.6131471927654584,1.0,1.0,0.5,0.1,5.1000000000000005,0.6131471927654584,1.0,1.0,0.5,0.05,2.5500000000000003,0.6131471927654584,1.0
arabidopsis,arabidopsis:Q9LZD3,all,background,ipin_tuna_31k,no_qualifying_hit,2,100,102,0.865,0.16346153846153846,4,4,4.0,0.25,1.0,0.5,0.2,10.200000000000001,0.2640681225725909,1.0,1.0,0.5,0.1,5.1000000000000005,0.2640681225725909,1.0,1.0,0.5,0.05,2.5500000000000003,0.2640681225725909,1.0
arabidopsis,arabidopsis:Q9LZD3,all,matched,ipin_baseline,no_qualifying_hit,2,100,102,0.83,0.5277777777777778,1,1,1.0,1.0,1.0,0.5,0.2,10.200000000000001,0.6131471927654584,1.0,1.0,0.5,0.1,5.1000000000000005,0.6131471927654584,1.0,1.0,0.5,0.05,2.5500000000000003,0.6131471927654584,1.0
arabidopsis,arabidopsis:Q9LZD3,all,matched,ipin_optimized,no_qualifying_hit,2,100,102,0.72,0.5172413793103449,1,1,1.0,1.0,1.0,0.5,0.2,10.200000000000001,0.6131471927654584,1.0,1.0,0.5,0.1,5.1000000000000005,0.6131471927654584,1.0,1.0,0.5,0.05,2.5500000000000003,0.6131471927654584,1.0
arabidopsis,arabidopsis:Q9LZD3,all,matched,tuna_retrained,no_qualifying_hit,2,100,102,0.735,0.18553459119496854,3,3,3.0,0.3333333333333333,1.0,0.5,0.2,10.200000000000001,0.3065735963827292,1.0,1.0,0.5,0.1,5.1000000000000005,0.3065735963827292,1.0,1.0,0.5,0.05,2.5500000000000003,0.3065735963827292,1.0
arabidopsis,arabidopsis:Q9LZD3,all,matched,ipin_tuna_31k,no_qualifying_hit,2,100,102,0.92,0.22916666666666666,3,3,3.0,0.3333333333333333,1.0,0.5,0.2,10.200000000000001,0.3065735963827292,1.0,1.0,0.5,0.1,5.1000000000000005,0.3065735963827292,1.0,2.0,1.0,0.1,5.1000000000000005,0.456580389491067,1.0
arabidopsis,arabidopsis:Q9LZD3,all,all_U,ipin_baseline,no_qualifying_hit,2,200,202,0.8125,0.2631578947368421,2,2,2.0,0.5,1.0,0.5,0.2,20.2,0.38685280723454163,1.0,1.0,0.5,0.1,10.1,0.38685280723454163,1.0,1.0,0.5,0.05,5.05,0.38685280723454163,1.0
arabidopsis,arabidopsis:Q9LZD3,all,all_U,ipin_optimized,no_qualifying_hit,2,200,202,0.7025,0.5082644628099173,1,1,1.0,1.0,1.0,0.5,0.2,20.2,0.6131471927654584,1.0,1.0,0.5,0.1,10.1,0.6131471927654584,1.0,1.0,0.5,0.05,5.05,0.6131471927654584,1.0
